LEDISAS2	Code = 1	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
1	1	1	0	2	1	9	42	3	5	4	0	0	NaN	NaN	0	0	1802	NaN	NaN
1	1	2	0	2	2	4	46	3	4	4	2	1	NaN	NaN	0	0	6819	0	NaN
1	1	3	0	2	3	43	9	4	3	4	1	1	NaN	NaN	0	0	4225	1	2
1	1	4	0	2	4	2	37	5	3	5	1	1	NaN	NaN	0	0	1297	1	1
1	1	5	0	2	5	52	25	5	2	5	1	1	NaN	NaN	0	0	2167	1	1
1	1	6	0	1	1	8	21	4	2	4	1	1	NaN	NaN	0	0	2469	0	1
1	1	7	0	1	2	20	34	3	2	4	0	0	NaN	NaN	0	0	4322	NaN	NaN
1	1	8	0	1	3	13	46	2	4	3	0	0	NaN	NaN	0	0	2273	NaN	NaN
1	1	9	0	1	4	41	46	2	4	2	1	1	NaN	NaN	0	0	2477	0	NaN
1	1	10	0	1	5	42	34	4	3	4	1	1	NaN	NaN	0	0	6985	0	1
1	1	1	1	2	1	38	13	5	2	5	1	1	2	2	3.800000e+00	3.800000e+00	2863	1	NaN
1	1	2	1	2	2	35	27	3	5	3	1	1	2	2	3.220000e+00	7.020000e+00	1745	1	1
1	1	3	1	2	3	11	10	2	5	2	1	1	2	2	4.060000e+00	1.108000e+01	3149	1	1
1	1	4	1	2	4	9	46	5	3	5	1	1	2	2	4.140000e+00	1.522000e+01	1490	1	1
1	1	5	1	2	5	6	45	2	4	2	1	1	2	2	3.460000e+00	1.868000e+01	3945	1	1
1	1	6	1	1	1	50	42	4	2	4	1	1	1	1	2.140000e+00	2.082000e+01	2925	0	1
1	1	7	1	1	2	41	50	2	4	2	1	1	1	1	2.140000e+00	2.296000e+01	2663	0	1
1	1	8	1	1	3	35	52	5	3	5	1	1	1	1	2	2.496000e+01	1388	0	1
1	1	9	1	1	4	24	30	3	4	3	1	1	1	1	2.040000e+00	27	4067	0	1
1	1	10	1	1	5	17	5	4	3	4	1	1	1	1	2.020000e+00	2.902000e+01	2169	0	1
1	1	11	1	1	6	54	20	5	3	5	1	1	1	1	1.980000e+00	31	3649	0	1
1	1	12	1	2	1	24	26	3	2	3	1	1	2	2	4.340000e+00	3.534000e+01	3655	1	1
1	1	13	1	2	2	17	30	3	5	3	1	1	2	2	3.720000e+00	3.906000e+01	2199	1	1
1	1	14	1	2	3	11	32	2	4	2	1	1	2	2	5.030000e+00	4.409000e+01	2337	1	1
1	1	15	1	2	4	30	41	3	5	3	1	1	2	2	3.940000e+00	4.803000e+01	1192	1	1
