LEDISAS2	Code = 75	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
75	3	1	0	2	1	2	14	3	2	3	1	1	NaN	NaN	0	0	5641	1	NaN
75	3	2	0	2	2	29	12	3	4	3	1	1	NaN	NaN	0	0	6102	1	1
75	3	3	0	2	3	13	32	5	3	5	1	1	NaN	NaN	0	0	6219	1	1
75	3	4	0	2	4	36	34	3	5	3	1	1	NaN	NaN	0	0	1777	1	1
75	3	5	0	2	5	26	3	3	5	3	1	1	NaN	NaN	0	0	2629	1	1
75	3	6	0	2	6	4	3	4	3	4	1	1	NaN	NaN	0	0	2766	1	1
75	3	7	0	1	1	48	17	5	4	4	2	1	NaN	NaN	0	0	7699	1	2
75	3	8	0	1	2	37	22	2	5	5	2	1	NaN	NaN	0	0	3242	1	1
75	3	9	0	2	1	14	10	3	5	3	1	1	NaN	NaN	0	0	1552	1	2
75	3	10	0	2	2	39	45	5	2	5	1	1	NaN	NaN	0	0	4353	1	1
75	3	1	1	2	1	53	36	2	5	2	1	1	1	2	1.800000e+00	1.800000e+00	3528	1	NaN
75	3	2	1	2	2	38	26	3	5	3	1	1	1	2	1.220000e+00	3.020000e+00	5172	1	1
75	3	3	1	2	3	7	22	4	5	5	2	1	2	1	4.010000e+00	7.030000e+00	3343	0	2
75	3	4	1	2	4	21	2	3	4	3	1	1	1	2	2.140000e+00	9.170000e+00	2419	1	2
75	3	5	1	2	5	2	22	3	5	3	1	1	1	2	1.460000e+00	1.063000e+01	1804	1	1
75	3	6	1	2	6	44	14	2	5	2	1	1	1	2	2.560000e+00	1.319000e+01	2924	1	1
75	3	7	1	1	1	49	26	5	4	4	2	1	1	2	2.560000e+00	1.575000e+01	3390	1	2
75	3	8	1	1	2	23	37	3	2	2	2	1	1	2	1.980000e+00	1.773000e+01	3342	1	1
75	3	9	1	2	1	47	2	2	4	2	1	1	1	2	2.150000e+00	1.988000e+01	2920	1	2
75	3	10	1	2	2	52	41	4	2	4	1	1	1	2	2.080000e+00	2.196000e+01	1714	1	1
75	3	11	1	1	1	25	32	2	4	4	2	1	1	2	1.910000e+00	2.387000e+01	1430	1	2
75	3	12	1	2	1	50	52	3	5	4	0	0	0	0	0	2.387000e+01	2281	NaN	NaN
75	3	13	1	1	1	2	13	2	5	5	2	1	1	2	2.340000e+00	2.621000e+01	1913	1	NaN
75	3	14	1	1	2	38	21	3	2	2	2	1	1	2	1.720000e+00	2.793000e+01	2329	1	1
75	3	15	1	1	3	27	18	4	3	3	2	1	1	2	3.030000e+00	3.096000e+01	3399	1	1
75	3	16	1	2	1	20	47	3	5	3	1	1	1	2	1.940000e+00	3.290000e+01	2807	1	2
75	3	17	1	2	2	27	54	5	3	5	1	1	1	2	2.050000e+00	3.495000e+01	4552	1	1
75	3	18	1	2	3	18	43	4	5	4	1	1	1	2	2.500000e+00	3.745000e+01	4652	1	1
75	3	19	1	2	4	48	7	2	3	2	1	1	1	2	2.030000e+00	3.948000e+01	3783	1	1
75	3	20	1	1	1	44	19	4	5	5	2	1	1	2	1.950000e+00	4.143000e+01	3479	1	2
75	3	21	1	1	2	2	38	5	3	3	2	1	1	2	1.610000e+00	4.304000e+01	3071	1	1
75	3	22	1	1	3	36	3	5	4	4	2	1	1	2	2.140000e+00	4.518000e+01	3254	1	1
75	3	23	1	1	4	53	14	2	4	4	2	1	1	2	1.370000e+00	4.655000e+01	1487	1	1
75	3	24	1	2	1	51	38	4	3	3	2	1	2	1	4.080000e+00	5.063000e+01	1886	0	1
75	3	25	1	2	2	36	13	2	5	2	1	1	1	2	2.770000e+00	5.340000e+01	2391	1	2
75	3	26	1	2	3	28	23	3	2	3	1	1	1	2	1.670000e+00	5.507000e+01	2206	1	1
75	3	27	1	2	4	48	47	4	2	4	1	1	1	2	2.400000e+00	5.747000e+01	997	1	1
75	3	28	1	2	5	48	15	2	3	2	1	1	1	2	2.590000e+00	6.006000e+01	3503	1	1
75	3	29	1	1	1	30	9	4	2	4	1	1	2	1	3.810000e+00	6.387000e+01	2583	0	1
75	3	30	1	1	2	24	10	3	4	4	2	1	1	2	1.320000e+00	6.519000e+01	3316	1	2
75	3	31	1	1	3	15	10	2	4	4	2	1	1	2	2.270000e+00	6.746000e+01	1573	1	1
75	3	32	1	1	4	4	35	3	5	5	2	1	1	2	1.810000e+00	6.927000e+01	1593	1	1
75	3	33	1	1	5	22	44	3	4	4	2	1	1	2	2.330000e+00	7.160000e+01	3736	1	1
75	3	34	1	1	6	13	52	5	4	4	2	1	1	2	2.380000e+00	7.398000e+01	1207	1	1
75	3	35	1	2	1	3	29	2	5	5	2	1	2	1	4.080000e+00	7.806000e+01	1447	0	1
75	3	36	1	2	2	6	7	4	3	4	1	1	1	2	2.610000e+00	8.067000e+01	3316	1	2
75	3	37	1	2	3	16	41	5	4	4	2	1	2	1	4.080000e+00	8.475000e+01	2200	0	2
75	3	38	1	1	1	30	18	4	5	5	2	1	1	2	2.560000e+00	8.731000e+01	5982	1	1
75	3	39	1	1	2	8	40	3	4	4	2	1	1	2	1.430000e+00	8.874000e+01	2888	1	1
75	3	40	1	1	3	47	14	5	4	5	1	1	2	1	4	9.274000e+01	2703	0	2
75	3	41	1	1	4	23	38	2	3	2	1	1	2	1	3.980000e+00	9.672000e+01	2855	0	1
75	3	42	1	1	5	7	18	5	3	5	1	1	2	1	3.810000e+00	1.005300e+02	3392	0	1
75	3	43	1	2	1	3	21	5	2	2	2	1	2	1	4.030000e+00	1.045600e+02	4062	0	2
75	3	44	1	1	1	10	6	4	3	5	0	0	0	0	0	1.045600e+02	1367	NaN	NaN
75	3	45	1	1	2	4	10	3	4	4	2	1	1	2	1.500000e+00	1.060600e+02	1534	1	NaN
75	3	46	1	1	3	17	20	2	5	2	1	1	2	1	4.170000e+00	1.102300e+02	4610	0	2
75	3	47	1	2	1	42	39	2	3	3	2	1	2	1	3.910000e+00	1.141400e+02	4503	0	2
75	3	48	1	2	2	14	21	5	4	4	2	1	2	1	4.060000e+00	1.182000e+02	2784	0	1
75	3	49	1	2	3	35	42	4	5	5	2	1	2	1	4.030000e+00	1.222300e+02	4239	0	1
75	3	50	1	1	1	19	24	5	3	5	1	1	2	1	3.890000e+00	1.261200e+02	6703	0	2
75	3	51	1	1	2	2	27	3	4	3	1	1	2	1	3.740000e+00	1.298600e+02	4329	0	1
75	3	52	1	1	3	23	27	2	5	5	2	1	1	2	1.970000e+00	1.318300e+02	2084	1	2
75	3	53	1	1	4	52	31	5	2	5	1	1	2	1	3.880000e+00	1.357100e+02	6034	0	2
75	3	54	1	2	1	28	3	5	2	5	1	1	1	2	2.290000e+00	138	2705	1	1
75	3	55	1	2	2	30	3	4	2	2	2	1	2	1	4.060000e+00	1.420600e+02	2679	0	2
75	3	56	1	2	3	36	28	2	4	4	2	1	2	1	4.200000e+00	1.462600e+02	1137	0	1
75	3	57	1	2	4	13	39	3	2	3	1	1	1	2	2.280000e+00	1.485400e+02	2310	1	2
75	3	58	1	2	5	30	44	2	3	3	2	1	2	1	3.920000e+00	1.524600e+02	7792	0	2
75	3	59	1	2	6	28	54	5	3	3	2	1	2	1	4.040000e+00	1.565000e+02	4887	0	1
75	3	60	1	1	1	4	13	4	5	4	1	1	2	1	3.880000e+00	1.603800e+02	3768	0	2
75	3	61	1	1	2	5	30	5	2	2	2	1	1	2	1.990000e+00	1.623700e+02	1854	1	2
75	3	62	1	1	3	41	45	4	2	4	1	1	2	1	3.990000e+00	1.663600e+02	4215	0	2
75	3	63	1	1	4	4	28	3	2	3	1	1	2	1	4	1.703600e+02	2664	0	1
75	3	64	1	1	5	8	49	4	2	4	1	1	2	1	3.960000e+00	1.743200e+02	3072	0	1
75	3	65	1	1	6	29	37	3	2	3	1	1	2	1	4.130000e+00	1.784500e+02	5630	0	1
75	3	66	1	2	1	54	34	2	3	3	2	1	2	1	3.780000e+00	1.822300e+02	1887	0	2
75	3	67	1	2	2	9	43	3	5	3	1	1	1	2	2.200000e+00	1.844300e+02	3391	1	2
75	3	68	1	1	1	46	22	2	4	2	1	1	2	1	4.110000e+00	1.885400e+02	4784	0	1
75	3	69	1	1	2	41	1	3	2	3	1	1	2	1	4.090000e+00	1.926300e+02	5129	0	1
75	3	70	1	1	3	16	47	5	2	5	1	1	2	1	4.070000e+00	1.967000e+02	7198	0	1
75	3	71	1	1	4	31	29	3	4	3	1	1	2	1	4	2.007000e+02	7444	0	1
75	3	72	1	1	5	23	5	4	5	4	1	1	2	1	4.080000e+00	2.047800e+02	4417	0	1
75	3	73	1	2	1	21	44	2	4	2	1	1	1	2	2.270000e+00	2.070500e+02	2572	1	1
75	3	74	1	2	2	26	21	4	3	3	2	1	2	1	3.970000e+00	2.110200e+02	4226	0	2
75	3	75	1	2	3	50	53	4	3	3	2	1	2	1	3.960000e+00	2.149800e+02	1989	0	1
75	3	76	1	2	4	21	49	5	3	3	2	1	2	1	3.970000e+00	2.189500e+02	6308	0	1
75	3	77	1	2	5	26	3	5	2	2	2	1	2	1	3.830000e+00	2.227800e+02	2870	0	1
75	3	78	1	1	1	44	6	3	5	3	1	1	2	1	3.970000e+00	2.267500e+02	4199	0	2
75	3	79	1	2	1	45	28	2	3	3	2	1	2	1	4.010000e+00	2.307600e+02	1912	0	2
75	3	80	1	2	2	53	46	5	3	5	1	1	1	2	2.150000e+00	2.329100e+02	2199	1	2
75	3	81	1	2	3	54	5	5	4	4	2	1	2	1	4.170000e+00	2.370800e+02	2738	0	2
75	3	82	1	2	4	15	6	4	3	3	2	1	2	1	3.960000e+00	2.410400e+02	2862	0	1
75	3	83	1	1	1	39	19	4	2	4	1	1	2	1	4.070000e+00	2.451100e+02	4696	0	2
75	3	84	1	1	2	37	40	5	2	5	1	1	2	1	4.090000e+00	2.492000e+02	2207	0	1
75	3	1	2	2	1	13	8	2	5	5	2	1	2	1	4.110000e+00	2.533100e+02	2719	0	NaN
75	3	2	2	2	2	37	19	4	5	5	2	1	2	1	3.880000e+00	2.571900e+02	2264	0	1
75	3	3	2	2	3	27	40	4	3	3	2	1	2	1	4.020000e+00	2.612100e+02	5480	0	1
