LEDISAS2	Code = 37	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
37	1	1	0	2	1	50	20	2	4	3	0	0	NaN	NaN	0	0	22356	NaN	NaN
37	1	2	0	1	1	26	48	3	4	3	1	1	NaN	NaN	0	0	2156	0	NaN
37	1	3	0	1	2	38	47	2	3	2	1	1	NaN	NaN	0	0	2131	0	1
37	1	4	0	2	1	27	30	2	3	2	1	1	NaN	NaN	0	0	1443	1	1
37	1	5	0	2	2	41	20	2	3	3	2	1	NaN	NaN	0	0	1959	0	2
37	1	6	0	2	3	27	6	4	5	5	2	1	NaN	NaN	0	0	2278	0	1
37	1	7	0	2	4	4	52	4	5	3	0	0	NaN	NaN	0	0	1921	NaN	NaN
37	1	8	0	1	1	7	31	4	2	3	0	0	NaN	NaN	0	0	3391	NaN	NaN
37	1	9	0	2	1	4	25	4	5	4	1	1	NaN	NaN	0	0	19183	1	NaN
37	1	10	0	2	2	26	35	4	3	4	1	1	NaN	NaN	0	0	3221	1	1
37	1	1	1	2	1	45	6	5	4	4	2	1	1	1	1.950000e+00	1.950000e+00	7998	0	NaN
37	1	2	1	1	1	48	26	4	5	5	2	1	2	2	3.220000e+00	5.170000e+00	2909	1	1
37	1	3	1	1	2	33	31	4	2	3	0	0	0	0	0	5.170000e+00	4870	NaN	NaN
37	1	4	1	2	1	52	21	2	3	3	2	1	1	1	2.010000e+00	7.180000e+00	6190	0	NaN
37	1	5	1	2	2	10	38	3	2	3	1	1	2	2	4.140000e+00	1.132000e+01	10347	1	2
37	1	6	1	2	3	42	20	3	2	3	1	1	2	2	3.460000e+00	1.478000e+01	10203	1	1
37	1	7	1	2	4	33	2	3	4	3	1	1	2	2	4.560000e+00	1.934000e+01	7600	1	1
37	1	8	1	1	1	2	42	3	2	3	1	1	1	1	2.140000e+00	2.148000e+01	6102	0	1
37	1	9	1	2	1	25	49	3	5	3	1	1	2	2	3.980000e+00	2.546000e+01	4207	1	1
37	1	10	1	2	2	5	52	4	5	4	1	1	2	2	4.150000e+00	2.961000e+01	9684	1	1
37	1	11	1	2	3	28	41	4	3	4	1	1	2	2	4.080000e+00	3.369000e+01	6318	1	1
37	1	12	1	1	1	1	6	2	4	2	1	1	1	1	1.980000e+00	3.567000e+01	4574	0	1
