LEDISAS2	Code = 56	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
56	4	1	0	1	1	42	49	5	2	2	2	1	NaN	NaN	0	0	29723	1	NaN
56	4	2	0	1	2	29	43	4	2	4	1	1	NaN	NaN	0	0	14200	0	2
56	4	3	0	1	3	7	49	2	5	5	2	1	NaN	NaN	0	0	14962	1	2
56	4	4	0	1	4	41	49	2	3	3	2	1	NaN	NaN	0	0	3728	1	1
56	4	5	0	1	5	15	40	4	2	2	2	1	NaN	NaN	0	0	6655	1	1
56	4	6	0	1	6	31	51	3	2	2	2	1	NaN	NaN	0	0	2011	1	1
56	4	7	0	2	1	43	8	5	3	5	1	1	NaN	NaN	0	0	5040	1	2
56	4	8	0	2	2	22	4	3	2	2	2	1	NaN	NaN	0	0	5441	0	2
56	4	9	0	2	3	48	47	4	5	5	2	1	NaN	NaN	0	0	4584	0	1
56	4	10	0	2	4	40	52	4	5	4	1	1	NaN	NaN	0	0	4849	1	2
56	4	1	1	1	1	20	49	5	3	3	2	1	1	1	1.970000e+00	1.970000e+00	4029	1	NaN
56	4	2	1	1	2	25	34	2	3	2	1	1	2	2	4.600000e+00	6.570000e+00	2892	0	2
56	4	3	1	1	3	31	18	2	3	2	1	1	2	2	4.880000e+00	1.145000e+01	2541	0	1
56	4	4	1	1	4	12	27	4	5	5	2	1	1	1	1.940000e+00	1.339000e+01	6757	1	2
56	4	5	1	1	5	20	7	3	4	3	1	1	2	2	4.050000e+00	1.744000e+01	5636	0	2
56	4	6	1	1	6	27	41	4	3	4	1	1	2	2	3.620000e+00	2.106000e+01	6581	0	1
56	4	7	1	2	1	24	12	5	2	2	2	1	2	2	4.320000e+00	2.538000e+01	24047	0	2
56	4	8	1	2	2	2	46	3	2	2	2	1	2	2	2.890000e+00	2.827000e+01	2871	0	1
56	4	9	1	2	3	46	48	4	5	4	1	1	1	1	2.120000e+00	3.039000e+01	6871	1	2
56	4	10	1	2	4	4	33	4	3	4	1	1	1	1	2.030000e+00	3.242000e+01	10119	1	1
56	4	11	1	2	5	19	10	4	5	4	1	1	1	1	2.030000e+00	3.445000e+01	3840	1	1
56	4	12	1	1	1	10	1	5	4	5	1	1	2	2	4.570000e+00	3.902000e+01	27861	0	1
56	4	13	1	1	2	46	15	4	3	4	1	1	2	2	3.870000e+00	4.289000e+01	4457	0	1
56	4	14	1	1	3	7	31	5	2	5	1	1	2	2	3.940000e+00	4.683000e+01	3328	0	1
56	4	15	1	2	1	39	22	2	4	4	2	1	2	2	3.400000e+00	5.023000e+01	4969	0	2
56	4	16	1	2	2	54	9	3	4	4	2	1	2	2	3.220000e+00	5.345000e+01	2885	0	1
56	4	17	1	1	1	42	14	3	2	3	1	1	2	2	3.670000e+00	5.712000e+01	4664	0	2
56	4	18	1	2	1	4	40	2	5	2	1	1	1	1	2.030000e+00	5.915000e+01	10497	1	1
56	4	19	1	2	2	29	23	4	2	2	2	1	2	2	3.740000e+00	6.289000e+01	7807	0	2
56	4	20	1	2	3	51	37	5	3	3	2	1	2	2	3.370000e+00	6.626000e+01	7345	0	1
56	4	21	1	2	4	41	25	4	2	2	2	1	2	2	4.510000e+00	7.077000e+01	4654	0	1
56	4	22	1	2	5	23	14	2	3	3	2	1	2	2	3.660000e+00	7.443000e+01	3780	0	1
56	4	23	1	2	6	48	28	4	2	2	2	1	2	2	3.990000e+00	7.842000e+01	5721	0	1
56	4	24	1	1	1	5	30	5	3	3	2	1	1	1	2	8.042000e+01	2241	1	1
56	4	25	1	1	2	33	18	2	5	2	1	1	2	2	3.880000e+00	8.430000e+01	8048	0	2
56	4	26	1	1	3	6	18	2	5	2	1	1	2	2	4.190000e+00	8.849000e+01	23312	0	1
56	4	27	1	1	4	20	43	2	5	2	1	1	2	2	3.880000e+00	9.237000e+01	4053	0	1
56	4	28	1	2	1	20	26	4	5	4	1	1	1	1	1.800000e+00	9.417000e+01	7088	1	1
56	4	29	1	2	2	17	24	5	3	3	2	1	2	2	3.520000e+00	9.769000e+01	6712	0	2
56	4	30	1	2	3	6	45	4	2	2	2	1	2	2	4.110000e+00	1.018000e+02	2574	0	1
56	4	31	1	1	1	14	28	2	5	2	1	1	2	2	3.410000e+00	1.052100e+02	12120	0	2
56	4	32	1	1	2	39	22	2	4	2	1	1	2	2	3.840000e+00	1.090500e+02	4841	0	1
56	4	33	1	2	1	44	19	4	2	2	2	1	2	2	3.560000e+00	1.126100e+02	3576	0	2
56	4	34	1	1	1	35	31	2	4	4	2	1	1	1	1.860000e+00	1.144700e+02	10460	1	1
56	4	35	1	1	2	46	33	4	2	2	2	1	1	1	1.880000e+00	1.163500e+02	2112	1	1
56	4	36	1	1	3	13	4	4	3	4	1	1	2	2	3.810000e+00	1.201600e+02	2256	0	2
56	4	37	1	1	4	41	36	4	5	4	1	1	2	2	4.080000e+00	1.242400e+02	6997	0	1
56	4	38	1	1	5	38	51	3	5	3	1	1	2	2	3.950000e+00	1.281900e+02	4262	0	1
56	4	39	1	2	1	7	33	3	5	3	1	1	1	1	2.130000e+00	1.303200e+02	10297	1	1
56	4	40	1	2	2	40	14	5	4	5	1	1	1	1	1.970000e+00	1.322900e+02	4410	1	1
56	4	41	1	2	3	53	25	3	4	3	1	1	1	1	1.820000e+00	1.341100e+02	5446	1	1
56	4	42	1	2	4	17	32	2	3	2	1	1	1	1	2	1.361100e+02	4970	1	1
56	4	43	1	1	1	23	30	2	5	5	2	1	1	1	2.010000e+00	1.381200e+02	6503	1	2
56	4	44	1	2	1	27	28	4	5	5	2	1	2	2	4.150000e+00	1.422700e+02	2605	0	1
56	4	45	1	2	2	2	10	5	2	2	2	1	2	2	4.240000e+00	1.465100e+02	4094	0	1
56	4	46	1	2	3	46	13	5	2	2	2	1	2	2	4.600000e+00	1.511100e+02	1497	0	1
56	4	47	1	1	1	8	41	3	4	3	1	1	2	2	3.740000e+00	1.548500e+02	8193	0	2
56	4	48	1	1	2	32	28	3	5	3	1	1	2	2	4.120000e+00	1.589700e+02	8401	0	1
56	4	49	1	1	3	16	19	5	3	5	1	1	2	2	3.990000e+00	1.629600e+02	2167	0	1
56	4	50	1	1	4	16	20	5	2	5	1	1	2	2	3.730000e+00	1.666900e+02	791	0	1
56	4	51	1	1	5	31	28	2	4	2	1	1	2	2	5.010000e+00	1.717000e+02	3888	0	1
56	4	52	1	2	1	45	35	3	2	3	1	1	1	1	1.970000e+00	1.736700e+02	11416	1	1
56	4	53	1	2	2	49	11	3	4	4	2	1	2	2	3.340000e+00	1.770100e+02	7206	0	2
56	4	54	1	1	1	11	48	4	3	4	1	1	2	2	4.830000e+00	1.818400e+02	2807	0	2
56	4	55	1	1	2	43	37	5	4	5	1	1	2	2	4.150000e+00	1.859900e+02	6201	0	1
56	4	56	1	1	3	1	5	4	3	3	2	1	1	1	1.870000e+00	1.878600e+02	2614	1	2
56	4	57	1	1	4	14	38	3	4	3	1	1	2	2	4.290000e+00	1.921500e+02	1655	0	2
56	4	58	1	1	5	29	38	5	2	5	1	1	2	2	4.600000e+00	1.967500e+02	3697	0	1
56	4	59	1	1	6	49	27	2	4	4	2	1	1	1	1.890000e+00	1.986400e+02	5008	1	2
56	4	60	1	2	1	39	46	2	5	5	2	1	2	2	4.060000e+00	2.027000e+02	2784	0	1
56	4	61	1	2	2	24	36	4	5	4	1	1	1	1	1.980000e+00	2.046800e+02	21103	1	2
56	4	62	1	2	3	32	19	3	2	3	1	1	1	1	1.860000e+00	2.065400e+02	9792	1	1
56	4	63	1	2	4	24	7	2	3	2	1	1	1	1	2.140000e+00	2.086800e+02	3840	1	1
56	4	64	1	2	5	23	19	2	4	2	1	1	1	1	2	2.106800e+02	3280	1	1
56	4	65	1	1	1	29	11	3	5	3	1	1	2	2	4.250000e+00	2.149300e+02	7071	0	1
56	4	66	1	1	2	30	53	3	5	3	1	1	2	2	3.660000e+00	2.185900e+02	2112	0	1
56	4	67	1	2	1	22	34	2	3	2	1	1	1	1	1.920000e+00	2.205100e+02	4302	1	1
56	4	68	1	2	2	28	41	4	2	4	1	1	1	1	2.040000e+00	2.225500e+02	6328	1	1
56	4	69	1	2	3	10	20	3	2	3	1	1	1	1	2.010000e+00	2.245600e+02	2234	1	1
56	4	70	1	2	4	41	4	5	4	5	1	1	1	1	2.220000e+00	2.267800e+02	4319	1	1
56	4	71	1	1	1	9	18	5	4	5	1	1	2	2	3.870000e+00	2.306500e+02	7641	0	1
56	4	72	1	1	2	2	32	3	4	4	2	1	1	1	2.260000e+00	2.329100e+02	8758	1	2
56	4	73	1	1	3	23	10	3	5	3	1	1	2	2	4.710000e+00	2.376200e+02	4071	0	2
56	4	74	1	1	4	36	9	3	2	3	1	1	2	2	3.080000e+00	2.407000e+02	6834	0	1
56	4	75	1	2	1	34	30	3	5	3	1	1	1	1	1.800000e+00	2.425000e+02	1640	1	1
56	4	76	1	2	2	19	37	5	2	2	2	1	2	2	3.730000e+00	2.462300e+02	14481	0	2
56	4	77	1	2	3	54	19	5	4	5	1	1	1	1	1.980000e+00	2.482100e+02	12858	1	2
56	4	78	1	2	4	38	35	4	3	3	2	1	2	2	4	2.522100e+02	7088	0	2
56	4	79	1	2	5	52	48	3	2	3	1	1	1	1	2.100000e+00	2.543100e+02	3592	1	2
