LEDISAS2	Code = 98	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
98	2	1	0	1	1	13	39	3	2	3	1	1	NaN	NaN	0	0	4198	0	NaN
98	2	2	0	2	1	44	17	2	4	5	0	0	NaN	NaN	0	0	2689	NaN	NaN
98	2	3	0	2	2	18	53	3	2	3	1	1	NaN	NaN	0	0	3569	1	NaN
98	2	4	0	1	1	13	5	3	2	3	1	1	NaN	NaN	0	0	2263	0	1
98	2	5	0	1	2	50	2	3	4	4	2	1	NaN	NaN	0	0	2883	1	2
98	2	6	0	1	3	54	4	3	2	3	1	1	NaN	NaN	0	0	2428	0	2
98	2	7	0	1	4	51	1	2	3	3	2	1	NaN	NaN	0	0	3737	1	2
98	2	8	0	2	1	16	2	4	5	4	1	1	NaN	NaN	0	0	1624	1	2
98	2	9	0	2	2	33	23	5	3	3	2	1	NaN	NaN	0	0	2253	0	2
98	2	10	0	2	3	15	47	5	3	3	2	1	NaN	NaN	0	0	1784	0	1
98	2	1	1	1	1	4	17	3	4	4	2	1	2	1	3.950000e+00	3.950000e+00	3388	1	NaN
98	2	2	1	2	1	34	13	5	4	4	2	1	1	2	1.220000e+00	5.170000e+00	2023	0	1
98	2	3	1	2	2	47	50	4	3	4	1	1	2	1	4.010000e+00	9.180000e+00	7748	1	2
98	2	4	1	1	1	26	11	3	5	3	1	1	1	2	2.140000e+00	1.132000e+01	4971	0	1
98	2	5	1	1	2	54	26	2	5	5	2	1	2	1	3.860000e+00	1.518000e+01	6946	1	2
98	2	6	1	1	3	47	9	2	4	4	2	1	2	1	4.140000e+00	1.932000e+01	4913	1	1
98	2	7	1	1	4	46	29	2	4	4	2	1	2	1	4.140000e+00	2.346000e+01	2594	1	1
98	2	8	1	2	1	16	49	2	4	4	2	1	1	2	1.980000e+00	2.544000e+01	2727	0	1
98	2	9	1	2	2	29	19	3	2	3	1	1	2	1	4.040000e+00	2.948000e+01	1912	1	2
98	2	10	1	2	3	23	46	3	2	3	1	1	2	1	4.020000e+00	3.350000e+01	5472	1	1
98	2	11	1	2	4	37	45	2	3	2	1	1	2	1	3.980000e+00	3.748000e+01	6244	1	1
98	2	12	1	2	5	2	7	5	4	4	2	1	1	2	2.340000e+00	3.982000e+01	3119	0	2
98	2	13	1	1	1	11	2	3	5	3	1	1	1	2	1.720000e+00	4.154000e+01	3912	0	2
98	2	14	1	1	2	13	35	3	5	5	2	1	2	1	4.260000e+00	4.580000e+01	1768	1	2
98	2	15	1	2	1	39	40	4	3	3	2	1	1	2	1.940000e+00	4.774000e+01	3431	0	1
98	2	16	1	2	2	27	15	4	5	4	1	1	2	1	4.010000e+00	5.175000e+01	2395	1	2
98	2	17	1	2	3	16	26	5	2	5	1	1	2	1	4.130000e+00	5.588000e+01	2073	1	1
98	2	18	1	2	4	19	34	5	2	2	2	1	1	2	2.030000e+00	5.791000e+01	1355	0	2
98	2	19	1	2	5	7	35	4	3	3	2	1	1	2	1.950000e+00	5.986000e+01	1267	0	1
98	2	20	1	2	6	28	45	4	2	2	2	1	1	2	1.610000e+00	6.147000e+01	4045	0	1
98	2	21	1	1	1	39	23	4	2	4	1	1	1	2	2.140000e+00	6.361000e+01	3096	0	2
98	2	22	1	1	2	18	17	4	2	4	1	1	1	2	1.370000e+00	6.498000e+01	1002	0	1
98	2	23	1	1	3	22	50	4	5	4	1	1	1	2	2.340000e+00	6.732000e+01	6167	0	1
98	2	24	1	2	1	39	41	2	4	4	2	1	1	2	2.770000e+00	7.009000e+01	3878	0	2
98	2	25	1	2	2	11	34	4	2	5	0	0	0	0	0	7.009000e+01	2073	NaN	NaN
98	2	26	1	2	3	41	42	2	3	3	2	1	1	2	1.670000e+00	7.176000e+01	6866	0	NaN
98	2	27	1	1	1	8	25	4	5	5	2	1	2	1	4.100000e+00	7.586000e+01	10316	1	1
98	2	28	1	1	2	12	37	5	3	3	2	1	2	1	4.150000e+00	8.001000e+01	2268	1	1
98	2	29	1	1	3	50	11	4	3	3	2	1	2	1	3.810000e+00	8.382000e+01	1662	1	1
98	2	30	1	1	4	8	22	5	3	3	2	1	2	1	3.830000e+00	8.765000e+01	17578	1	1
98	2	31	1	1	5	54	13	3	4	4	2	1	2	1	4.070000e+00	9.172000e+01	1776	1	1
98	2	32	1	1	6	48	40	4	2	4	1	1	1	2	1.810000e+00	9.353000e+01	4014	0	2
98	2	33	1	2	1	18	8	4	3	4	1	1	2	1	4.080000e+00	9.761000e+01	2345	1	1
98	2	34	1	1	1	32	5	3	2	3	1	1	1	2	2.380000e+00	9.999000e+01	1912	0	1
98	2	35	1	1	2	22	3	2	3	2	1	1	1	2	2.340000e+00	1.023300e+02	10105	0	1
98	2	36	1	1	3	14	53	3	4	4	2	1	2	1	4.150000e+00	1.064800e+02	2187	1	2
98	2	37	1	1	4	6	4	4	3	4	1	1	1	2	2.320000e+00	1.088000e+02	5824	0	2
98	2	38	1	1	5	48	39	5	4	5	1	1	1	2	2.560000e+00	1.113600e+02	4237	0	1
98	2	39	1	2	1	11	16	4	2	4	1	1	2	1	3.860000e+00	1.152200e+02	1985	1	1
98	2	40	1	2	2	1	8	5	4	5	1	1	2	1	4	1.192200e+02	943	1	1
98	2	41	1	2	3	35	41	5	2	5	1	1	2	1	3.980000e+00	1.232000e+02	6327	1	1
98	2	42	1	2	4	18	7	3	4	3	1	1	2	1	3.810000e+00	1.270100e+02	2464	1	1
98	2	43	1	1	1	14	32	5	2	5	1	1	1	2	2.120000e+00	1.291300e+02	762	0	1
98	2	44	1	2	1	25	30	2	4	2	1	1	2	1	3.880000e+00	1.330100e+02	2338	1	1
98	2	45	1	2	2	44	11	2	5	5	2	1	1	2	2.670000e+00	1.356800e+02	2034	0	2
98	2	46	1	1	1	43	33	2	4	4	2	1	2	1	3.910000e+00	1.395900e+02	7126	1	1
98	2	47	1	1	2	30	41	2	4	2	1	1	1	2	2.250000e+00	1.418400e+02	2470	0	2
98	2	48	1	2	1	22	15	5	3	5	1	1	2	1	4.030000e+00	1.458700e+02	1801	1	1
98	2	49	1	2	2	17	51	2	5	2	1	1	2	1	3.890000e+00	1.497600e+02	1399	1	1
98	2	50	1	2	3	48	17	4	5	3	0	0	0	0	0	1.497600e+02	1756	NaN	NaN
98	2	51	1	1	1	26	12	4	3	4	1	1	1	2	9.800000e-01	1.507400e+02	3576	0	NaN
98	2	52	1	1	2	19	36	3	2	3	1	1	1	2	1.970000e+00	1.527100e+02	3183	0	1
98	2	53	1	1	3	1	15	2	5	2	1	1	1	2	1.520000e+00	1.542300e+02	2005	0	1
98	2	54	1	2	1	35	33	3	4	3	1	1	2	1	4.070000e+00	1.583000e+02	1267	1	1
98	2	55	1	2	2	30	47	5	3	5	1	1	2	1	4.060000e+00	1.623600e+02	2252	1	1
98	2	56	1	2	3	43	18	3	2	2	2	1	1	2	2.800000e+00	1.651600e+02	4648	0	2
98	2	57	1	2	4	44	54	5	4	4	2	1	1	2	2.280000e+00	1.674400e+02	5250	0	1
98	2	58	1	2	5	32	42	4	5	4	1	1	2	1	3.920000e+00	1.713600e+02	8046	1	2
98	2	59	1	2	6	47	49	3	5	5	2	1	1	2	2.180000e+00	1.735400e+02	7890	0	2
98	2	60	1	1	1	46	6	4	5	4	1	1	1	2	1.520000e+00	1.750600e+02	2812	0	2
98	2	61	1	1	2	11	5	2	3	2	1	1	1	2	1.990000e+00	1.770500e+02	4009	0	1
98	2	62	1	1	3	23	22	5	3	3	2	1	2	1	3.990000e+00	1.810400e+02	8894	1	2
98	2	63	1	1	4	15	32	2	5	2	1	1	1	2	2	1.830400e+02	2456	0	2
98	2	64	1	1	5	38	11	3	5	5	2	1	2	1	3.960000e+00	187	6212	1	2
98	2	65	1	2	1	11	2	2	3	2	1	1	2	1	4.130000e+00	1.911300e+02	7225	1	2
