LEDISAS2	Code = 83	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
83	3	1	0	2	1	31	45	5	2	2	2	1	NaN	NaN	0	0	7526	0	NaN
83	3	2	0	2	2	52	21	2	4	2	1	1	NaN	NaN	0	0	2288	1	2
83	3	3	0	2	3	25	15	2	3	3	2	1	NaN	NaN	0	0	4480	0	2
83	3	4	0	1	1	7	14	2	4	4	2	1	NaN	NaN	0	0	2862	1	1
83	3	5	0	2	1	14	13	3	4	3	1	1	NaN	NaN	0	0	1316	1	2
83	3	6	0	2	2	18	40	5	3	3	2	1	NaN	NaN	0	0	3843	0	2
83	3	7	0	1	1	30	16	3	5	5	2	1	NaN	NaN	0	0	11614	1	1
83	3	8	0	1	2	31	13	3	4	4	2	1	NaN	NaN	0	0	3030	1	1
83	3	9	0	1	3	8	49	2	5	5	2	1	NaN	NaN	0	0	6286	1	1
83	3	10	0	1	4	22	38	3	2	2	2	1	NaN	NaN	0	0	6615	1	1
83	3	1	1	2	1	12	28	2	3	3	2	1	2	1	3.950000e+00	3.950000e+00	16877	0	NaN
83	3	2	1	2	2	54	38	2	5	2	1	1	1	2	1.220000e+00	5.170000e+00	1832	1	2
83	3	3	1	2	3	14	39	5	3	3	2	1	2	1	4.010000e+00	9.180000e+00	3564	0	2
83	3	4	1	1	1	21	50	4	3	4	1	1	2	1	4.030000e+00	1.321000e+01	1723	0	2
83	3	5	1	2	1	21	28	3	2	3	1	1	1	2	1.460000e+00	1.467000e+01	1686	1	1
83	3	6	1	2	2	31	26	2	3	2	1	1	1	2	2.560000e+00	1.723000e+01	4753	1	1
83	3	7	1	1	1	8	25	4	3	4	1	1	2	1	4.140000e+00	2.137000e+01	2620	0	1
83	3	8	1	1	2	16	21	4	5	4	1	1	2	1	4	2.537000e+01	1733	0	1
83	3	9	1	1	3	35	33	2	3	2	1	1	2	1	4.040000e+00	2.941000e+01	2180	0	1
83	3	10	1	1	4	16	34	3	4	3	1	1	2	1	4.020000e+00	3.343000e+01	2607	0	1
83	3	11	1	1	5	27	52	5	2	4	0	0	0	0	0	3.343000e+01	7493	NaN	NaN
83	3	12	1	1	6	33	16	5	4	5	1	1	2	1	3.980000e+00	3.741000e+01	3578	0	NaN
83	3	13	1	2	1	20	37	5	3	3	2	1	2	1	4.090000e+00	4.150000e+01	2572	0	2
83	3	14	1	2	2	44	20	2	4	4	2	1	2	1	3.930000e+00	4.543000e+01	2528	0	1
83	3	15	1	2	3	45	3	5	2	2	2	1	2	1	4.260000e+00	4.969000e+01	9815	0	1
83	3	16	1	2	4	34	28	2	5	2	1	1	1	2	1.940000e+00	5.163000e+01	7712	1	2
83	3	17	1	2	5	51	52	4	5	4	1	1	1	2	2.050000e+00	5.368000e+01	7127	1	1
83	3	18	1	2	6	53	11	5	3	3	2	1	2	1	4.130000e+00	5.781000e+01	3996	0	2
83	3	19	1	1	1	34	27	3	5	3	1	1	2	1	4.010000e+00	6.182000e+01	3340	0	2
83	3	20	1	1	2	22	43	5	2	3	0	0	0	0	0	6.182000e+01	6846	NaN	NaN
83	3	21	1	1	3	17	34	3	5	5	2	1	1	2	1.950000e+00	6.377000e+01	2283	1	NaN
83	3	22	1	2	1	9	11	3	2	4	0	0	0	0	0	6.377000e+01	1285	NaN	NaN
83	3	23	1	1	1	23	29	3	4	4	2	1	1	2	1.610000e+00	6.538000e+01	7485	1	NaN
83	3	24	1	1	2	31	43	2	5	2	1	1	2	1	4.030000e+00	6.941000e+01	5261	0	2
83	3	25	1	1	3	30	26	2	4	2	1	1	2	1	3.840000e+00	7.325000e+01	1604	0	1
83	3	26	1	1	4	16	2	5	4	4	2	1	1	2	2.340000e+00	7.559000e+01	2917	1	2
83	3	27	1	2	1	39	8	3	4	3	1	1	1	2	2.770000e+00	7.836000e+01	5863	1	2
83	3	28	1	2	2	50	22	2	5	2	1	1	1	2	1.670000e+00	8.003000e+01	4039	1	1
