LEDISAS2	Code = 6	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
6	2	1	0	1	1	15	24	4	2	2	2	1	NaN	NaN	0	0	4914	1	NaN
6	2	2	0	1	2	33	44	5	3	3	2	1	NaN	NaN	0	0	4256	1	1
6	2	3	0	2	1	5	11	3	4	3	1	1	NaN	NaN	0	0	7556	1	2
6	2	4	0	2	2	2	15	2	3	2	1	1	NaN	NaN	0	0	15034	1	1
6	2	5	0	2	3	37	46	4	3	3	2	1	NaN	NaN	0	0	10215	0	2
6	2	6	0	2	4	48	52	5	4	4	2	1	NaN	NaN	0	0	6555	0	1
6	2	7	0	2	5	30	43	5	3	3	2	1	NaN	NaN	0	0	7642	0	1
6	2	8	0	1	1	49	48	2	4	2	1	1	NaN	NaN	0	0	5798	0	2
6	2	9	0	2	1	16	42	4	5	5	2	1	NaN	NaN	0	0	10147	0	2
6	2	10	0	2	2	29	41	4	5	5	2	1	NaN	NaN	0	0	5275	0	1
6	2	1	1	1	1	31	27	4	2	2	2	1	2	1	3.950000e+00	3.950000e+00	1184	1	NaN
6	2	2	1	1	2	48	23	2	5	5	2	1	2	1	3.800000e+00	7.750000e+00	2812	1	1
6	2	3	1	2	1	52	32	4	2	2	2	1	1	2	2.060000e+00	9.810000e+00	3392	0	1
6	2	4	1	2	2	54	34	5	2	5	1	1	2	1	4.030000e+00	1.384000e+01	6558	1	2
6	2	5	1	2	3	20	22	5	4	4	2	1	1	2	1.460000e+00	1.530000e+01	7669	0	2
6	2	6	1	2	4	27	10	2	4	2	1	1	2	1	4.140000e+00	1.944000e+01	8336	1	2
6	2	7	1	2	5	11	6	4	3	4	1	1	2	1	4.140000e+00	2.358000e+01	14327	1	1
6	2	8	1	1	1	46	11	2	4	2	1	1	1	2	1.980000e+00	2.556000e+01	3024	0	1
6	2	9	1	2	1	35	54	3	4	4	2	1	1	2	2.150000e+00	2.771000e+01	5421	0	2
6	2	10	1	2	2	36	52	5	2	2	2	1	1	2	2.080000e+00	2.979000e+01	4257	0	1
6	2	11	1	2	3	6	38	5	3	5	1	1	2	1	3.980000e+00	3.377000e+01	6357	1	2
6	2	12	1	1	1	49	44	5	3	3	2	1	2	1	4.090000e+00	3.786000e+01	4204	1	2
6	2	13	1	1	2	22	37	4	3	3	2	1	2	1	3.930000e+00	4.179000e+01	3257	1	1
6	2	14	1	1	3	49	33	5	3	3	2	1	2	1	4.260000e+00	4.605000e+01	2501	1	1
6	2	15	1	1	4	33	42	5	2	2	2	1	2	1	3.980000e+00	5.003000e+01	3166	1	1
6	2	16	1	1	5	51	54	4	3	3	2	1	2	1	4.010000e+00	5.404000e+01	2780	1	1
6	2	17	1	2	1	33	30	2	5	5	2	1	1	2	2.500000e+00	5.654000e+01	1506	0	1
6	2	18	1	2	2	3	15	3	2	2	2	1	1	2	2.030000e+00	5.857000e+01	2004	0	1
6	2	19	1	1	1	18	38	4	5	5	2	1	2	1	3.990000e+00	6.256000e+01	2969	1	1
6	2	20	1	1	2	38	41	5	4	4	2	1	2	1	3.900000e+00	6.646000e+01	4840	1	1
6	2	21	1	1	3	9	14	4	3	3	2	1	2	1	4.030000e+00	7.049000e+01	3787	1	1
6	2	22	1	2	1	16	8	3	4	4	2	1	1	2	1.370000e+00	7.186000e+01	2658	0	1
6	2	23	1	1	1	26	40	2	5	5	2	1	2	1	4.080000e+00	7.594000e+01	3701	1	1
6	2	24	1	1	2	21	10	5	4	4	2	1	2	1	4.190000e+00	8.013000e+01	2686	1	1
6	2	25	1	1	3	17	30	4	2	2	2	1	2	1	3.920000e+00	8.405000e+01	1512	1	1
6	2	26	1	1	4	17	7	2	3	3	2	1	2	1	4.100000e+00	8.815000e+01	2497	1	1
6	2	27	1	2	1	12	21	4	5	5	2	1	1	2	2.590000e+00	9.074000e+01	2347	0	1
6	2	28	1	2	2	23	46	3	2	2	2	1	1	2	1.250000e+00	9.199000e+01	2258	0	1
6	2	29	1	2	3	52	27	3	5	2	0	0	0	0	0	9.199000e+01	6685	NaN	NaN
6	2	30	1	2	4	31	10	4	3	3	2	1	1	2	1.320000e+00	9.331000e+01	11691	0	NaN
6	2	31	1	1	1	51	41	4	3	3	2	1	2	1	4.070000e+00	9.738000e+01	4269	1	1
6	2	32	1	1	2	15	20	4	5	5	2	1	2	1	3.950000e+00	1.013300e+02	3135	1	1
6	2	33	1	1	3	54	51	2	4	2	1	1	1	2	2.330000e+00	1.036600e+02	7735	0	2
6	2	34	1	1	4	15	34	3	5	3	1	1	1	2	2.380000e+00	1.060400e+02	2743	0	1
6	2	35	1	1	5	51	27	3	4	4	2	1	2	1	4.080000e+00	1.101200e+02	12295	1	2
6	2	36	1	1	6	24	35	5	4	4	2	1	2	1	4.150000e+00	1.142700e+02	7881	1	1
6	2	37	1	2	1	2	13	5	3	3	2	1	1	2	2.320000e+00	1.165900e+02	2683	0	1
6	2	38	1	2	2	4	45	4	3	3	2	1	1	2	2.560000e+00	1.191500e+02	4661	0	1
6	2	39	1	2	3	43	34	5	4	4	2	1	1	2	1.430000e+00	1.205800e+02	14752	0	1
6	2	40	1	2	4	38	54	3	4	4	2	1	1	2	1.990000e+00	1.225700e+02	1615	0	1
6	2	41	1	2	5	29	15	4	2	2	2	1	1	2	1.930000e+00	1.245000e+02	8787	0	1
6	2	42	1	2	6	43	50	2	3	3	2	1	1	2	1.240000e+00	1.257400e+02	11033	0	1
6	2	43	1	1	1	52	6	5	4	4	2	1	2	1	4.030000e+00	1.297700e+02	8134	1	1
6	2	44	1	2	1	52	26	4	2	2	2	1	1	2	1.500000e+00	1.312700e+02	6197	0	1
6	2	45	1	2	2	28	16	4	5	5	2	1	1	2	2.670000e+00	1.339400e+02	5555	0	1
6	2	46	1	2	3	19	23	2	3	4	0	0	0	0	0	1.339400e+02	3306	NaN	NaN
6	2	47	1	2	4	34	2	3	2	2	2	1	1	2	1.620000e+00	1.355600e+02	3583	0	NaN
6	2	48	1	1	1	30	41	5	3	3	2	1	2	1	4.060000e+00	1.396200e+02	2605	1	1
6	2	49	1	1	2	40	5	3	5	5	2	1	2	1	4.030000e+00	1.436500e+02	7931	1	1
6	2	50	1	1	3	42	33	5	2	2	2	1	2	1	3.890000e+00	1.475400e+02	2403	1	1
6	2	51	1	1	4	7	48	2	3	3	2	1	2	1	3.740000e+00	1.512800e+02	3192	1	1
6	2	52	1	2	1	39	47	3	5	5	2	1	1	2	1.970000e+00	1.532500e+02	1158	0	1
6	2	53	1	2	2	13	22	3	4	3	1	1	2	1	3.880000e+00	1.571300e+02	8190	1	2
