LEDISAS2	Code = 100	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
100	4	1	0	1	1	6	50	5	2	3	0	0	NaN	NaN	0	0	5215	NaN	NaN
100	4	2	0	1	2	32	47	4	5	4	1	1	NaN	NaN	0	0	8284	0	NaN
100	4	3	0	1	3	37	39	4	5	4	1	1	NaN	NaN	0	0	5249	0	1
100	4	4	0	1	4	50	28	2	3	2	1	1	NaN	NaN	0	0	6397	0	1
100	4	5	0	1	5	13	20	5	3	3	2	1	NaN	NaN	0	0	6350	1	2
100	4	6	0	2	1	37	33	3	2	3	1	1	NaN	NaN	0	0	5475	1	2
100	4	7	0	2	2	41	7	4	3	4	1	1	NaN	NaN	0	0	4684	1	1
100	4	8	0	1	1	4	43	5	4	5	1	1	NaN	NaN	0	0	9158	0	1
100	4	9	0	1	2	8	48	3	5	5	2	1	NaN	NaN	0	0	5033	1	2
100	4	10	0	1	3	25	22	5	3	5	1	1	NaN	NaN	0	0	6145	0	2
100	4	1	1	1	1	11	41	3	5	3	1	1	2	2	3.800000e+00	3.800000e+00	1935	0	NaN
100	4	2	1	1	2	19	51	5	3	5	1	1	2	2	3.220000e+00	7.020000e+00	4885	0	1
100	4	3	1	1	3	4	19	2	4	4	2	1	1	1	2.010000e+00	9.030000e+00	5447	1	2
100	4	4	1	1	4	8	53	2	5	5	2	1	1	1	2.030000e+00	1.106000e+01	13101	1	1
100	4	5	1	1	5	52	27	5	2	2	2	1	1	1	1.860000e+00	1.292000e+01	5013	1	1
100	4	6	1	2	1	32	45	2	3	3	2	1	2	2	4.560000e+00	1.748000e+01	7964	0	1
100	4	7	1	2	2	20	34	5	3	5	1	1	1	1	2.140000e+00	1.962000e+01	7534	1	2
100	4	8	1	1	1	32	49	2	4	2	1	1	2	2	3.980000e+00	2.360000e+01	3127	0	1
100	4	9	1	1	2	54	30	3	4	4	2	1	1	1	2.040000e+00	2.564000e+01	4438	1	2
100	4	10	1	1	3	25	42	2	5	2	1	1	2	2	4.080000e+00	2.972000e+01	5269	0	2
100	4	11	1	1	4	39	26	2	4	4	2	1	1	1	1.980000e+00	3.170000e+01	6467	1	2
100	4	12	1	2	1	33	35	3	5	3	1	1	1	1	2.090000e+00	3.379000e+01	10542	1	2
100	4	13	1	2	2	8	21	2	5	2	1	1	1	1	1.930000e+00	3.572000e+01	2295	1	1
100	4	14	1	2	3	9	30	2	5	2	1	1	1	1	2.260000e+00	3.798000e+01	5175	1	1
100	4	15	1	2	4	47	26	2	3	3	2	1	2	2	3.940000e+00	4.192000e+01	9641	0	2
100	4	16	1	1	1	13	29	3	5	3	1	1	2	2	4.050000e+00	4.597000e+01	18435	0	2
100	4	17	1	1	2	12	45	3	4	3	1	1	2	2	4.500000e+00	5.047000e+01	1533	0	1
100	4	18	1	2	1	18	32	4	5	4	1	1	1	1	2.010000e+00	5.248000e+01	4767	1	1
100	4	19	1	1	1	9	18	3	4	3	1	1	2	2	3.950000e+00	5.643000e+01	1508	0	1
100	4	20	1	1	2	14	29	2	4	2	1	1	2	2	3.610000e+00	6.004000e+01	4246	0	1
100	4	21	1	1	3	40	49	3	4	3	1	1	2	2	4.140000e+00	6.418000e+01	3239	0	1
100	4	22	1	1	4	5	26	4	5	4	1	1	2	2	3.370000e+00	6.755000e+01	2415	0	1
100	4	23	1	1	5	26	11	4	2	4	1	1	2	2	4.340000e+00	7.189000e+01	4953	0	1
100	4	24	1	1	6	1	19	3	2	2	2	1	1	1	2.190000e+00	7.408000e+01	2795	1	2
100	4	25	1	2	1	39	16	2	3	2	1	1	1	1	1.920000e+00	76	2191	1	2
100	4	26	1	2	2	34	11	5	4	5	1	1	1	1	2.100000e+00	7.810000e+01	5109	1	1
100	4	27	1	2	3	20	51	4	2	4	1	1	1	1	2.150000e+00	8.025000e+01	1965	1	1
100	4	28	1	2	4	19	35	5	2	5	1	1	1	1	1.810000e+00	8.206000e+01	3176	1	1
100	4	29	1	2	5	4	45	5	2	5	1	1	1	1	1.830000e+00	8.389000e+01	2160	1	1
100	4	30	1	2	6	7	3	2	3	3	2	1	2	2	4.270000e+00	8.816000e+01	3599	0	2
100	4	31	1	1	1	48	15	4	3	3	2	1	1	1	1.950000e+00	9.011000e+01	4949	1	1
100	4	32	1	2	1	45	54	3	5	3	1	1	1	1	2.080000e+00	9.219000e+01	1374	1	2
100	4	33	1	2	2	42	30	5	4	4	2	1	2	2	4.380000e+00	9.657000e+01	3884	0	2
100	4	34	1	2	3	29	26	4	2	4	1	1	1	1	2.080000e+00	9.865000e+01	8870	1	2
100	4	35	1	2	4	27	13	3	2	3	1	1	1	1	2.150000e+00	1.008000e+02	5828	1	1
100	4	36	1	2	5	14	19	2	5	5	2	1	2	2	4.320000e+00	1.051200e+02	2893	0	2
100	4	37	1	1	1	8	16	4	2	4	1	1	2	2	4.560000e+00	1.096800e+02	1870	0	2
100	4	38	1	1	2	5	14	2	4	2	1	1	2	2	3.430000e+00	1.131100e+02	1575	0	1
100	4	39	1	1	3	51	42	4	3	4	1	1	2	2	3.990000e+00	1.171000e+02	2054	0	1
100	4	40	1	2	1	15	29	3	5	3	1	1	1	1	1.980000e+00	1.190800e+02	5344	1	1
100	4	41	1	2	2	48	26	4	3	4	1	1	1	1	1.810000e+00	1.208900e+02	5412	1	1
100	4	42	1	2	3	46	5	3	5	3	1	1	1	1	2.030000e+00	1.229200e+02	2709	1	1
100	4	43	1	1	1	15	1	2	3	2	1	1	2	2	3.500000e+00	1.264200e+02	4215	0	1
100	4	44	1	1	2	27	25	5	3	3	2	1	1	1	2.170000e+00	1.285900e+02	3026	1	2
100	4	45	1	2	1	24	42	5	2	2	2	1	2	2	3.620000e+00	1.322100e+02	11791	0	1
100	4	46	1	2	2	6	53	4	2	4	1	1	1	1	2.060000e+00	1.342700e+02	1679	1	2
100	4	47	1	2	3	11	1	3	5	3	1	1	1	1	2.030000e+00	1.363000e+02	2526	1	1
100	4	48	1	2	4	32	46	2	5	2	1	1	1	1	1.890000e+00	1.381900e+02	8544	1	1
100	4	49	1	2	5	46	11	4	5	4	1	1	1	1	1.740000e+00	1.399300e+02	4288	1	1
100	4	50	1	2	6	42	33	5	3	3	2	1	2	2	3.970000e+00	1.439000e+02	3489	0	2
100	4	51	1	1	1	46	23	3	2	2	2	1	1	1	1.880000e+00	1.457800e+02	1820	1	1
100	4	52	1	1	2	28	20	5	2	5	1	1	2	2	4.290000e+00	1.500700e+02	5888	0	2
100	4	53	1	1	3	52	49	4	3	3	2	1	1	1	2.060000e+00	1.521300e+02	8733	1	2
100	4	54	1	1	4	16	41	2	3	2	1	1	2	2	4.800000e+00	1.569300e+02	4863	0	2
100	4	55	1	2	1	28	17	5	3	3	2	1	2	2	4.280000e+00	1.612100e+02	3933	0	2
100	4	56	1	2	2	15	36	3	2	3	1	1	1	1	1.920000e+00	1.631300e+02	7710	1	2
100	4	57	1	2	3	43	48	4	3	3	2	1	2	2	4.180000e+00	1.673100e+02	2137	0	2
100	4	58	1	2	4	44	25	4	3	3	2	1	2	2	3.520000e+00	1.708300e+02	1224	0	1
100	4	59	1	1	1	20	16	4	2	2	2	1	1	1	2	1.728300e+02	5869	1	1
100	4	60	1	2	1	44	31	4	3	4	1	1	1	1	1.990000e+00	1.748200e+02	2302	1	2
100	4	61	1	2	2	9	22	3	2	2	2	1	2	2	4	1.788200e+02	1572	0	2
100	4	62	1	2	3	39	9	3	2	2	2	1	2	2	3.850000e+00	1.826700e+02	1544	0	1
100	4	63	1	2	4	2	28	4	5	4	1	1	1	1	2.130000e+00	1.848000e+02	4392	1	2
100	4	64	1	2	5	34	49	4	2	2	2	1	2	2	3.120000e+00	1.879200e+02	2375	0	2
100	4	65	1	1	1	11	43	2	5	2	1	1	2	2	4.200000e+00	1.921200e+02	2279	0	2
