LEDISAS2	Code = 60	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
60	4	1	0	2	1	23	18	3	4	5	0	0	NaN	NaN	0	0	3577	NaN	NaN
60	4	2	0	2	2	45	18	3	4	5	0	0	NaN	NaN	0	0	3718	NaN	NaN
60	4	3	0	1	1	11	15	3	4	4	2	1	NaN	NaN	0	0	2613	1	NaN
60	4	4	0	1	2	10	7	3	5	3	1	1	NaN	NaN	0	0	35743	0	2
60	4	5	0	1	3	53	20	4	2	3	0	0	NaN	NaN	0	0	6765	NaN	NaN
60	4	6	0	2	1	22	47	4	5	4	1	1	NaN	NaN	0	0	8474	1	NaN
60	4	7	0	2	2	35	27	5	4	4	2	1	NaN	NaN	0	0	2001	0	2
60	4	8	0	2	3	54	26	4	5	5	2	1	NaN	NaN	0	0	6929	0	1
60	4	9	0	2	4	27	44	3	4	3	1	1	NaN	NaN	0	0	1601	1	2
60	4	10	0	1	1	9	49	2	3	4	0	0	NaN	NaN	0	0	2729	NaN	NaN
60	4	1	1	2	1	2	1	3	4	3	1	1	1	1	1.950000e+00	1.950000e+00	7376	1	NaN
60	4	2	1	2	2	33	36	4	5	4	1	1	1	1	1.800000e+00	3.750000e+00	6705	1	1
60	4	3	1	1	1	22	24	3	5	5	2	1	1	1	2.010000e+00	5.760000e+00	4471	1	2
60	4	4	1	1	2	39	50	2	4	2	1	1	2	2	4.140000e+00	9.900000e+00	5694	0	2
60	4	5	1	1	3	28	38	4	5	4	1	1	2	2	3.460000e+00	1.336000e+01	2013	0	1
60	4	6	1	2	1	15	21	3	2	3	1	1	1	1	2.140000e+00	1.550000e+01	1154	1	1
60	4	7	1	2	2	13	15	5	2	2	2	1	2	2	4.560000e+00	2.006000e+01	2641	0	2
60	4	8	1	2	3	18	42	2	5	3	0	0	0	0	0	2.006000e+01	6021	NaN	NaN
60	4	9	1	2	4	41	49	2	5	4	0	0	0	0	0	2.006000e+01	2151	NaN	NaN
60	4	10	1	1	1	33	1	5	4	5	1	1	2	2	3.980000e+00	2.404000e+01	5881	0	NaN
60	4	11	1	2	1	48	36	4	3	3	2	1	2	2	4.150000e+00	2.819000e+01	4838	0	2
60	4	12	1	2	2	4	23	3	2	2	2	1	2	2	4.080000e+00	3.227000e+01	1502	0	1
60	4	13	1	2	3	49	8	5	2	2	2	1	2	2	3.910000e+00	3.618000e+01	1070	0	1
60	4	14	1	2	4	20	37	2	5	5	2	1	2	2	4.340000e+00	4.052000e+01	1405	0	1
60	4	15	1	2	5	28	26	3	4	4	2	1	2	2	3.720000e+00	4.424000e+01	4719	0	1
60	4	16	1	2	6	10	47	5	4	5	1	1	1	1	2.260000e+00	4.650000e+01	2050	1	2
60	4	17	1	1	1	39	45	4	3	4	1	1	2	2	3.940000e+00	5.044000e+01	6198	0	1
60	4	18	1	1	2	41	13	3	2	3	1	1	2	2	4.050000e+00	5.449000e+01	3997	0	1
60	4	19	1	1	3	37	41	2	4	4	2	1	1	1	2.130000e+00	5.662000e+01	1513	1	2
60	4	20	1	1	4	24	35	3	5	5	2	1	1	1	2.010000e+00	5.863000e+01	2864	1	1
60	4	21	1	1	5	20	22	2	3	2	1	1	2	2	3.950000e+00	6.258000e+01	4375	0	2
60	4	22	1	1	6	35	28	5	3	3	2	1	1	1	1.900000e+00	6.448000e+01	5888	1	2
60	4	23	1	2	1	51	12	5	3	3	2	1	2	2	4.140000e+00	6.862000e+01	5856	0	1
60	4	24	1	2	2	2	54	2	5	5	2	1	2	2	3.370000e+00	7.199000e+01	3335	0	1
60	4	25	1	2	3	16	27	4	2	4	1	1	1	1	2.080000e+00	7.407000e+01	3191	1	2
60	4	26	1	2	4	22	10	3	5	5	2	1	2	2	4.770000e+00	7.884000e+01	4400	0	2
60	4	27	1	2	5	10	28	4	3	4	1	1	1	1	1.920000e+00	8.076000e+01	3087	1	2
60	4	28	1	1	1	39	41	5	3	4	0	0	0	0	0	8.076000e+01	11681	NaN	NaN
60	4	29	1	1	2	19	31	5	4	5	1	1	2	2	4.400000e+00	8.516000e+01	2297	0	NaN
60	4	30	1	1	3	15	37	4	5	4	1	1	2	2	4.590000e+00	8.975000e+01	4047	0	1
60	4	31	1	1	4	48	10	4	3	3	2	1	1	1	1.810000e+00	9.156000e+01	2680	1	2
60	4	32	1	2	1	33	7	4	2	4	1	1	1	1	1.830000e+00	9.339000e+01	1088	1	2
60	4	33	1	2	2	37	53	2	5	2	1	1	1	1	2.070000e+00	9.546000e+01	3384	1	1
60	4	34	1	2	3	2	33	2	4	4	2	1	2	2	3.810000e+00	9.927000e+01	1328	0	2
60	4	35	1	1	1	19	50	4	2	2	2	1	1	1	2.080000e+00	1.013500e+02	5408	1	1
60	4	36	1	1	2	26	13	3	4	3	1	1	2	2	4.380000e+00	1.057300e+02	1850	0	2
60	4	37	1	2	1	22	40	5	3	5	1	1	1	1	2.080000e+00	1.078100e+02	6495	1	1
60	4	38	1	1	1	46	30	3	4	3	1	1	2	2	4.610000e+00	1.124200e+02	2398	0	1
60	4	39	1	1	2	14	21	5	2	4	0	0	0	0	0	1.124200e+02	5214	NaN	NaN
60	4	40	1	1	3	5	33	5	3	3	2	1	1	1	2.080000e+00	1.145000e+02	1978	1	NaN
60	4	41	1	1	4	42	24	5	4	5	1	1	2	2	4.560000e+00	1.190600e+02	5535	0	2
60	4	42	1	1	5	46	10	5	4	4	2	1	1	1	1.860000e+00	1.209200e+02	4265	1	2
60	4	43	1	2	1	25	28	3	4	4	2	1	2	2	3.990000e+00	1.249100e+02	1744	0	1
60	4	44	1	1	1	24	2	4	5	4	1	1	2	2	3.930000e+00	1.288400e+02	3692	0	2
60	4	45	1	1	2	41	35	4	5	4	1	1	2	2	3.240000e+00	1.320800e+02	3232	0	1
60	4	46	1	2	1	19	3	4	2	4	1	1	1	1	2.030000e+00	1.341100e+02	1033	1	1
60	4	47	1	2	2	3	17	5	3	3	2	1	2	2	3.500000e+00	1.376100e+02	7752	0	2
60	4	48	1	2	3	8	9	2	3	2	1	1	1	1	2.170000e+00	1.397800e+02	7176	1	2
60	4	49	1	2	4	23	40	3	5	3	1	1	1	1	1.910000e+00	1.416900e+02	4737	1	1
60	4	50	1	2	5	39	41	5	2	2	2	1	2	2	4.250000e+00	1.459400e+02	7961	0	2
60	4	51	1	2	6	7	38	2	5	2	1	1	1	1	2.030000e+00	1.479700e+02	1560	1	2
60	4	52	1	1	1	41	30	3	4	4	2	1	1	1	1.890000e+00	1.498600e+02	1177	1	2
60	4	53	1	1	2	23	29	2	3	3	2	1	1	1	1.740000e+00	1.516000e+02	4150	1	1
60	4	54	1	1	3	52	44	2	4	2	1	1	2	2	3.970000e+00	1.555700e+02	2256	0	2
60	4	55	1	2	1	14	7	3	5	5	2	1	2	2	3.520000e+00	1.590900e+02	3000	0	2
60	4	56	1	2	2	42	15	2	3	3	2	1	2	2	4.290000e+00	1.633800e+02	3775	0	1
60	4	57	1	2	3	40	28	3	2	2	2	1	2	2	4.240000e+00	1.676200e+02	3711	0	1
60	4	58	1	1	1	45	14	4	3	3	2	1	1	1	2.200000e+00	1.698200e+02	3233	1	1
60	4	59	1	1	2	11	40	2	4	2	1	1	2	2	4.280000e+00	1.741000e+02	6113	0	2
60	4	60	1	1	3	31	46	4	5	4	1	1	2	2	3.700000e+00	1.778000e+02	3000	0	1
60	4	61	1	1	4	40	30	4	2	2	2	1	1	1	2.040000e+00	1.798400e+02	1899	1	2
60	4	62	1	1	5	41	14	2	3	2	1	1	2	2	3.520000e+00	1.833600e+02	15240	0	2
60	4	63	1	1	6	47	34	2	5	2	1	1	2	2	3.990000e+00	1.873500e+02	5399	0	1
60	4	64	1	2	1	30	15	5	2	5	1	1	1	1	1.990000e+00	1.893400e+02	2673	1	1
60	4	65	1	2	2	52	21	5	2	2	2	1	2	2	4	1.933400e+02	2374	0	2
60	4	66	1	2	3	30	23	3	4	3	1	1	1	1	1.960000e+00	1.953000e+02	2809	1	2
60	4	67	1	2	4	24	34	4	3	3	2	1	2	2	4.520000e+00	1.998200e+02	3754	0	2
60	4	68	1	2	5	50	1	3	2	3	1	1	1	1	1.780000e+00	2.016000e+02	7553	1	2
60	4	69	1	1	1	2	29	3	2	3	1	1	2	2	4.200000e+00	2.058000e+02	4337	0	1
60	4	70	1	2	1	20	6	2	3	3	2	1	2	2	4.420000e+00	2.102200e+02	2263	0	2
60	4	71	1	2	2	1	27	4	5	5	2	1	2	2	4.340000e+00	2.145600e+02	4736	0	1
60	4	72	1	1	1	22	28	5	2	5	1	1	2	2	4.270000e+00	2.188300e+02	5438	0	2
60	4	73	1	1	2	15	8	3	2	3	1	1	2	2	4.020000e+00	2.228500e+02	4775	0	1
60	4	74	1	1	3	35	7	4	3	4	1	1	2	2	4.320000e+00	2.271700e+02	1696	0	1
60	4	75	1	1	4	5	47	5	4	5	1	1	2	2	4.270000e+00	2.314400e+02	2220	0	1
60	4	76	1	2	1	45	33	2	4	4	2	1	2	2	3.880000e+00	2.353200e+02	1617	0	2
60	4	77	1	2	2	2	10	3	5	5	2	1	2	2	3.820000e+00	2.391400e+02	4880	0	1
60	4	78	1	2	3	5	45	3	5	5	2	1	2	2	3.860000e+00	243	3257	0	1
60	4	79	1	2	4	4	15	4	2	2	2	1	2	2	3.300000e+00	2.463000e+02	3081	0	1
60	4	80	1	1	1	17	46	2	4	2	1	1	2	2	3.890000e+00	2.501900e+02	5001	0	2
60	4	81	1	1	2	11	36	5	4	4	2	1	1	1	2.010000e+00	2.522000e+02	2144	1	2
60	4	82	1	1	3	29	7	5	3	5	1	1	2	2	4.150000e+00	2.563500e+02	1445	0	2
60	4	83	1	1	4	36	32	2	3	2	1	1	2	2	4.680000e+00	2.610300e+02	1948	0	1
60	4	84	1	1	5	38	36	4	2	4	1	1	2	2	3.830000e+00	2.648600e+02	1951	0	1
60	4	1	2	2	1	53	9	2	3	3	2	1	2	2	4.290000e+00	2.691500e+02	2936	0	NaN
60	4	2	2	1	1	22	52	5	4	5	1	1	2	2	4.380000e+00	2.735300e+02	3991	0	2
60	4	3	2	1	2	53	40	3	4	3	1	1	2	2	4.440000e+00	2.779700e+02	3609	0	1
60	4	4	2	2	1	13	51	3	2	2	2	1	2	2	3.530000e+00	2.815000e+02	2113	0	2
60	4	5	2	2	2	44	43	3	4	4	2	1	2	2	4.100000e+00	2.856000e+02	3487	0	1
