LEDISAS2	Code = 67	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
67	3	1	0	1	1	36	35	2	4	4	2	1	NaN	NaN	0	0	9563	1	NaN
67	3	2	0	1	2	33	34	3	5	3	1	1	NaN	NaN	0	0	4129	0	2
67	3	3	0	1	3	2	31	2	5	3	0	0	NaN	NaN	0	0	3802	NaN	NaN
67	3	4	0	1	4	7	51	4	5	4	1	1	NaN	NaN	0	0	4516	0	NaN
67	3	5	0	2	1	9	46	3	2	2	2	1	NaN	NaN	0	0	5690	0	2
67	3	6	0	1	1	8	11	4	5	4	1	1	NaN	NaN	0	0	7628	0	2
67	3	7	0	1	2	38	2	2	4	2	1	1	NaN	NaN	0	0	3583	0	1
67	3	8	0	1	3	34	54	2	5	2	1	1	NaN	NaN	0	0	2339	0	1
67	3	9	0	1	4	50	27	2	4	4	2	1	NaN	NaN	0	0	5809	1	2
67	3	10	0	1	5	26	20	4	2	2	2	1	NaN	NaN	0	0	4344	1	1
67	3	1	1	1	1	25	9	4	3	4	1	1	2	1	3.950000e+00	3.950000e+00	4887	0	NaN
67	3	2	1	1	2	28	51	4	3	4	1	1	2	1	3.800000e+00	7.750000e+00	10803	0	1
67	3	3	1	1	3	5	50	5	2	2	2	1	1	2	2.060000e+00	9.810000e+00	6118	1	2
67	3	4	1	1	4	42	36	4	5	4	1	1	2	1	4.030000e+00	1.384000e+01	4618	0	2
67	3	5	1	2	1	53	40	4	5	4	1	1	1	2	1.460000e+00	1.530000e+01	2653	1	1
67	3	6	1	1	1	31	11	2	3	2	1	1	2	1	4.140000e+00	1.944000e+01	1740	0	1
67	3	7	1	1	2	9	12	2	5	5	2	1	1	2	2.560000e+00	22	6111	1	2
67	3	8	1	1	3	41	10	2	4	4	2	1	1	2	1.980000e+00	2.398000e+01	7168	1	1
67	3	9	1	1	4	2	8	2	5	3	0	0	0	0	0	2.398000e+01	3087	NaN	NaN
67	3	10	1	1	5	46	32	5	2	2	2	1	1	2	2.150000e+00	2.613000e+01	2118	1	NaN
67	3	11	1	2	1	30	21	2	4	2	1	1	1	2	2.080000e+00	2.821000e+01	1439	1	2
67	3	12	1	2	2	44	18	5	3	4	0	0	0	0	0	2.821000e+01	5048	NaN	NaN
67	3	13	1	2	3	23	1	3	5	4	0	0	0	0	0	2.821000e+01	7683	NaN	NaN
67	3	14	1	1	1	13	7	2	4	2	1	1	2	1	3.980000e+00	3.219000e+01	2627	0	NaN
67	3	15	1	1	2	49	45	5	2	2	2	1	1	2	2.340000e+00	3.453000e+01	5838	1	2
67	3	16	1	1	3	54	29	4	5	5	2	1	1	2	1.720000e+00	3.625000e+01	8704	1	1
67	3	17	1	1	4	17	37	3	5	5	2	1	1	2	3.030000e+00	3.928000e+01	7632	1	1
67	3	18	1	1	5	45	41	3	4	4	2	1	1	2	1.940000e+00	4.122000e+01	6257	1	1
67	3	19	1	1	6	16	20	3	2	2	2	1	1	2	2.050000e+00	4.327000e+01	3236	1	1
