LEDISAS2	Code = 65	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
65	1	1	0	2	1	42	16	3	2	3	1	1	NaN	NaN	0	0	11476	1	NaN
65	1	2	0	2	2	30	41	4	3	4	1	1	NaN	NaN	0	0	4407	1	1
65	1	3	0	1	1	4	41	3	2	4	0	0	NaN	NaN	0	0	2789	NaN	NaN
65	1	4	0	1	2	31	19	2	5	5	2	1	NaN	NaN	0	0	7615	1	NaN
65	1	5	0	1	3	17	31	4	2	3	0	0	NaN	NaN	0	0	4901	NaN	NaN
65	1	6	0	1	4	15	49	5	4	5	1	1	NaN	NaN	0	0	4167	0	NaN
65	1	7	0	2	1	51	21	4	2	3	0	0	NaN	NaN	0	0	2838	NaN	NaN
65	1	8	0	2	2	24	22	4	3	3	2	1	NaN	NaN	0	0	11667	0	NaN
65	1	9	0	2	3	43	34	5	3	3	2	1	NaN	NaN	0	0	4310	0	1
65	1	10	0	1	1	33	41	5	2	2	2	1	NaN	NaN	0	0	2647	1	1
65	1	1	1	2	1	37	43	3	4	3	1	1	2	2	3.800000e+00	3.800000e+00	4349	1	NaN
65	1	2	1	2	2	15	7	4	2	4	1	1	2	2	3.220000e+00	7.020000e+00	1980	1	1
65	1	3	1	1	1	3	30	3	2	3	1	1	1	1	2.010000e+00	9.030000e+00	1666	0	1
65	1	4	1	1	2	13	17	4	5	4	1	1	1	1	2.030000e+00	1.106000e+01	3388	0	1
65	1	5	1	1	3	26	21	2	4	4	2	1	2	2	3.460000e+00	1.452000e+01	2362	1	2
65	1	6	1	1	4	52	35	4	3	3	2	1	2	2	4.560000e+00	1.908000e+01	2489	1	1
65	1	7	1	2	1	1	43	2	4	4	2	1	1	1	2.140000e+00	2.122000e+01	5179	0	1
65	1	8	1	2	2	35	53	3	2	3	1	1	2	2	3.980000e+00	2.520000e+01	2857	1	2
65	1	9	1	2	3	52	18	2	5	5	2	1	1	1	2.040000e+00	2.724000e+01	7708	0	2
65	1	10	1	1	1	12	16	3	2	3	1	1	1	1	2.020000e+00	2.926000e+01	3414	0	2
65	1	11	1	1	2	21	13	4	2	2	2	1	2	2	3.910000e+00	3.317000e+01	7442	1	2
65	1	12	1	1	3	46	15	5	4	5	1	1	1	1	2.090000e+00	3.526000e+01	6646	0	2
65	1	13	1	1	4	12	33	5	4	4	2	1	2	2	3.720000e+00	3.898000e+01	3258	1	2
65	1	14	1	1	5	11	54	3	2	2	2	1	2	2	5.030000e+00	4.401000e+01	2517	1	1
65	1	15	1	1	6	41	46	5	2	5	1	1	1	1	1.980000e+00	4.599000e+01	4726	0	2
65	1	16	1	2	1	24	47	2	4	4	2	1	1	1	2.010000e+00	48	3950	0	2
65	1	17	1	2	2	49	16	2	3	3	2	1	1	1	2.130000e+00	5.013000e+01	3558	0	1
65	1	18	1	2	3	38	4	2	4	4	2	1	1	1	2.010000e+00	5.214000e+01	2661	0	1
65	1	19	1	2	4	17	7	5	2	5	1	1	2	2	3.950000e+00	5.609000e+01	3000	1	2
65	1	20	1	1	1	43	50	4	5	5	2	1	2	2	3.610000e+00	5.970000e+01	3855	1	2
65	1	21	1	1	2	9	32	5	4	5	1	1	1	1	2.030000e+00	6.173000e+01	7465	0	2
65	1	22	1	2	1	28	9	2	5	2	1	1	2	2	3.370000e+00	6.510000e+01	2387	1	1
65	1	23	1	2	2	27	25	4	5	5	2	1	1	1	2.080000e+00	6.718000e+01	4737	0	2
65	1	24	1	2	3	1	23	2	3	3	2	1	1	1	2.190000e+00	6.937000e+01	1946	0	1
65	1	25	1	2	4	45	31	2	5	5	2	1	1	1	1.920000e+00	7.129000e+01	5234	0	1
65	1	26	1	2	5	49	50	2	4	4	2	1	1	1	2.100000e+00	7.339000e+01	4061	0	1
65	1	27	1	1	1	25	15	4	3	3	2	1	2	2	4.590000e+00	7.798000e+01	4201	1	1
65	1	28	1	2	1	15	1	4	3	4	1	1	2	2	3.250000e+00	8.123000e+01	2494	1	2
65	1	29	1	1	1	46	17	2	5	5	2	1	2	2	3.320000e+00	8.455000e+01	3000	1	2
65	1	30	1	1	2	52	8	3	4	4	2	1	2	2	4.270000e+00	8.882000e+01	2197	1	1
65	1	31	1	1	3	11	25	5	3	3	2	1	2	2	3.810000e+00	9.263000e+01	4642	1	1
65	1	32	1	2	1	50	15	5	3	5	1	1	2	2	4.330000e+00	9.696000e+01	8966	1	2
65	1	33	1	2	2	11	45	4	3	4	1	1	2	2	4.380000e+00	1.013400e+02	1957	1	1
65	1	34	1	2	3	17	18	4	2	4	1	1	2	2	4.340000e+00	1.056800e+02	2308	1	1
65	1	35	1	2	4	32	22	5	2	2	2	1	1	1	2.150000e+00	1.078300e+02	3853	0	2
65	1	36	1	2	5	26	44	5	3	5	1	1	2	2	4.320000e+00	1.121500e+02	3265	1	2
65	1	37	1	2	6	29	54	3	2	3	1	1	2	2	4.560000e+00	1.167100e+02	2707	1	1
65	1	38	1	1	1	12	27	2	5	2	1	1	1	1	1.860000e+00	1.185700e+02	3077	0	1
65	1	39	1	1	2	25	11	2	3	2	1	1	1	1	2	1.205700e+02	2799	0	1
65	1	40	1	1	3	42	17	3	5	3	1	1	1	1	1.980000e+00	1.225500e+02	1796	0	1
65	1	41	1	1	4	42	39	4	5	4	1	1	1	1	1.810000e+00	1.243600e+02	2986	0	1
65	1	42	1	1	5	41	46	2	3	3	2	1	2	2	4.120000e+00	1.284800e+02	2248	1	2
65	1	43	1	2	1	47	17	3	4	3	1	1	2	2	3.500000e+00	1.319800e+02	4074	1	2
