LEDISAS2	Code = 88	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
88	4	1	0	1	1	47	9	2	5	2	1	1	NaN	NaN	0	0	4806	0	NaN
88	4	2	0	1	2	13	2	5	4	4	2	1	NaN	NaN	0	0	6089	1	2
88	4	3	0	1	3	25	34	3	4	3	1	1	NaN	NaN	0	0	9580	0	2
88	4	4	0	1	4	32	30	5	3	5	1	1	NaN	NaN	0	0	4515	0	1
88	4	5	0	1	5	44	3	5	3	5	1	1	NaN	NaN	0	0	7140	0	1
88	4	6	0	1	6	52	48	2	3	2	1	1	NaN	NaN	0	0	5003	0	1
88	4	7	0	2	1	2	50	2	3	3	2	1	NaN	NaN	0	0	1928	0	2
88	4	8	0	1	1	19	42	4	2	2	2	1	NaN	NaN	0	0	2625	1	1
88	4	9	0	1	2	42	35	5	3	5	1	1	NaN	NaN	0	0	2717	0	2
88	4	10	0	1	3	4	22	5	3	5	1	1	NaN	NaN	0	0	3766	0	1
88	4	1	1	1	1	18	9	4	3	3	2	1	1	1	1.950000e+00	1.950000e+00	2135	1	NaN
88	4	2	1	1	2	19	1	2	5	2	1	1	2	2	3.220000e+00	5.170000e+00	2898	0	2
88	4	3	1	1	3	33	15	5	4	5	1	1	2	2	4.060000e+00	9.230000e+00	3932	0	1
88	4	4	1	1	4	51	43	2	3	2	1	1	2	2	4.140000e+00	1.337000e+01	1268	0	1
88	4	5	1	1	5	13	48	2	3	3	2	1	1	1	1.860000e+00	1.523000e+01	5511	1	2
88	4	6	1	1	6	34	32	5	3	5	1	1	2	2	4.560000e+00	1.979000e+01	2287	0	2
88	4	7	1	2	1	22	26	3	5	5	2	1	2	2	4.560000e+00	2.435000e+01	1385	0	2
88	4	8	1	1	1	3	15	3	2	3	1	1	2	2	3.980000e+00	2.833000e+01	3583	0	2
88	4	9	1	1	2	14	39	5	4	5	1	1	2	2	4.150000e+00	3.248000e+01	2197	0	1
88	4	10	1	1	3	6	49	2	4	2	1	1	2	2	4.080000e+00	3.656000e+01	3355	0	1
88	4	11	1	1	4	45	35	2	5	2	1	1	2	2	3.910000e+00	4.047000e+01	1514	0	1
88	4	12	1	1	5	52	2	4	5	5	2	1	1	1	2.090000e+00	4.256000e+01	4994	1	2
88	4	13	1	2	1	18	41	4	2	2	2	1	2	2	3.720000e+00	4.628000e+01	2960	0	1
88	4	14	1	2	2	37	9	3	2	2	2	1	2	2	5.030000e+00	5.131000e+01	1568	0	1
88	4	15	1	2	3	30	49	2	5	2	1	1	1	1	1.980000e+00	5.329000e+01	1014	1	2
88	4	16	1	2	4	32	12	2	5	5	2	1	2	2	4.050000e+00	5.734000e+01	1307	0	2
88	4	17	1	1	1	32	2	4	2	2	2	1	1	1	2.130000e+00	5.947000e+01	956	1	1
88	4	18	1	1	2	40	38	5	4	2	0	0	0	0	0	5.947000e+01	724	NaN	NaN
88	4	19	1	1	3	51	24	2	4	4	2	1	1	1	2.010000e+00	6.148000e+01	1696	1	NaN
88	4	20	1	2	1	8	29	4	3	3	2	1	2	2	3.950000e+00	6.543000e+01	1418	0	1
88	4	21	1	2	2	52	4	5	4	4	2	1	2	2	3.610000e+00	6.904000e+01	2398	0	1
88	4	22	1	2	3	10	45	4	2	2	2	1	2	2	4.140000e+00	7.318000e+01	1164	0	1
88	4	23	1	1	1	3	51	3	4	4	2	1	1	1	1.840000e+00	7.502000e+01	2002	1	1
88	4	24	1	1	2	25	51	5	2	5	1	1	2	2	4.340000e+00	7.936000e+01	3944	0	2
88	4	25	1	1	3	39	26	4	2	4	1	1	2	2	4.770000e+00	8.413000e+01	4032	0	1
