SubNo,"Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)",Block_trial,Block,VarDist_cond,Run_number,Targ1_position,Targ2_position,Red_targ_digit,Blue_targ_digit,Response,Targ_Choice,Acc,RewardOutcome(0=inaccurate;1=lowReward;2=highReward),VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance),OutcomeValue,Points,RT,Optimal_Choice,Repeat_Switch,Original_SubNo
4,1,79,1,1,2,30,51,3,2,3,1,1,1.0,1.0,2.01,240.3,6686,0.0,2.0,101
4,1,80,1,2,1,42,52,3,5,5,2,1,1.0,1.0,2.04,242.34,2807,0.0,2.0,101
4,1,81,1,1,1,34,4,2,3,2,1,1,1.0,1.0,2.17,244.51,8773,0.0,2.0,101
4,1,82,1,1,2,53,51,2,4,4,2,1,2.0,2.0,3.83,248.34,9731,1.0,2.0,101
4,1,83,1,1,3,30,12,4,2,4,1,1,1.0,1.0,2.07,250.41,6844,0.0,2.0,101
4,1,84,1,1,4,10,54,3,2,2,2,1,2.0,2.0,4.38,254.79,13863,1.0,2.0,101
4,1,1,2,1,1,13,2,5,4,5,1,1,1.0,1.0,2.11,256.9,18070,0.0,,101
4,1,2,2,1,2,51,7,5,2,2,2,1,2.0,2.0,3.53,260.43,2257,1.0,2.0,101
4,1,3,2,1,3,23,24,5,3,3,2,1,2.0,2.0,4.1,264.53,2324,1.0,1.0,101
4,1,4,2,2,1,13,15,2,3,3,2,1,1.0,1.0,2.03,266.56,3589,0.0,1.0,101
4,1,5,2,2,2,30,21,3,4,4,2,1,1.0,1.0,1.88,268.44,2715,0.0,1.0,101
4,1,6,2,2,3,15,43,4,2,2,2,1,1.0,1.0,1.91,270.35,1572,0.0,1.0,101
4,1,7,2,1,1,34,6,5,3,5,1,1,1.0,1.0,2.13,272.48,5474,0.0,2.0,101
4,1,8,2,2,1,32,22,5,2,2,2,1,1.0,1.0,1.98,274.46,2405,0.0,2.0,101
4,1,9,2,2,2,22,33,5,3,3,2,1,1.0,1.0,2.05,276.51,8426,0.0,1.0,101
4,1,10,2,2,3,35,9,5,3,3,2,1,1.0,1.0,2.01,278.52,4719,0.0,1.0,101
4,1,11,2,2,4,23,33,5,2,2,2,1,1.0,1.0,1.93,280.45,5567,0.0,1.0,101
4,1,12,2,2,5,20,22,3,2,2,2,1,1.0,1.0,1.93,282.38,3742,0.0,1.0,101
4,1,13,2,1,1,54,23,5,4,4,2,1,2.0,2.0,4.21,286.59,2407,1.0,1.0,101
4,1,14,2,1,2,29,15,3,2,3,1,1,1.0,1.0,1.89,288.48,10211,0.0,2.0,101
4,1,15,2,1,3,13,34,4,5,5,2,1,2.0,2.0,4.37,292.85,4393,1.0,2.0,101
4,1,16,2,1,4,28,25,5,3,3,2,1,2.0,2.0,4.27,297.12,14094,1.0,1.0,101
4,1,17,2,2,1,40,2,5,4,4,2,1,1.0,1.0,1.9,299.02,4593,0.0,1.0,101
4,1,18,2,2,2,49,51,4,3,4,1,1,2.0,2.0,3.87,302.89,10151,1.0,2.0,101
4,1,19,2,2,3,35,37,4,5,5,2,1,1.0,1.0,1.86,304.75,2694,0.0,2.0,101
4,1,20,2,2,4,32,50,4,3,3,2,1,1.0,1.0,1.74,306.49,10120,0.0,1.0,101
4,1,21,2,2,5,5,33,5,3,5,1,1,2.0,2.0,4.46,310.95,10512,1.0,2.0,101
4,1,22,2,2,6,33,39,2,3,2,1,1,2.0,2.0,3.76,314.71,3578,1.0,1.0,101
4,1,23,2,1,1,23,33,4,5,5,2,1,2.0,2.0,4.15,318.86,3489,1.0,2.0,101
4,1,24,2,1,2,3,28,3,4,4,2,1,2.0,2.0,4.11,322.97,1450,1.0,1.0,101
4,1,25,2,1,3,44,31,2,4,4,2,1,2.0,2.0,4.01,326.98,2334,1.0,1.0,101
4,1,26,2,1,4,32,28,5,2,2,2,1,2.0,2.0,3.53,330.51,1662,1.0,1.0,101
4,1,27,2,1,5,49,26,2,3,3,2,1,2.0,2.0,3.55,334.06,2377,1.0,1.0,101
4,1,28,2,2,1,11,12,2,5,5,2,1,1.0,1.0,1.96,336.02,2368,0.0,1.0,101
4,1,29,2,1,1,9,39,2,4,2,1,1,1.0,1.0,1.86,337.88,2614,0.0,2.0,101
4,1,30,2,1,2,49,38,3,4,4,2,1,2.0,2.0,3.5,341.38,7787,1.0,2.0,101
4,1,31,2,1,3,25,6,3,5,3,1,1,1.0,1.0,2.17,343.55,6066,0.0,2.0,101
4,1,32,2,1,4,40,6,3,5,5,2,1,2.0,2.0,4.03,347.58,1396,1.0,2.0,101
4,1,33,2,1,5,54,4,4,2,2,2,1,2.0,2.0,3.43,351.01,4849,1.0,1.0,101
4,1,34,2,1,6,46,36,5,4,5,1,1,1.0,1.0,2.0,353.01,7556,0.0,2.0,101
4,1,35,2,2,1,37,19,4,3,4,1,1,2.0,2.0,3.47,356.48,11084,1.0,1.0,101
4,1,36,2,2,2,42,3,3,5,3,1,1,2.0,2.0,3.36,359.84,3486,1.0,1.0,101
4,1,37,2,1,1,36,29,3,2,2,2,1,2.0,2.0,3.88,363.72,6312,1.0,2.0,101
4,1,38,2,1,2,50,15,3,2,3,1,1,1.0,1.0,2.11,365.83,1969,0.0,2.0,101
4,1,39,2,2,1,49,35,2,4,4,2,1,1.0,1.0,2.02,367.85,1839,0.0,2.0,101
4,1,40,2,2,2,50,7,2,3,3,2,1,1.0,1.0,2.08,369.93,4197,0.0,1.0,101
4,1,41,2,2,3,26,53,4,3,3,2,1,1.0,1.0,1.86,371.79,2921,0.0,1.0,101
4,1,42,2,2,4,3,24,2,3,3,2,1,1.0,1.0,1.95,373.74,2114,0.0,1.0,101
4,1,43,2,1,1,34,32,5,2,2,2,1,2.0,2.0,3.88,377.62,5859,1.0,1.0,101
4,1,44,2,2,1,24,10,3,4,4,2,1,1.0,1.0,1.86,379.48,5614,0.0,1.0,101
4,1,45,2,2,2,46,22,3,5,5,2,1,1.0,1.0,1.84,381.32,2762,0.0,1.0,101
4,1,46,2,2,3,13,35,4,2,2,2,1,1.0,1.0,2.11,383.43,1642,0.0,1.0,101
4,1,47,2,2,4,54,18,5,2,2,2,1,1.0,1.0,2.0,385.43,3966,0.0,1.0,101
4,1,48,2,1,1,31,39,5,4,4,2,1,2.0,2.0,3.7,389.13,2037,1.0,1.0,101
4,1,49,2,1,2,34,52,3,2,2,2,1,2.0,2.0,4.38,393.51,3616,1.0,1.0,101
4,1,50,2,1,3,5,16,3,4,4,2,1,2.0,2.0,4.11,397.62,3765,1.0,1.0,101
4,1,51,2,1,4,36,22,4,3,4,1,1,1.0,1.0,1.88,399.5,6731,0.0,2.0,101
4,1,52,2,2,1,51,10,3,2,2,2,1,1.0,1.0,2.16,401.66,4132,0.0,2.0,101
4,1,53,2,2,2,18,20,3,5,5,2,1,1.0,1.0,2.03,403.69,4579,0.0,1.0,101
4,1,54,2,2,3,46,44,4,2,2,2,1,1.0,1.0,2.17,405.86,1585,0.0,1.0,101
4,1,55,2,1,1,3,20,2,5,2,1,1,1.0,1.0,2.13,407.99,6255,0.0,2.0,101
4,1,56,2,1,2,1,51,4,2,2,2,1,2.0,2.0,3.68,411.67,3267,1.0,2.0,101
4,1,57,2,2,1,28,42,5,4,4,2,1,1.0,1.0,1.85,413.52,5022,0.0,1.0,101
4,1,58,2,1,1,39,48,4,5,5,2,1,2.0,2.0,3.97,417.49,4242,1.0,1.0,101
4,1,59,2,1,2,33,17,4,2,4,1,1,1.0,1.0,1.96,419.45,5334,0.0,2.0,101
4,1,60,2,1,3,45,43,2,5,5,2,1,2.0,2.0,3.6,423.05,4358,1.0,2.0,101
4,1,61,2,1,4,12,32,2,3,2,1,1,1.0,1.0,2.06,425.11,12341,0.0,2.0,101
4,1,62,2,1,5,18,43,2,4,2,1,1,1.0,1.0,2.18,427.29,1821,0.0,1.0,101
4,1,63,2,1,6,25,47,3,4,3,1,1,1.0,1.0,1.94,429.23,1834,0.0,1.0,101
4,1,64,2,2,1,16,41,4,2,4,1,1,2.0,2.0,3.6,432.83,1078,1.0,1.0,101
4,1,65,2,2,2,17,33,2,4,2,1,1,2.0,2.0,3.88,436.71,1457,1.0,1.0,101
4,1,66,2,2,3,35,4,5,4,4,2,1,1.0,1.0,2.08,438.79,9875,0.0,2.0,101
4,1,67,2,2,4,12,31,2,4,4,2,1,1.0,1.0,1.9,440.69,4126,0.0,1.0,101
4,1,68,2,2,5,12,26,2,4,4,2,1,1.0,1.0,1.86,442.55,7895,0.0,1.0,101
4,1,69,2,1,1,48,1,2,5,5,2,1,2.0,2.0,3.94,446.49,4257,1.0,1.0,101
4,1,70,2,1,2,16,38,5,2,2,2,1,2.0,2.0,3.97,450.46,2396,1.0,1.0,101
4,1,71,2,1,3,27,19,3,2,2,2,1,2.0,2.0,4.23,454.69,3777,1.0,1.0,101
4,1,72,2,1,4,49,2,3,4,3,1,1,1.0,1.0,1.93,456.62,2656,0.0,2.0,101
4,1,73,2,1,5,51,2,4,3,4,1,1,1.0,1.0,1.98,458.6,5683,0.0,1.0,101
4,1,74,2,2,1,54,1,4,5,5,2,1,1.0,1.0,1.95,460.55,5525,0.0,2.0,101
4,1,75,2,2,2,42,28,4,5,5,2,1,1.0,1.0,1.99,462.54,1741,0.0,1.0,101
4,1,76,2,1,1,54,14,3,5,5,2,1,2.0,2.0,4.72,467.26,11909,1.0,1.0,101
4,1,77,2,1,2,42,8,4,3,3,2,1,2.0,2.0,3.71,470.97,2663,1.0,1.0,101
4,1,78,2,1,3,6,30,2,5,2,1,1,1.0,1.0,1.84,472.81,8841,0.0,2.0,101
4,1,79,2,2,1,24,20,2,5,5,2,1,1.0,1.0,2.06,474.87,2253,0.0,2.0,101
4,1,80,2,2,2,4,40,3,5,5,2,1,1.0,1.0,1.89,476.76,1601,0.0,1.0,101
4,1,81,2,2,3,33,35,5,3,3,2,1,1.0,1.0,2.0,478.76,14606,0.0,1.0,101
4,1,82,2,2,4,47,7,2,5,5,2,1,1.0,1.0,1.93,480.69,2539,0.0,1.0,101
4,1,83,2,2,5,10,26,4,5,4,1,1,2.0,2.0,4.25,484.94,2331,1.0,2.0,101
4,1,84,2,2,6,39,7,2,3,2,1,1,2.0,2.0,4.26,489.2,10795,1.0,1.0,101
4,1,1,3,1,1,27,38,2,3,3,2,1,2.0,2.0,3.9,493.1,4193,1.0,,101
4,1,2,3,1,2,37,27,4,3,3,2,1,2.0,2.0,3.03,496.13,1959,1.0,1.0,101
4,1,3,3,1,3,35,5,2,4,4,2,1,2.0,2.0,4.06,500.19,4326,1.0,1.0,101
4,1,4,3,1,4,52,18,5,2,2,2,1,2.0,2.0,4.75,504.94,6248,1.0,1.0,101
4,1,5,3,2,1,54,45,2,3,2,1,1,2.0,2.0,4.48,509.42,14402,1.0,2.0,101
4,1,6,3,1,1,40,49,2,3,2,1,1,1.0,1.0,1.81,511.23,4192,0.0,1.0,101
4,1,7,3,2,1,51,39,5,2,5,1,1,2.0,2.0,3.96,515.19,3734,1.0,1.0,101
4,1,8,3,2,2,52,15,4,5,4,1,1,2.0,2.0,3.68,518.87,3462,1.0,1.0,101
4,1,9,3,2,3,54,47,4,3,4,1,1,2.0,2.0,3.52,522.39,4201,1.0,1.0,101
4,1,10,3,2,4,14,12,3,2,3,1,1,2.0,2.0,3.42,525.81,4751,1.0,1.0,101
4,1,11,3,1,1,33,16,4,3,4,1,1,1.0,1.0,2.03,527.84,4390,0.0,1.0,101
4,1,12,3,1,2,17,36,3,4,3,1,1,1.0,1.0,1.95,529.79,7708,0.0,1.0,101
4,1,13,3,1,3,14,19,2,5,2,1,1,1.0,1.0,2.01,531.8,10509,0.0,1.0,101
4,1,14,3,1,4,36,42,4,3,4,1,1,1.0,1.0,1.96,533.76,4415,0.0,1.0,101
4,1,15,3,1,5,36,23,3,5,3,1,1,1.0,1.0,1.95,535.71,2731,0.0,1.0,101
4,1,16,3,1,6,44,36,3,4,4,2,1,2.0,2.0,4.17,539.88,2555,1.0,2.0,101
4,1,17,3,2,1,5,26,5,2,2,2,1,1.0,1.0,2.09,541.97,1738,0.0,1.0,101
4,1,18,3,2,2,27,16,2,5,2,1,1,2.0,2.0,5.0,546.97,4778,1.0,2.0,101
4,1,19,3,1,1,27,40,4,2,4,1,1,1.0,1.0,1.84,548.81,5065,0.0,1.0,101
4,1,20,3,1,2,4,38,2,3,2,1,1,1.0,1.0,1.88,550.69,4787,0.0,1.0,101
4,1,21,3,1,3,11,20,5,4,5,1,1,1.0,1.0,2.12,552.81,1457,0.0,1.0,101
4,1,22,3,1,4,1,19,3,5,5,2,1,2.0,2.0,3.82,556.63,6909,1.0,2.0,101
4,1,23,3,1,5,16,41,2,4,4,2,1,2.0,2.0,3.35,559.98,3358,1.0,1.0,101
4,1,24,3,2,1,24,27,2,4,4,2,1,1.0,1.0,2.04,562.02,3805,0.0,1.0,101
4,1,25,3,2,2,26,20,3,2,2,2,1,1.0,1.0,2.18,564.2,3715,0.0,1.0,101
4,1,26,3,2,3,12,29,3,2,3,1,1,2.0,2.0,4.33,568.53,10339,1.0,2.0,101
4,1,27,3,2,4,47,34,3,2,2,2,1,1.0,1.0,2.23,570.76,8084,0.0,2.0,101
4,1,28,3,2,5,34,21,3,4,3,1,1,2.0,2.0,4.24,575.0,3894,1.0,2.0,101
4,1,29,3,2,6,20,37,5,2,2,2,1,1.0,1.0,2.22,577.22,2615,0.0,2.0,101
4,1,30,3,1,1,11,35,3,5,3,1,1,1.0,1.0,1.96,579.18,4636,0.0,2.0,101
4,1,31,3,1,2,31,47,4,3,3,2,1,2.0,2.0,3.46,582.64,7672,1.0,2.0,101
4,1,32,3,2,1,45,46,5,3,3,2,1,1.0,1.0,1.98,584.62,2899,0.0,1.0,101
4,1,33,3,2,2,6,12,2,3,2,1,1,2.0,2.0,4.56,589.18,4700,1.0,2.0,101
4,1,34,3,2,3,8,44,2,5,5,2,1,1.0,1.0,1.87,591.05,2117,0.0,2.0,101
4,1,35,3,2,4,22,38,3,2,3,1,1,2.0,2.0,4.3,595.35,10926,1.0,2.0,101
4,1,36,3,2,5,53,29,4,5,4,1,1,2.0,2.0,3.72,599.07,3614,1.0,1.0,101
4,1,37,3,1,1,30,14,2,4,4,2,1,2.0,2.0,4.26,603.33,5323,1.0,2.0,101
4,1,38,3,1,2,3,33,2,5,5,2,1,2.0,2.0,3.48,606.81,2740,1.0,1.0,101
4,1,39,3,1,3,4,39,5,4,4,2,1,2.0,2.0,4.04,610.85,2891,1.0,1.0,101
4,1,40,3,2,1,11,15,4,2,2,2,1,1.0,1.0,1.76,612.61,4389,0.0,1.0,101
4,1,41,3,2,2,28,12,5,4,5,1,1,2.0,2.0,3.77,616.38,1875,1.0,2.0,101
4,1,42,3,2,3,49,20,3,2,2,2,1,1.0,1.0,2.05,618.43,5565,0.0,2.0,101
4,1,43,3,1,1,54,8,4,3,3,2,1,2.0,2.0,3.85,622.28,1764,1.0,1.0,101
4,1,44,3,1,2,25,40,3,2,2,2,1,2.0,2.0,4.58,626.86,1771,1.0,1.0,101
4,1,45,3,1,3,9,33,2,4,4,2,1,2.0,2.0,3.7,630.56,3761,1.0,1.0,101
4,1,46,3,1,4,6,22,4,5,5,2,1,2.0,2.0,2.9,633.46,1568,1.0,1.0,101
4,1,47,3,1,5,50,35,5,3,3,2,1,2.0,2.0,3.42,636.88,4448,1.0,1.0,101
4,1,48,3,1,6,1,12,4,5,5,2,1,2.0,2.0,4.5,641.38,4026,1.0,1.0,101
4,1,49,3,2,1,5,52,4,5,5,2,1,1.0,1.0,1.99,643.37,2783,0.0,1.0,101
4,1,50,3,2,2,54,19,3,4,4,2,1,1.0,1.0,2.04,645.41,2253,0.0,1.0,101
4,1,51,3,2,3,37,45,4,2,2,2,1,1.0,1.0,2.11,647.52,4281,0.0,1.0,101
4,1,52,3,1,1,2,29,5,2,2,2,1,2.0,2.0,3.0,650.52,3898,1.0,1.0,101
4,1,53,3,2,1,33,54,5,4,4,2,1,1.0,1.0,1.92,652.44,4148,0.0,1.0,101
4,1,54,3,1,1,1,37,3,5,5,2,1,2.0,2.0,3.67,656.11,4075,1.0,1.0,101
4,1,55,3,1,2,19,22,5,3,3,2,1,2.0,2.0,3.52,659.63,5942,1.0,1.0,101
4,1,56,3,2,1,8,44,5,3,3,2,1,1.0,1.0,1.98,661.61,7557,0.0,1.0,101
4,1,57,3,2,2,6,33,5,3,3,2,1,1.0,1.0,2.18,663.79,5108,0.0,1.0,101
4,1,58,3,2,3,34,2,3,5,5,2,1,1.0,1.0,2.0,665.79,2454,0.0,1.0,101
4,1,59,3,2,4,3,21,4,3,3,2,1,1.0,1.0,2.14,667.93,1498,0.0,1.0,101
4,1,60,3,1,1,44,26,3,5,5,2,1,2.0,2.0,3.67,671.6,1410,1.0,1.0,101
4,1,61,3,1,2,51,9,3,5,5,2,1,2.0,2.0,4.0,675.6,2383,1.0,1.0,101
4,1,62,3,1,3,33,8,2,3,3,2,1,2.0,2.0,3.63,679.23,3829,1.0,1.0,101
4,1,63,3,1,4,52,31,2,4,4,2,1,2.0,2.0,4.28,683.51,4673,1.0,1.0,101
4,1,64,3,1,5,13,54,2,5,5,2,1,2.0,2.0,3.88,687.39,2308,1.0,1.0,101
4,1,65,3,2,1,46,30,2,4,4,2,1,1.0,1.0,2.06,689.45,5037,0.0,1.0,101
4,1,66,3,2,2,28,34,4,5,4,1,1,2.0,2.0,4.31,693.76,1793,1.0,2.0,101
4,1,67,3,2,3,32,37,5,4,4,2,1,1.0,1.0,1.99,695.75,5711,0.0,2.0,101
4,1,68,3,2,4,37,49,4,2,2,2,1,1.0,1.0,2.1,697.85,7113,0.0,1.0,101
4,1,69,3,2,5,6,25,5,2,2,2,1,1.0,1.0,2.27,700.12,2736,0.0,1.0,101
4,1,70,3,1,1,7,24,5,2,5,1,1,1.0,1.0,2.06,702.18,5729,0.0,2.0,101
4,1,71,3,1,2,5,33,5,4,4,2,1,2.0,2.0,3.99,706.17,5337,1.0,2.0,101
4,1,72,3,1,3,34,40,4,5,4,1,1,1.0,1.0,2.11,708.28,4344,0.0,2.0,101
4,1,73,3,2,1,20,19,5,4,4,2,1,1.0,1.0,2.01,710.29,1728,0.0,2.0,101
4,1,74,3,2,2,33,10,4,2,4,1,1,2.0,2.0,3.48,713.77,2913,1.0,2.0,101
4,1,75,3,2,3,19,23,5,3,3,2,1,1.0,1.0,2.06,715.83,1737,0.0,2.0,101
4,1,76,3,2,4,16,7,2,5,5,2,1,1.0,1.0,2.0,717.83,6169,0.0,1.0,101
4,1,77,3,2,5,11,2,3,4,4,2,1,1.0,1.0,1.97,719.8,4816,0.0,1.0,101
4,1,78,3,2,6,7,49,3,4,3,1,1,2.0,2.0,4.6,724.4,8828,1.0,2.0,101
4,1,79,3,1,1,10,7,2,5,5,2,1,2.0,2.0,4.88,729.28,1241,1.0,2.0,101
4,1,80,3,1,2,23,26,4,2,2,2,1,2.0,2.0,3.75,733.03,6021,1.0,1.0,101
4,1,81,3,1,3,19,51,4,2,2,2,1,2.0,2.0,4.05,737.08,3626,1.0,1.0,101
4,1,82,3,1,4,41,40,3,4,3,1,1,1.0,1.0,1.9,738.98,10062,0.0,2.0,101
4,1,83,3,2,1,47,51,5,3,5,1,1,2.0,2.0,4.32,743.3,4520,1.0,1.0,101
4,1,84,3,2,2,23,44,2,3,2,1,1,2.0,2.0,2.89,746.19,1249,1.0,1.0,101
5,2,1,1,2,1,27,30,4,2,4,1,1,2.0,1.0,3.95,3.95,4120,1.0,,102
5,2,2,1,1,1,51,32,3,4,2,0,0,0.0,0.0,0.0,3.95,1251,,,102
5,2,3,1,1,2,54,33,2,4,2,1,1,1.0,2.0,1.22,5.17,2815,0.0,,102
5,2,4,1,2,1,10,4,5,2,2,2,1,1.0,2.0,2.06,7.23,1504,0.0,2.0,102
5,2,5,1,2,2,26,38,5,3,5,1,1,2.0,1.0,4.03,11.26,4362,1.0,2.0,102
5,2,6,1,2,3,35,44,4,5,5,2,1,1.0,2.0,1.46,12.72,2276,0.0,2.0,102
5,2,7,1,2,4,46,6,2,3,2,1,1,2.0,1.0,4.14,16.86,4473,1.0,2.0,102
5,2,8,1,1,1,3,31,3,5,5,2,1,2.0,1.0,4.14,21.0,4550,1.0,2.0,102
5,2,9,1,1,2,40,43,4,2,4,1,1,1.0,2.0,1.98,22.98,5551,0.0,2.0,102
5,2,10,1,1,3,37,25,2,4,2,1,1,1.0,2.0,2.15,25.13,4775,0.0,1.0,102
5,2,11,1,1,4,29,28,5,3,5,1,1,1.0,2.0,2.08,27.21,2351,0.0,1.0,102
5,2,12,1,1,5,19,50,2,5,2,1,1,1.0,2.0,1.91,29.12,3974,0.0,1.0,102
5,2,13,1,1,6,21,53,5,3,5,1,1,1.0,2.0,2.34,31.46,1630,0.0,1.0,102
5,2,14,1,2,1,36,49,4,2,4,1,1,2.0,1.0,3.93,35.39,4352,1.0,1.0,102
5,2,15,1,2,2,6,21,4,2,4,1,1,2.0,1.0,4.26,39.65,1870,1.0,1.0,102
5,2,16,1,2,3,4,24,5,3,5,1,1,2.0,1.0,3.98,43.63,1855,1.0,1.0,102
5,2,17,1,1,1,19,51,3,4,3,1,1,1.0,2.0,2.05,45.68,10488,0.0,1.0,102
5,2,18,1,1,2,46,20,2,5,2,1,1,1.0,2.0,2.5,48.18,2220,0.0,1.0,102
5,2,19,1,1,3,46,9,3,2,3,1,1,1.0,2.0,2.03,50.21,5276,0.0,1.0,102
5,2,20,1,1,4,13,7,4,5,4,1,1,1.0,2.0,1.95,52.16,9240,0.0,1.0,102
5,2,21,1,1,5,49,12,4,2,4,1,1,1.0,2.0,1.61,53.77,3211,0.0,1.0,102
5,2,22,1,2,1,15,3,3,2,2,2,1,1.0,2.0,2.14,55.91,2605,0.0,2.0,102
5,2,23,1,2,2,45,37,3,2,2,2,1,1.0,2.0,1.37,57.28,1701,0.0,1.0,102
5,2,24,1,1,1,38,3,5,2,2,2,1,2.0,1.0,4.08,61.36,1097,1.0,1.0,102
5,2,25,1,2,1,3,12,2,5,5,2,1,1.0,2.0,2.77,64.13,3911,0.0,1.0,102
5,2,26,1,2,2,20,8,4,3,4,1,1,2.0,1.0,3.92,68.05,6567,1.0,2.0,102
5,2,27,1,2,3,26,4,3,4,4,2,1,1.0,2.0,2.4,70.45,7310,0.0,2.0,102
5,2,28,1,2,4,41,8,3,2,2,2,1,1.0,2.0,2.59,73.04,2857,0.0,1.0,102
5,2,29,1,2,5,5,38,4,3,3,2,1,1.0,2.0,1.25,74.29,4608,0.0,1.0,102
5,2,30,1,2,6,16,42,2,3,2,1,1,2.0,1.0,3.83,78.12,2352,1.0,2.0,102
5,2,31,1,1,1,10,8,2,3,2,1,1,1.0,2.0,2.27,80.39,8687,0.0,1.0,102
5,2,32,1,1,2,43,21,5,2,5,1,1,1.0,2.0,1.81,82.2,3415,0.0,1.0,102
5,2,33,1,1,3,28,54,5,4,5,1,1,1.0,2.0,2.33,84.53,3054,0.0,1.0,102
5,2,34,1,2,1,12,11,2,3,3,2,1,1.0,2.0,2.38,86.91,3865,0.0,2.0,102
5,2,35,1,2,2,16,21,5,2,2,2,1,1.0,2.0,2.34,89.25,2134,0.0,1.0,102
5,2,36,1,2,3,47,20,5,4,4,2,1,1.0,2.0,2.61,91.86,1965,0.0,1.0,102
5,2,37,1,2,4,28,52,5,4,5,1,1,2.0,1.0,4.08,95.94,3295,1.0,2.0,102
5,2,38,1,2,5,47,15,2,4,4,2,1,1.0,2.0,2.56,98.5,5479,0.0,2.0,102
5,2,39,1,1,1,40,20,5,4,4,2,1,2.0,1.0,3.86,102.36,10960,1.0,1.0,102
5,2,40,1,1,2,4,20,4,3,4,1,1,1.0,2.0,1.99,104.35,2022,0.0,2.0,102
5,2,41,1,1,3,23,43,5,4,4,2,1,2.0,1.0,3.98,108.33,2600,1.0,2.0,102
5,2,42,1,1,4,24,32,3,5,3,1,1,1.0,2.0,1.24,109.57,3822,0.0,2.0,102
5,2,43,1,2,1,8,5,3,4,3,1,1,2.0,1.0,4.03,113.6,7893,1.0,1.0,102
5,2,44,1,1,1,19,26,4,3,4,1,1,1.0,2.0,1.5,115.1,2087,0.0,1.0,102
5,2,45,1,1,2,33,31,3,2,3,1,1,1.0,2.0,2.67,117.77,6201,0.0,1.0,102
5,2,46,1,1,3,46,30,4,3,4,1,1,1.0,2.0,1.62,119.39,3535,0.0,1.0,102
5,2,47,1,1,4,39,30,3,4,3,1,1,1.0,2.0,2.25,121.64,1583,0.0,1.0,102
5,2,48,1,1,5,9,14,5,2,5,1,1,1.0,2.0,2.1,123.74,3496,0.0,1.0,102
5,2,49,1,2,1,4,1,2,3,2,1,1,2.0,1.0,3.89,127.63,2110,1.0,1.0,102
5,2,50,1,2,2,38,19,4,5,4,1,1,2.0,1.0,3.74,131.37,1678,1.0,1.0,102
5,2,51,1,2,3,37,26,5,4,4,2,1,1.0,2.0,1.97,133.34,3838,0.0,2.0,102
5,2,52,1,1,1,30,20,5,4,5,1,1,1.0,2.0,1.52,134.86,8176,0.0,2.0,102
5,2,53,1,1,2,25,38,5,3,5,1,1,1.0,2.0,2.29,137.15,3434,0.0,1.0,102
5,2,54,1,1,3,34,16,4,2,2,2,1,2.0,1.0,4.06,141.21,8087,1.0,2.0,102
5,2,55,1,1,4,10,24,3,4,4,2,1,2.0,1.0,4.2,145.41,3024,1.0,1.0,102
5,2,56,1,2,1,39,24,3,2,3,1,1,2.0,1.0,4.07,149.48,4129,1.0,2.0,102
5,2,57,1,2,2,31,43,4,3,4,1,1,2.0,1.0,3.92,153.4,4191,1.0,1.0,102
5,2,58,1,2,3,50,32,2,5,2,1,1,2.0,1.0,4.04,157.44,2719,1.0,1.0,102
5,2,59,1,2,4,37,44,2,3,2,1,1,2.0,1.0,3.88,161.32,1528,1.0,1.0,102
5,2,60,1,2,5,17,28,2,5,2,1,1,2.0,1.0,4.0,165.32,1173,1.0,1.0,102
5,2,61,1,1,1,42,5,3,4,4,2,1,2.0,1.0,3.99,169.31,4848,1.0,2.0,102
5,2,62,1,1,2,17,4,5,3,3,2,1,2.0,1.0,4.0,173.31,1833,1.0,1.0,102
5,2,63,1,1,3,23,52,5,2,2,2,1,2.0,1.0,3.96,177.27,2559,1.0,1.0,102
5,2,64,1,1,4,39,13,4,5,5,2,1,2.0,1.0,4.13,181.4,3414,1.0,1.0,102
5,2,65,1,1,5,11,20,3,5,5,2,1,2.0,1.0,3.78,185.18,1471,1.0,1.0,102
5,2,66,1,1,6,11,19,5,2,2,2,1,2.0,1.0,4.05,189.23,2661,1.0,1.0,102
5,2,67,1,2,1,46,37,2,3,2,1,1,2.0,1.0,4.11,193.34,2143,1.0,2.0,102
5,2,68,1,2,2,47,6,2,4,2,1,1,2.0,1.0,4.09,197.43,1852,1.0,1.0,102
5,2,69,1,1,1,50,22,4,5,5,2,1,2.0,1.0,4.07,201.5,2220,1.0,2.0,102
5,2,70,1,1,2,17,26,4,5,4,1,1,1.0,2.0,2.02,203.52,1997,0.0,2.0,102
5,2,71,1,1,3,2,39,4,2,2,2,1,2.0,1.0,4.08,207.6,3833,1.0,2.0,102
5,2,72,1,2,1,38,19,4,3,3,2,1,1.0,2.0,2.27,209.87,2623,0.0,1.0,102
5,2,73,1,2,2,26,3,3,5,3,1,1,2.0,1.0,3.97,213.84,2449,1.0,2.0,102
5,2,74,1,2,3,1,14,2,5,2,1,1,2.0,1.0,3.96,217.8,3694,1.0,1.0,102
5,2,75,1,2,4,25,38,5,3,5,1,1,2.0,1.0,3.97,221.77,2247,1.0,1.0,102
5,2,76,1,1,1,49,17,2,5,2,1,1,1.0,2.0,1.3,223.07,3896,0.0,1.0,102
