LEDISAS2	Code = 19	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
19	3	1	0	1	1	42	2	4	2	3	0	0	NaN	NaN	0	0	2717	NaN	NaN
19	3	2	0	1	2	37	29	4	3	3	2	1	NaN	NaN	0	0	2243	1	NaN
19	3	3	0	1	3	14	39	5	3	2	0	0	NaN	NaN	0	0	2152	NaN	NaN
19	3	4	0	2	1	20	49	2	3	3	2	1	NaN	NaN	0	0	3945	0	NaN
19	3	5	0	2	2	32	2	4	2	2	2	1	NaN	NaN	0	0	2070	0	1
19	3	6	0	1	1	27	3	3	2	2	2	1	NaN	NaN	0	0	1550	1	1
19	3	7	0	1	2	27	18	5	2	2	2	1	NaN	NaN	0	0	2832	1	1
19	3	8	0	1	3	4	14	5	2	2	2	1	NaN	NaN	0	0	993	1	1
19	3	9	0	1	4	45	19	4	3	3	2	1	NaN	NaN	0	0	3976	1	1
19	3	10	0	1	5	16	1	3	2	2	2	1	NaN	NaN	0	0	1339	1	1
19	3	1	1	1	1	1	21	5	4	4	2	1	1	2	1.800000e+00	1.800000e+00	4193	1	NaN
19	3	2	1	1	2	42	49	4	5	5	2	1	1	2	1.220000e+00	3.020000e+00	3341	1	1
19	3	3	1	1	3	7	8	4	2	2	2	1	1	2	2.060000e+00	5.080000e+00	2294	1	1
19	3	4	1	2	1	14	45	3	5	3	1	1	1	2	2.140000e+00	7.220000e+00	4518	1	2
19	3	5	1	2	2	43	51	5	3	3	2	1	2	1	3.860000e+00	1.108000e+01	7095	0	2
19	3	6	1	1	1	28	11	2	5	5	2	1	1	2	2.560000e+00	1.364000e+01	2629	1	1
19	3	7	1	1	2	48	5	5	2	2	2	1	1	2	2.560000e+00	1.620000e+01	2006	1	1
19	3	8	1	1	3	11	49	3	4	3	1	1	2	1	4	2.020000e+01	2352	0	2
19	3	9	1	1	4	1	45	4	5	5	2	1	1	2	2.150000e+00	2.235000e+01	3727	1	2
19	3	10	1	1	5	28	37	3	5	5	2	1	1	2	2.080000e+00	2.443000e+01	4360	1	1
19	3	11	1	1	6	30	37	4	3	4	1	1	2	1	3.980000e+00	2.841000e+01	2392	0	2
19	3	12	1	2	1	1	9	2	5	2	1	1	1	2	2.340000e+00	3.075000e+01	1606	1	1
19	3	13	1	2	2	44	26	3	2	2	2	1	2	1	3.930000e+00	3.468000e+01	3494	0	2
19	3	14	1	2	3	40	39	4	2	2	2	1	2	1	4.260000e+00	3.894000e+01	3056	0	1
19	3	15	1	2	4	10	5	2	4	4	2	1	2	1	3.980000e+00	4.292000e+01	6911	0	1
19	3	16	1	2	5	13	9	2	3	3	2	1	2	1	4.010000e+00	4.693000e+01	1577	0	1
19	3	17	1	1	1	22	18	3	2	2	2	1	1	2	2.500000e+00	4.943000e+01	2281	1	1
19	3	18	1	1	2	39	11	3	2	2	2	1	1	2	2.030000e+00	5.146000e+01	2150	1	1
19	3	19	1	2	1	24	38	3	4	3	1	1	1	2	1.950000e+00	5.341000e+01	1073	1	2
19	3	20	1	2	2	38	22	3	2	2	2	1	2	1	3.900000e+00	5.731000e+01	2327	0	2
19	3	21	1	2	3	41	20	4	2	2	2	1	2	1	4.030000e+00	6.134000e+01	1800	0	1
19	3	22	1	1	1	15	20	4	3	3	2	1	1	2	1.370000e+00	6.271000e+01	2079	1	1
19	3	23	1	2	1	17	32	2	5	2	1	1	1	2	2.340000e+00	6.505000e+01	7160	1	2
19	3	24	1	2	2	19	48	5	2	2	2	1	2	1	4.190000e+00	6.924000e+01	2730	0	2
19	3	25	1	2	3	1	8	2	3	3	2	1	2	1	3.920000e+00	7.316000e+01	1339	0	1
19	3	26	1	2	4	24	13	4	2	2	2	1	2	1	4.100000e+00	7.726000e+01	5007	0	1
19	3	27	1	2	5	14	41	2	4	2	1	1	1	2	2.590000e+00	7.985000e+01	5130	1	2
19	3	28	1	2	6	33	40	2	4	4	2	1	2	1	3.810000e+00	8.366000e+01	1513	0	2
19	3	29	1	1	1	32	15	2	5	2	1	1	2	1	3.830000e+00	8.749000e+01	4128	0	2
19	3	30	1	1	2	1	34	2	5	5	2	1	1	2	2.270000e+00	8.976000e+01	2853	1	2
19	3	31	1	1	3	52	15	2	4	4	2	1	1	2	1.810000e+00	9.157000e+01	3583	1	1
19	3	32	1	1	4	36	16	3	5	5	2	1	1	2	2.330000e+00	9.390000e+01	4214	1	1
19	3	33	1	2	1	14	19	5	4	4	2	1	2	1	4.100000e+00	9.800000e+01	5007	0	1
19	3	34	1	2	2	12	39	2	3	2	1	1	1	2	2.340000e+00	1.003400e+02	4151	1	2
19	3	35	1	2	3	34	3	5	2	2	2	1	2	1	4.150000e+00	1.044900e+02	4272	0	2
19	3	36	1	2	4	44	34	2	3	3	2	1	2	1	4.080000e+00	1.085700e+02	3038	0	1
19	3	37	1	1	1	10	37	5	4	4	2	1	1	2	2.560000e+00	1.111300e+02	2120	1	1
19	3	38	1	1	2	46	49	2	3	2	1	1	2	1	3.860000e+00	1.149900e+02	3601	0	2
19	3	39	1	1	3	7	16	2	5	5	2	1	1	2	1.990000e+00	1.169800e+02	8216	1	2
19	3	40	1	1	4	5	41	4	5	4	1	1	2	1	3.980000e+00	1.209600e+02	2767	0	2
19	3	41	1	1	5	15	24	5	2	2	2	1	1	2	1.240000e+00	1.222000e+02	4761	1	2
19	3	42	1	2	1	17	51	5	2	2	2	1	2	1	4.030000e+00	1.262300e+02	1307	0	1
19	3	43	1	1	1	33	20	5	4	5	1	1	2	1	3.880000e+00	1.301100e+02	4665	0	2
19	3	44	1	1	2	41	19	3	5	4	0	0	0	0	0	1.301100e+02	3503	NaN	NaN
19	3	45	1	1	3	16	45	5	3	5	1	1	2	1	4.170000e+00	1.342800e+02	4353	0	NaN
19	3	46	1	1	4	31	49	2	4	2	1	1	2	1	3.910000e+00	1.381900e+02	2406	0	1
19	3	47	1	1	5	1	53	3	5	3	1	1	2	1	4.060000e+00	1.422500e+02	3825	0	1
19	3	48	1	2	1	25	22	5	3	3	2	1	2	1	4.030000e+00	1.462800e+02	2413	0	2
19	3	49	1	2	2	14	45	3	4	4	2	1	2	1	3.890000e+00	1.501700e+02	3868	0	1
19	3	50	1	1	1	25	14	3	4	3	1	1	2	1	3.740000e+00	1.539100e+02	1905	0	2
19	3	51	1	1	2	24	47	3	5	5	2	1	1	2	1.970000e+00	1.558800e+02	4552	1	2
19	3	52	1	1	3	49	37	5	4	4	2	1	1	2	1.520000e+00	1.574000e+02	11088	1	1
19	3	53	1	1	4	43	12	2	3	3	2	1	1	2	2.290000e+00	1.596900e+02	3507	1	1
19	3	54	1	1	5	48	45	3	2	2	2	1	1	2	2.240000e+00	1.619300e+02	3121	1	1
19	3	55	1	1	6	12	21	4	2	4	1	1	2	1	4.200000e+00	1.661300e+02	8885	0	2
19	3	56	1	2	1	53	30	5	3	3	2	1	2	1	4.070000e+00	1.702000e+02	2362	0	2
