LEDISAS2	Code = 102	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
102	2	1	0	2	1	51	2	5	2	5	1	1	NaN	NaN	0	0	3894	1	NaN
102	2	2	0	1	1	34	37	3	5	5	2	1	NaN	NaN	0	0	4243	1	2
102	2	3	0	1	2	53	19	4	5	5	2	1	NaN	NaN	0	0	1708	1	1
102	2	4	0	2	1	17	49	5	4	4	2	1	NaN	NaN	0	0	3617	0	1
102	2	5	0	2	2	3	34	4	3	4	1	1	NaN	NaN	0	0	2934	1	2
102	2	6	0	2	3	38	26	2	4	4	2	1	NaN	NaN	0	0	4795	0	2
102	2	7	0	2	4	54	44	2	4	4	2	1	NaN	NaN	0	0	3319	0	1
102	2	8	0	1	1	10	7	4	2	3	0	0	NaN	NaN	0	0	2672	NaN	NaN
102	2	9	0	1	2	28	33	4	2	4	1	1	NaN	NaN	0	0	3828	0	NaN
102	2	10	0	1	3	26	24	2	3	3	2	1	NaN	NaN	0	0	1887	1	2
102	2	1	1	2	1	27	30	4	2	4	1	1	2	1	3.950000e+00	3.950000e+00	4120	1	NaN
102	2	2	1	1	1	51	32	3	4	2	0	0	0	0	0	3.950000e+00	1251	NaN	NaN
102	2	3	1	1	2	54	33	2	4	2	1	1	1	2	1.220000e+00	5.170000e+00	2815	0	NaN
102	2	4	1	2	1	10	4	5	2	2	2	1	1	2	2.060000e+00	7.230000e+00	1504	0	2
102	2	5	1	2	2	26	38	5	3	5	1	1	2	1	4.030000e+00	1.126000e+01	4362	1	2
102	2	6	1	2	3	35	44	4	5	5	2	1	1	2	1.460000e+00	1.272000e+01	2276	0	2
102	2	7	1	2	4	46	6	2	3	2	1	1	2	1	4.140000e+00	1.686000e+01	4473	1	2
102	2	8	1	1	1	3	31	3	5	5	2	1	2	1	4.140000e+00	2.100000e+01	4550	1	2
102	2	9	1	1	2	40	43	4	2	4	1	1	1	2	1.980000e+00	2.298000e+01	5551	0	2
102	2	10	1	1	3	37	25	2	4	2	1	1	1	2	2.150000e+00	2.513000e+01	4775	0	1
102	2	11	1	1	4	29	28	5	3	5	1	1	1	2	2.080000e+00	2.721000e+01	2351	0	1
102	2	12	1	1	5	19	50	2	5	2	1	1	1	2	1.910000e+00	2.912000e+01	3974	0	1
102	2	13	1	1	6	21	53	5	3	5	1	1	1	2	2.340000e+00	3.146000e+01	1630	0	1
102	2	14	1	2	1	36	49	4	2	4	1	1	2	1	3.930000e+00	3.539000e+01	4352	1	1
102	2	15	1	2	2	6	21	4	2	4	1	1	2	1	4.260000e+00	3.965000e+01	1870	1	1
102	2	16	1	2	3	4	24	5	3	5	1	1	2	1	3.980000e+00	4.363000e+01	1855	1	1
102	2	17	1	1	1	19	51	3	4	3	1	1	1	2	2.050000e+00	4.568000e+01	10488	0	1
102	2	18	1	1	2	46	20	2	5	2	1	1	1	2	2.500000e+00	4.818000e+01	2220	0	1
102	2	19	1	1	3	46	9	3	2	3	1	1	1	2	2.030000e+00	5.021000e+01	5276	0	1
102	2	20	1	1	4	13	7	4	5	4	1	1	1	2	1.950000e+00	5.216000e+01	9240	0	1
102	2	21	1	1	5	49	12	4	2	4	1	1	1	2	1.610000e+00	5.377000e+01	3211	0	1
102	2	22	1	2	1	15	3	3	2	2	2	1	1	2	2.140000e+00	5.591000e+01	2605	0	2
102	2	23	1	2	2	45	37	3	2	2	2	1	1	2	1.370000e+00	5.728000e+01	1701	0	1
102	2	24	1	1	1	38	3	5	2	2	2	1	2	1	4.080000e+00	6.136000e+01	1097	1	1
102	2	25	1	2	1	3	12	2	5	5	2	1	1	2	2.770000e+00	6.413000e+01	3911	0	1
102	2	26	1	2	2	20	8	4	3	4	1	1	2	1	3.920000e+00	6.805000e+01	6567	1	2
102	2	27	1	2	3	26	4	3	4	4	2	1	1	2	2.400000e+00	7.045000e+01	7310	0	2
102	2	28	1	2	4	41	8	3	2	2	2	1	1	2	2.590000e+00	7.304000e+01	2857	0	1
102	2	29	1	2	5	5	38	4	3	3	2	1	1	2	1.250000e+00	7.429000e+01	4608	0	1
102	2	30	1	2	6	16	42	2	3	2	1	1	2	1	3.830000e+00	7.812000e+01	2352	1	2
102	2	31	1	1	1	10	8	2	3	2	1	1	1	2	2.270000e+00	8.039000e+01	8687	0	1
102	2	32	1	1	2	43	21	5	2	5	1	1	1	2	1.810000e+00	8.220000e+01	3415	0	1
102	2	33	1	1	3	28	54	5	4	5	1	1	1	2	2.330000e+00	8.453000e+01	3054	0	1
102	2	34	1	2	1	12	11	2	3	3	2	1	1	2	2.380000e+00	8.691000e+01	3865	0	2
102	2	35	1	2	2	16	21	5	2	2	2	1	1	2	2.340000e+00	8.925000e+01	2134	0	1
102	2	36	1	2	3	47	20	5	4	4	2	1	1	2	2.610000e+00	9.186000e+01	1965	0	1
102	2	37	1	2	4	28	52	5	4	5	1	1	2	1	4.080000e+00	9.594000e+01	3295	1	2
102	2	38	1	2	5	47	15	2	4	4	2	1	1	2	2.560000e+00	9.850000e+01	5479	0	2
102	2	39	1	1	1	40	20	5	4	4	2	1	2	1	3.860000e+00	1.023600e+02	10960	1	1
