LEDISAS2	Code = 80	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
80	4	1	0	1	1	3	4	2	5	3	0	0	NaN	NaN	0	0	3617	NaN	NaN
80	4	2	0	1	2	49	40	3	5	5	2	1	NaN	NaN	0	0	10359	1	NaN
80	4	3	0	1	3	6	36	3	5	3	1	1	NaN	NaN	0	0	9423	0	2
80	4	4	0	1	4	37	40	4	5	5	2	1	NaN	NaN	0	0	13571	1	2
80	4	5	0	1	5	42	9	5	4	4	2	1	NaN	NaN	0	0	5010	1	1
80	4	6	0	1	6	31	37	4	2	2	2	1	NaN	NaN	0	0	8471	1	1
80	4	7	0	2	1	32	22	5	2	2	2	1	NaN	NaN	0	0	7929	0	1
80	4	8	0	2	2	8	6	5	4	4	2	1	NaN	NaN	0	0	8306	0	1
80	4	9	0	2	3	18	24	3	5	5	2	1	NaN	NaN	0	0	9811	0	1
80	4	10	0	2	4	32	25	4	5	5	2	1	NaN	NaN	0	0	2208	0	1
80	4	1	1	1	1	3	33	4	2	4	1	1	2	2	4.470000e+00	4.470000e+00	8021	0	NaN
80	4	2	1	1	2	7	39	5	4	5	1	1	2	2	4.100000e+00	8.570000e+00	5937	0	1
80	4	3	1	1	3	45	11	2	4	4	2	1	1	1	2.030000e+00	1.060000e+01	4664	1	2
80	4	4	1	1	4	7	33	5	3	3	2	1	1	1	2.140000e+00	1.274000e+01	5027	1	1
80	4	5	1	1	5	38	10	4	5	4	1	1	2	2	3.870000e+00	1.661000e+01	8744	0	2
80	4	6	1	1	6	25	36	2	4	2	1	1	2	2	3.940000e+00	2.055000e+01	3559	0	1
80	4	7	1	2	1	49	32	3	2	2	2	1	2	2	3.400000e+00	2.395000e+01	3166	0	2
