LEDISAS2	Code = 97	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
97	1	1	0	1	1	37	12	4	3	3	2	1	NaN	NaN	0	0	14504	1	NaN
97	1	2	0	1	2	26	50	4	2	2	2	1	NaN	NaN	0	0	25352	1	1
97	1	3	0	1	3	14	15	5	3	3	2	1	NaN	NaN	0	0	5271	1	1
97	1	4	0	1	4	29	33	3	4	3	1	1	NaN	NaN	0	0	11153	0	2
97	1	5	0	2	1	30	6	4	5	4	1	1	NaN	NaN	0	0	26057	1	1
97	1	6	0	2	2	52	13	3	4	2	0	0	NaN	NaN	0	0	6236	NaN	NaN
97	1	7	0	2	3	48	9	3	5	3	1	1	NaN	NaN	0	0	11198	1	NaN
97	1	8	0	1	1	33	18	5	2	2	2	1	NaN	NaN	0	0	15012	1	2
97	1	9	0	2	1	18	52	2	5	2	1	1	NaN	NaN	0	0	10722	1	2
97	1	10	0	2	2	11	40	5	2	5	1	1	NaN	NaN	0	0	15449	1	1
97	1	1	1	1	1	15	12	4	5	5	2	1	2	2	3.800000e+00	3.800000e+00	4202	1	NaN
97	1	2	1	1	2	47	18	2	5	5	2	1	2	2	3.220000e+00	7.020000e+00	5966	1	1
97	1	3	1	1	3	2	49	3	5	5	2	1	2	2	4.060000e+00	1.108000e+01	11307	1	1
97	1	4	1	1	4	31	38	4	2	4	1	1	1	1	2.030000e+00	1.311000e+01	8236	0	2
97	1	5	1	2	1	53	20	3	2	3	1	1	2	2	3.460000e+00	1.657000e+01	5784	1	1
97	1	6	1	2	2	2	53	3	5	5	2	1	1	1	2.140000e+00	1.871000e+01	2950	0	2
97	1	7	1	2	3	21	41	5	4	5	1	1	2	2	4.560000e+00	2.327000e+01	13341	1	2
97	1	8	1	1	1	32	40	3	2	3	1	1	1	1	2	2.527000e+01	8181	0	1
97	1	9	1	2	1	19	48	5	4	5	1	1	2	2	4.150000e+00	2.942000e+01	11180	1	1
97	1	10	1	2	2	14	11	3	2	3	1	1	2	2	4.080000e+00	3.350000e+01	5153	1	1
97	1	11	1	1	1	22	5	4	5	5	2	1	2	2	3.910000e+00	3.741000e+01	8880	1	2
97	1	12	1	1	2	13	30	2	4	4	2	1	2	2	4.340000e+00	4.175000e+01	2795	1	1
97	1	13	1	1	3	41	26	4	3	3	2	1	2	2	3.720000e+00	4.547000e+01	2191	1	1
97	1	14	1	1	4	30	41	4	2	2	2	1	2	2	5.030000e+00	5.050000e+01	3710	1	1
97	1	15	1	1	5	44	17	3	5	5	2	1	2	2	3.940000e+00	5.444000e+01	3071	1	1
97	1	16	1	1	6	23	39	5	3	3	2	1	2	2	4.050000e+00	5.849000e+01	4177	1	1
97	1	17	1	2	1	49	35	4	2	4	1	1	2	2	4.500000e+00	6.299000e+01	4744	1	2
97	1	18	1	2	2	43	24	5	4	4	2	1	1	1	2.010000e+00	65	2232	0	2
97	1	19	1	2	3	54	42	5	3	5	1	1	2	2	3.950000e+00	6.895000e+01	3676	1	2
97	1	20	1	2	4	41	46	4	5	4	1	1	2	2	3.610000e+00	7.256000e+01	7839	1	1
97	1	21	1	2	5	44	8	5	2	2	2	1	1	1	2.030000e+00	7.459000e+01	3787	0	2
97	1	22	1	2	6	45	5	4	3	4	1	1	2	2	3.370000e+00	7.796000e+01	4449	1	2
97	1	23	1	1	1	22	5	4	5	5	2	1	2	2	4.340000e+00	8.230000e+01	5956	1	2
97	1	24	1	1	2	41	11	5	2	2	2	1	2	2	4.770000e+00	8.707000e+01	2131	1	1
97	1	25	1	1	3	36	53	3	5	5	2	1	2	2	3.670000e+00	9.074000e+01	4587	1	1
97	1	26	1	1	4	1	9	3	4	4	2	1	2	2	4.400000e+00	9.514000e+01	1505	1	1
97	1	27	1	1	5	4	44	2	5	5	2	1	2	2	4.590000e+00	9.973000e+01	7019	1	1
97	1	28	1	2	1	1	14	5	3	5	1	1	2	2	3.250000e+00	1.029800e+02	1776	1	2
97	1	29	1	2	2	1	29	5	3	5	1	1	2	2	3.320000e+00	1.063000e+02	4606	1	1
97	1	30	1	2	3	40	25	5	4	5	1	1	2	2	4.270000e+00	1.105700e+02	10563	1	1
97	1	31	1	2	4	11	41	2	5	2	1	1	2	2	3.810000e+00	1.143800e+02	12314	1	1
97	1	32	1	1	1	42	51	3	5	3	1	1	1	1	2.080000e+00	1.164600e+02	14195	0	1
97	1	33	1	1	2	1	52	2	4	2	1	1	1	1	2.100000e+00	1.185600e+02	1505	0	1
97	1	34	1	2	1	52	43	3	2	3	1	1	2	2	4.340000e+00	1.229000e+02	3050	1	1
97	1	35	1	2	2	53	20	5	2	5	1	1	2	2	4.610000e+00	1.275100e+02	3725	1	1
97	1	36	1	2	3	13	31	2	5	3	0	0	0	0	0	1.275100e+02	2302	NaN	NaN
97	1	37	1	2	4	5	47	5	4	5	1	1	2	2	4.320000e+00	1.318300e+02	5595	1	NaN
97	1	38	1	2	5	19	14	5	3	5	1	1	2	2	4.560000e+00	1.363900e+02	4513	1	1
97	1	39	1	1	1	4	10	3	4	4	2	1	2	2	3.430000e+00	1.398200e+02	3338	1	2
97	1	40	1	1	2	31	44	5	2	2	2	1	2	2	3.990000e+00	1.438100e+02	7786	1	1
97	1	41	1	1	3	53	9	3	2	2	2	1	2	2	3.930000e+00	1.477400e+02	4048	1	1
97	1	42	1	2	1	11	10	2	5	2	1	1	2	2	3.240000e+00	1.509800e+02	3236	1	2
97	1	43	1	1	1	5	51	3	5	5	2	1	2	2	4.120000e+00	1.551000e+02	3967	1	2
97	1	44	1	1	2	32	24	4	3	3	2	1	2	2	3.500000e+00	1.586000e+02	7983	1	1
97	1	45	1	1	3	4	2	4	3	3	2	1	2	2	4.670000e+00	1.632700e+02	3956	1	1
97	1	46	1	1	4	30	26	3	5	5	2	1	2	2	3.620000e+00	1.668900e+02	2171	1	1
97	1	47	1	2	1	50	48	2	4	2	1	1	2	2	4.250000e+00	1.711400e+02	2890	1	2
97	1	48	1	2	2	22	24	4	5	4	1	1	2	2	4.100000e+00	1.752400e+02	3740	1	1
97	1	49	1	2	3	38	10	4	3	4	1	1	2	2	3.570000e+00	1.788100e+02	4811	1	1
97	1	50	1	1	1	19	37	2	3	3	2	1	2	2	2.980000e+00	1.817900e+02	5376	1	2
97	1	51	1	1	2	27	28	5	3	3	2	1	2	2	3.970000e+00	1.857600e+02	3727	1	1
97	1	52	1	1	3	30	25	4	2	2	2	1	2	2	3.520000e+00	1.892800e+02	7255	1	1
97	1	53	1	1	4	24	44	5	4	4	2	1	2	2	4.290000e+00	1.935700e+02	8083	1	1
97	1	54	1	1	5	6	8	3	2	2	2	1	2	2	4.240000e+00	1.978100e+02	6900	1	1
97	1	55	1	2	1	43	40	3	2	3	1	1	2	2	4.800000e+00	2.026100e+02	4397	1	2
97	1	56	1	2	2	4	52	2	5	2	1	1	2	2	4.280000e+00	2.068900e+02	13899	1	1
97	1	57	1	2	3	40	45	3	4	3	1	1	2	2	3.700000e+00	2.105900e+02	5332	1	1
97	1	58	1	2	4	1	7	4	3	4	1	1	2	2	4.180000e+00	2.147700e+02	6780	1	1
