LEDISAS2	Code = 38	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
38	2	1	0	1	1	18	23	4	5	4	1	1	NaN	NaN	0	0	4892	0	NaN
38	2	2	0	1	2	40	45	4	3	3	2	1	NaN	NaN	0	0	17524	1	2
38	2	3	0	2	1	28	4	5	4	4	2	1	NaN	NaN	0	0	3572	0	1
38	2	4	0	2	2	42	53	2	3	2	1	1	NaN	NaN	0	0	11291	1	2
38	2	5	0	1	1	12	29	5	2	3	0	0	NaN	NaN	0	0	1757	NaN	NaN
38	2	6	0	2	1	39	54	2	5	2	1	1	NaN	NaN	0	0	9441	1	NaN
38	2	7	0	1	1	33	19	3	2	4	0	0	NaN	NaN	0	0	3077	NaN	NaN
38	2	8	0	1	2	13	22	2	5	2	1	1	NaN	NaN	0	0	9754	0	NaN
38	2	9	0	1	3	44	1	4	2	4	1	1	NaN	NaN	0	0	4905	0	1
38	2	10	0	1	4	54	7	4	3	4	1	1	NaN	NaN	0	0	3218	0	1
38	2	1	1	1	1	42	37	5	4	5	1	1	1	2	1.800000e+00	1.800000e+00	11041	0	NaN
38	2	2	1	1	2	47	26	4	3	4	1	1	1	2	1.220000e+00	3.020000e+00	7827	0	1
38	2	3	1	2	1	30	35	4	2	5	0	0	0	0	0	3.020000e+00	2623	NaN	NaN
38	2	4	1	2	2	30	8	3	5	5	2	1	1	2	2.060000e+00	5.080000e+00	1911	0	NaN
38	2	5	1	1	1	38	42	4	3	4	1	1	1	2	2.140000e+00	7.220000e+00	8425	0	2
38	2	6	1	2	1	25	5	5	3	5	1	1	2	1	3.860000e+00	1.108000e+01	3125	1	1
38	2	7	1	1	1	30	35	5	3	4	0	0	0	0	0	1.108000e+01	4542	NaN	NaN
38	2	8	1	1	2	54	38	2	5	2	1	1	1	2	2.560000e+00	1.364000e+01	9858	0	NaN
38	2	9	1	1	3	26	24	5	4	5	1	1	1	2	2.560000e+00	1.620000e+01	2349	0	1
38	2	10	1	1	4	41	35	5	4	4	2	1	2	1	4	2.020000e+01	2556	1	2
38	2	11	1	1	5	12	30	2	4	4	2	1	2	1	4.040000e+00	2.424000e+01	1467	1	1
38	2	12	1	2	1	45	27	3	2	2	2	1	1	2	2.080000e+00	2.632000e+01	6318	0	1
38	2	13	1	2	2	51	25	2	4	4	2	1	1	2	1.910000e+00	2.823000e+01	2806	0	1
38	2	14	1	2	3	22	12	4	3	4	1	1	2	1	4.090000e+00	3.232000e+01	11211	1	2
38	2	15	1	2	4	46	50	4	5	5	2	1	1	2	1.720000e+00	3.404000e+01	17456	0	2
38	2	16	1	2	5	1	47	4	5	5	2	1	1	2	3.030000e+00	3.707000e+01	2300	0	1
38	2	17	1	2	6	45	9	2	3	3	2	1	1	2	1.940000e+00	3.901000e+01	6077	0	1
38	2	18	1	1	1	5	28	3	4	4	2	1	2	1	4.010000e+00	4.302000e+01	4007	1	1
38	2	19	1	1	2	25	5	4	5	5	2	1	2	1	4.130000e+00	4.715000e+01	4541	1	1
38	2	20	1	1	3	21	3	5	4	5	1	1	1	2	2.030000e+00	4.918000e+01	3013	0	2
38	2	21	1	1	4	35	7	5	2	2	2	1	2	1	3.990000e+00	5.317000e+01	8122	1	2
38	2	22	1	1	5	14	34	5	3	5	1	1	1	2	1.610000e+00	5.478000e+01	1730	0	2
38	2	23	1	1	6	13	24	3	4	3	1	1	1	2	2.140000e+00	5.692000e+01	2330	0	1
38	2	24	1	2	1	54	38	2	4	5	0	0	0	0	0	5.692000e+01	6852	NaN	NaN
38	2	25	1	2	2	44	37	2	5	2	1	1	2	1	3.840000e+00	6.076000e+01	7762	1	NaN
38	2	26	1	2	3	9	31	3	2	4	0	0	0	0	0	6.076000e+01	4425	NaN	NaN
38	2	27	1	1	1	36	14	3	5	3	1	1	1	2	2.340000e+00	6.310000e+01	2047	0	NaN
38	2	28	1	1	2	2	27	5	3	3	2	1	2	1	4.190000e+00	6.729000e+01	2466	1	2
38	2	29	1	1	3	3	40	4	2	4	1	1	1	2	1.670000e+00	6.896000e+01	2020	0	2
38	2	30	1	2	1	52	35	5	3	3	2	1	1	2	2.400000e+00	7.136000e+01	14025	0	2
38	2	31	1	2	2	42	1	5	4	5	1	1	2	1	4.150000e+00	7.551000e+01	12669	1	2
