LEDISAS2	Code = 29	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
29	1	1	0	2	1	1	13	2	5	2	1	1	NaN	NaN	0	0	3599	1	NaN
29	1	2	0	2	2	54	20	5	4	5	1	1	NaN	NaN	0	0	10402	1	1
29	1	3	0	1	1	43	6	4	2	4	1	1	NaN	NaN	0	0	3791	0	1
29	1	4	0	1	2	25	5	5	2	2	2	1	NaN	NaN	0	0	4541	1	2
29	1	5	0	1	3	32	27	2	5	2	1	1	NaN	NaN	0	0	6638	0	2
29	1	6	0	1	4	20	40	3	5	3	1	1	NaN	NaN	0	0	3689	0	1
29	1	7	0	1	5	20	18	5	2	2	2	1	NaN	NaN	0	0	2395	1	2
29	1	8	0	2	1	29	2	4	2	2	2	1	NaN	NaN	0	0	1425	0	1
29	1	9	0	1	1	21	42	2	5	2	1	1	NaN	NaN	0	0	5006	0	2
29	1	10	0	1	2	31	52	4	2	2	2	1	NaN	NaN	0	0	7588	1	2
29	1	1	1	2	1	52	7	3	2	2	2	1	1	1	1.950000e+00	1.950000e+00	3794	0	NaN
29	1	2	1	2	2	52	28	4	5	4	1	1	2	2	3.220000e+00	5.170000e+00	3622	1	2
29	1	3	1	1	1	32	26	5	3	5	1	1	1	1	2.010000e+00	7.180000e+00	2291	0	1
29	1	4	1	1	2	14	5	2	5	2	1	1	1	1	2.030000e+00	9.210000e+00	9901	0	1
29	1	5	1	1	3	18	7	5	2	5	1	1	1	1	1.860000e+00	1.107000e+01	3046	0	1
29	1	6	1	1	4	46	13	5	3	3	2	1	2	2	4.560000e+00	1.563000e+01	5330	1	2
29	1	7	1	1	5	17	51	4	2	4	1	1	1	1	2.140000e+00	1.777000e+01	2050	0	2
29	1	8	1	2	1	28	2	3	5	5	2	1	1	1	2	1.977000e+01	1597	0	2
29	1	9	1	1	1	23	2	2	5	5	2	1	2	2	4.150000e+00	2.392000e+01	731	1	1
29	1	10	1	1	2	24	13	3	4	3	1	1	1	1	2.020000e+00	2.594000e+01	3938	0	2
29	1	11	1	1	3	35	49	2	4	2	1	1	1	1	1.980000e+00	2.792000e+01	8962	0	1
29	1	12	1	2	1	50	51	3	4	3	1	1	2	2	4.340000e+00	3.226000e+01	2609	1	1
29	1	13	1	2	2	32	52	5	2	2	2	1	1	1	1.930000e+00	3.419000e+01	1862	0	2
29	1	14	1	2	3	22	33	5	4	5	1	1	2	2	5.030000e+00	3.922000e+01	5393	1	2
29	1	15	1	2	4	22	17	5	3	3	2	1	1	1	1.980000e+00	4.120000e+01	2343	0	2
29	1	16	1	2	5	35	9	4	3	4	1	1	2	2	4.050000e+00	4.525000e+01	3295	1	2
29	1	17	1	1	1	33	26	2	4	2	1	1	1	1	2.130000e+00	4.738000e+01	2353	0	1
