LEDISAS2	Code = 7	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
7	3	1	0	2	1	42	47	3	4	4	2	1	NaN	NaN	0	0	6511	0	NaN
7	3	2	0	2	2	16	6	4	5	5	2	1	NaN	NaN	0	0	3904	0	1
7	3	3	0	1	1	49	19	5	3	4	0	0	NaN	NaN	0	0	2225	NaN	NaN
7	3	4	0	2	1	6	25	5	2	3	0	0	NaN	NaN	0	0	4763	NaN	NaN
7	3	5	0	2	2	2	17	3	4	5	0	0	NaN	NaN	0	0	4229	NaN	NaN
7	3	6	0	2	3	45	51	3	4	3	1	1	NaN	NaN	0	0	14773	1	NaN
7	3	7	0	1	1	19	42	2	4	4	2	1	NaN	NaN	0	0	2931	1	2
7	3	8	0	1	2	51	11	3	4	4	2	1	NaN	NaN	0	0	2515	1	1
7	3	9	0	2	1	34	47	2	4	4	2	1	NaN	NaN	0	0	4468	0	1
7	3	10	0	2	2	42	23	3	5	3	1	1	NaN	NaN	0	0	1534	1	2
7	3	1	1	2	1	48	4	4	5	4	1	1	1	2	2.470000e+00	2.470000e+00	10653	1	NaN
7	3	2	1	2	2	28	12	2	4	2	1	1	1	2	2.100000e+00	4.570000e+00	7576	1	1
7	3	3	1	1	1	46	5	2	5	2	1	1	2	1	4.030000e+00	8.600000e+00	8790	0	1
7	3	4	1	2	1	45	30	5	2	2	2	1	2	1	4.140000e+00	1.274000e+01	3853	0	2
7	3	5	1	2	2	2	28	5	2	2	2	1	2	1	3.970000e+00	1.671000e+01	1072	0	1
7	3	6	1	2	3	8	43	3	2	2	2	1	2	1	3.980000e+00	2.069000e+01	3051	0	1
7	3	7	1	1	1	43	12	3	5	3	1	1	2	1	3.850000e+00	2.454000e+01	2141	0	2
7	3	8	1	1	2	2	46	2	3	2	1	1	2	1	3.800000e+00	2.834000e+01	1741	0	1
7	3	9	1	2	1	18	26	3	5	3	1	1	1	2	1.670000e+00	3.001000e+01	2790	1	1
7	3	10	1	2	2	52	36	3	4	5	0	0	0	0	0	3.001000e+01	4556	NaN	NaN
7	3	11	1	2	3	31	14	2	5	2	1	1	1	2	2.130000e+00	3.214000e+01	2783	1	NaN
7	3	12	1	2	4	25	7	4	2	2	2	1	2	1	3.940000e+00	3.608000e+01	2590	0	2
7	3	13	1	2	5	42	45	5	4	5	1	1	1	2	1.370000e+00	3.745000e+01	1580	1	2
7	3	14	1	2	6	32	26	5	2	2	2	1	2	1	4.130000e+00	4.158000e+01	978	0	2
7	3	15	1	1	1	42	2	5	3	5	1	1	2	1	3.920000e+00	4.550000e+01	1408	0	2
7	3	16	1	1	2	2	32	2	5	2	1	1	2	1	4	4.950000e+01	1133	0	1
7	3	17	1	1	3	30	11	3	5	3	1	1	2	1	4	5.350000e+01	1085	0	1
7	3	18	1	1	4	20	47	3	5	3	1	1	2	1	3.970000e+00	5.747000e+01	4167	0	1
7	3	19	1	1	5	10	19	3	4	3	1	1	2	1	4.050000e+00	6.152000e+01	1438	0	1
7	3	20	1	2	1	15	33	3	2	3	1	1	1	2	1.880000e+00	6.340000e+01	2113	1	1
7	3	21	1	1	1	45	24	3	2	3	1	1	2	1	3.800000e+00	6.720000e+01	2890	0	1
7	3	22	1	1	2	53	35	2	3	3	2	1	1	2	1.520000e+00	6.872000e+01	3668	1	2
7	3	23	1	1	3	29	41	4	2	2	2	1	1	2	2.110000e+00	7.083000e+01	8191	1	1
7	3	24	1	1	4	5	18	5	4	4	2	1	1	2	1.410000e+00	7.224000e+01	4245	1	1
7	3	25	1	2	1	46	26	2	4	4	2	1	2	1	3.960000e+00	7.620000e+01	2289	0	1
7	3	26	1	2	2	27	16	2	3	2	1	1	1	2	1.560000e+00	7.776000e+01	1987	1	2
7	3	27	1	2	3	49	20	4	3	3	2	1	2	1	3.860000e+00	8.162000e+01	3961	0	2
7	3	28	1	2	4	54	33	5	3	3	2	1	2	1	3.880000e+00	8.550000e+01	2696	0	1
7	3	29	1	1	1	3	39	3	4	3	1	1	2	1	3.950000e+00	8.945000e+01	3386	0	2
7	3	30	1	1	2	45	20	2	4	2	1	1	2	1	4.020000e+00	9.347000e+01	2800	0	1
7	3	31	1	1	3	42	50	2	3	2	1	1	2	1	3.990000e+00	9.746000e+01	1060	0	1
7	3	32	1	1	4	9	32	4	2	2	2	1	1	2	2.500000e+00	9.996000e+01	5464	1	2
7	3	33	1	1	5	35	38	5	4	5	1	1	2	1	3.970000e+00	1.039300e+02	7475	0	2
7	3	34	1	1	6	21	52	4	5	4	1	1	2	1	3.820000e+00	1.077500e+02	5013	0	1
7	3	35	1	2	1	51	23	2	4	4	2	1	2	1	4	1.117500e+02	1690	0	2
7	3	36	1	2	2	36	17	3	2	3	1	1	1	2	2.030000e+00	1.137800e+02	3612	1	2
7	3	37	1	2	3	24	16	5	3	3	2	1	2	1	4.040000e+00	1.178200e+02	1585	0	2
7	3	38	1	2	4	32	54	2	3	3	2	1	2	1	4.060000e+00	1.218800e+02	1663	0	1
7	3	39	1	2	5	8	35	4	5	5	2	1	2	1	4.150000e+00	1.260300e+02	1834	0	1
7	3	40	1	1	1	43	44	5	3	5	1	1	2	1	3.940000e+00	1.299700e+02	1942	0	2
7	3	41	1	1	2	27	35	4	5	5	2	1	1	2	2.120000e+00	1.320900e+02	3774	1	2
7	3	42	1	1	3	36	39	5	4	5	1	1	2	1	4	1.360900e+02	4109	0	2
7	3	43	1	2	1	2	18	3	2	2	2	1	2	1	3.930000e+00	1.400200e+02	3726	0	2
7	3	44	1	2	2	41	31	5	3	5	1	1	1	2	3.010000e+00	1.430300e+02	2830	1	2
7	3	45	1	2	3	27	31	4	2	2	2	1	2	1	3.970000e+00	147	3122	0	2
7	3	46	1	2	4	28	47	2	3	2	1	1	1	2	1.340000e+00	1.483400e+02	4754	1	2
7	3	47	1	2	5	9	25	5	2	2	2	1	2	1	4.210000e+00	1.525500e+02	3434	0	2
7	3	48	1	1	1	26	47	4	3	4	1	1	2	1	4.040000e+00	1.565900e+02	2829	0	2
7	3	49	1	1	2	31	27	2	5	2	1	1	2	1	3.870000e+00	1.604600e+02	3129	0	1
7	3	50	1	2	1	22	44	3	4	4	2	1	2	1	4.070000e+00	1.645300e+02	2938	0	2
7	3	51	1	2	2	18	22	3	5	3	1	1	1	2	2.600000e+00	1.671300e+02	6057	1	2
7	3	52	1	2	3	29	27	5	3	5	1	1	1	2	1.580000e+00	1.687100e+02	1525	1	1
7	3	53	1	2	4	10	6	3	5	5	2	1	2	1	4.020000e+00	1.727300e+02	2589	0	2
7	3	54	1	1	1	50	37	4	3	4	1	1	2	1	3.980000e+00	1.767100e+02	2219	0	2
7	3	55	1	1	2	37	39	4	2	2	2	1	1	2	1.450000e+00	1.781600e+02	5399	1	2
7	3	56	1	1	3	44	25	5	2	2	2	1	1	2	2.560000e+00	1.807200e+02	2963	1	1
7	3	57	1	1	4	33	43	3	2	3	1	1	2	1	4	1.847200e+02	4858	0	2
7	3	58	1	2	1	23	15	3	4	3	1	1	1	2	2.250000e+00	1.869700e+02	3917	1	1
7	3	59	1	2	2	46	52	2	4	4	2	1	2	1	3.920000e+00	1.908900e+02	4070	0	2
7	3	60	1	1	1	20	37	5	2	5	1	1	2	1	3.920000e+00	1.948100e+02	1344	0	2
7	3	61	1	1	2	26	33	2	5	2	1	1	2	1	4.040000e+00	1.988500e+02	3832	0	1
7	3	62	1	1	3	32	3	3	2	3	1	1	2	1	4.010000e+00	2.028600e+02	3724	0	1
7	3	63	1	1	4	45	6	5	4	5	1	1	2	1	4.220000e+00	2.070800e+02	3277	0	1
7	3	64	1	1	5	5	14	2	5	2	1	1	2	1	3.970000e+00	2.110500e+02	1447	0	1
7	3	65	1	1	6	51	46	2	5	2	1	1	2	1	4.260000e+00	2.153100e+02	3883	0	1
7	3	66	1	2	1	26	37	3	4	3	1	1	1	2	2.710000e+00	2.180200e+02	1076	1	1
7	3	67	1	2	2	5	49	5	2	2	2	1	2	1	3.770000e+00	2.217900e+02	2334	0	2
7	3	68	1	2	3	20	15	5	4	4	2	1	2	1	3.800000e+00	2.255900e+02	3758	0	1
7	3	69	1	1	1	11	33	3	4	3	1	1	2	1	3.930000e+00	2.295200e+02	1318	0	2
7	3	70	1	2	1	32	3	4	2	2	2	1	2	1	3.980000e+00	2.335000e+02	1199	0	2
7	3	71	1	1	1	8	14	4	2	4	1	1	2	1	4	2.375000e+02	3155	0	2
7	3	72	1	1	2	29	41	4	3	4	1	1	2	1	4.100000e+00	2.416000e+02	3570	0	1
7	3	73	1	1	3	37	50	2	3	3	2	1	1	2	1.660000e+00	2.432600e+02	1705	1	2
7	3	74	1	1	4	8	51	4	5	4	1	1	2	1	3.910000e+00	2.471700e+02	1483	0	2
7	3	75	1	1	5	5	8	5	3	3	2	1	1	2	1.910000e+00	2.490800e+02	1860	1	2
7	3	76	1	2	1	24	1	4	5	4	1	1	1	2	1.990000e+00	2.510700e+02	5048	1	2
7	3	77	1	2	2	12	30	3	5	5	2	1	2	1	4.030000e+00	2.551000e+02	2619	0	2
7	3	78	1	2	3	6	15	2	4	2	1	1	1	2	2.500000e+00	2.576000e+02	2344	1	2
7	3	79	1	2	4	10	43	4	5	5	2	1	2	1	4.070000e+00	2.616700e+02	4368	0	2
7	3	80	1	2	5	5	30	2	4	4	2	1	2	1	3.790000e+00	2.654600e+02	2806	0	1
7	3	81	1	2	6	38	29	4	3	3	2	1	2	1	4.080000e+00	2.695400e+02	4516	0	1
7	3	82	1	1	1	9	43	5	4	4	2	1	1	2	2.380000e+00	2.719200e+02	4316	1	1
7	3	83	1	1	2	30	47	4	3	4	1	1	2	1	4.070000e+00	2.759900e+02	3277	0	2
7	3	84	1	1	3	38	43	4	3	4	1	1	2	1	4.150000e+00	2.801400e+02	2383	0	1
7	3	1	2	1	1	23	51	5	4	4	2	1	1	2	2.150000e+00	2.822900e+02	5124	1	NaN
7	3	2	2	1	2	4	26	2	5	5	2	1	1	2	1.680000e+00	2.839700e+02	5605	1	1
7	3	3	2	1	3	13	22	2	3	2	1	1	2	1	3.980000e+00	2.879500e+02	4041	0	2
7	3	4	2	1	4	10	15	5	4	4	2	1	1	2	8.500000e-01	2.888000e+02	3309	1	2
7	3	5	2	1	5	48	37	2	4	2	1	1	2	1	4.060000e+00	2.928600e+02	3014	0	2
7	3	6	2	1	6	5	33	3	2	3	1	1	2	1	4.010000e+00	2.968700e+02	2035	0	1
7	3	7	2	2	1	27	6	4	3	3	2	1	2	1	3.930000e+00	3.008000e+02	1935	0	2
7	3	8	2	2	2	13	17	4	3	4	1	1	1	2	1.690000e+00	3.024900e+02	4823	1	2
7	3	9	2	2	3	9	38	2	4	4	2	1	2	1	3.870000e+00	3.063600e+02	3508	0	2
7	3	10	2	2	4	25	5	2	3	3	2	1	2	1	3.990000e+00	3.103500e+02	2709	0	1
7	3	11	2	1	1	15	35	2	4	2	1	1	2	1	4.040000e+00	3.143900e+02	1647	0	2
7	3	12	2	2	1	14	31	4	3	4	1	1	1	2	1.840000e+00	3.162300e+02	1297	1	1
7	3	13	2	2	2	16	24	3	5	5	2	1	2	1	3.940000e+00	3.201700e+02	4067	0	2
7	3	14	2	2	3	41	40	2	5	5	2	1	2	1	4	3.241700e+02	6557	0	1
7	3	15	2	2	4	53	25	3	2	2	2	1	2	1	3.980000e+00	3.281500e+02	3012	0	1
7	3	16	2	2	5	32	49	2	4	4	2	1	2	1	3.890000e+00	3.320400e+02	1329	0	1
7	3	17	2	2	6	44	21	3	5	5	2	1	2	1	4.150000e+00	3.361900e+02	2682	0	1
7	3	18	2	1	1	15	44	4	2	4	1	1	2	1	4.050000e+00	3.402400e+02	1340	0	2
