LEDISAS2	Code = 68	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
68	4	1	0	1	1	39	41	3	2	2	2	1	NaN	NaN	0	0	3666	1	NaN
68	4	2	0	1	2	6	20	5	3	5	1	1	NaN	NaN	0	0	2650	0	2
68	4	3	0	1	3	29	32	4	2	2	2	1	NaN	NaN	0	0	4982	1	2
68	4	4	0	1	4	33	46	2	4	2	1	1	NaN	NaN	0	0	1732	0	2
68	4	5	0	1	5	49	47	2	4	2	1	1	NaN	NaN	0	0	3037	0	1
68	4	6	0	2	1	9	21	2	4	2	1	1	NaN	NaN	0	0	751	1	1
68	4	7	0	2	2	37	11	4	5	5	2	1	NaN	NaN	0	0	3055	0	2
68	4	8	0	2	3	1	48	4	3	4	1	1	NaN	NaN	0	0	1626	1	2
68	4	9	0	2	4	18	40	3	5	3	1	1	NaN	NaN	0	0	2463	1	1
68	4	10	0	2	5	17	47	5	4	5	1	1	NaN	NaN	0	0	2451	1	1
68	4	1	1	1	1	27	2	3	4	3	1	1	2	2	3.800000e+00	3.800000e+00	1463	0	NaN
68	4	2	1	1	2	29	22	2	4	2	1	1	2	2	3.220000e+00	7.020000e+00	703	0	1
68	4	3	1	1	3	50	23	3	5	3	1	1	2	2	4.060000e+00	1.108000e+01	1608	0	1
68	4	4	1	1	4	13	35	4	5	5	2	1	1	1	2.030000e+00	1.311000e+01	8389	1	2
68	4	5	1	1	5	14	37	4	2	4	1	1	2	2	3.460000e+00	1.657000e+01	1715	0	2
68	4	6	1	2	1	30	48	5	3	5	1	1	1	1	2.140000e+00	1.871000e+01	1172	1	1
68	4	7	1	2	2	34	26	2	3	2	1	1	1	1	2.140000e+00	2.085000e+01	1499	1	1
68	4	8	1	2	3	33	25	4	3	4	1	1	1	1	2	2.285000e+01	3148	1	1
68	4	9	1	2	4	40	41	4	3	4	1	1	1	1	2.040000e+00	2.489000e+01	1980	1	1
68	4	10	1	2	5	41	37	4	2	4	1	1	1	1	2.020000e+00	2.691000e+01	2050	1	1
68	4	11	1	2	6	18	23	3	2	3	1	1	1	1	1.980000e+00	2.889000e+01	2685	1	1
68	4	12	1	1	1	28	45	4	3	4	1	1	2	2	4.340000e+00	3.323000e+01	911	0	1
68	4	13	1	2	1	24	41	5	3	5	1	1	1	1	1.930000e+00	3.516000e+01	1816	1	1
68	4	14	1	1	1	37	22	2	3	2	1	1	2	2	5.030000e+00	4.019000e+01	4085	0	1
68	4	15	1	1	2	49	2	4	5	5	2	1	1	1	1.980000e+00	4.217000e+01	4767	1	2
68	4	16	1	2	1	41	18	3	4	4	2	1	2	2	4.050000e+00	4.622000e+01	2533	0	1
68	4	17	1	2	2	23	5	4	5	5	2	1	2	2	4.500000e+00	5.072000e+01	2285	0	1
68	4	18	1	2	3	51	8	2	4	4	2	1	2	2	4.030000e+00	5.475000e+01	7728	0	1
68	4	19	1	1	1	42	30	2	5	5	2	1	1	1	1.990000e+00	5.674000e+01	2840	1	1
