LEDISAS2	Code = 85	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
85	1	1	0	1	1	15	20	5	2	3	0	0	NaN	NaN	0	0	2537	NaN	NaN
85	1	2	0	1	2	16	3	2	5	2	1	1	NaN	NaN	0	0	5005	0	NaN
85	1	3	0	1	3	10	53	3	2	2	2	1	NaN	NaN	0	0	4842	1	2
85	1	4	0	1	4	42	28	5	4	5	1	1	NaN	NaN	0	0	6197	0	2
85	1	5	0	2	1	37	30	2	4	2	1	1	NaN	NaN	0	0	3556	1	1
85	1	6	0	2	2	6	39	3	5	5	2	1	NaN	NaN	0	0	3347	0	2
85	1	7	0	1	1	11	42	2	4	4	2	1	NaN	NaN	0	0	3578	1	1
85	1	8	0	1	2	54	21	4	2	4	1	1	NaN	NaN	0	0	2913	0	2
85	1	9	0	1	3	39	35	5	3	5	1	1	NaN	NaN	0	0	2251	0	1
85	1	10	0	1	4	36	53	3	5	4	0	0	NaN	NaN	0	0	5486	NaN	NaN
85	1	1	1	1	1	40	54	2	5	2	1	1	1	1	1.920000e+00	1.920000e+00	3981	0	NaN
85	1	2	1	1	2	44	50	4	3	3	2	1	2	2	3.930000e+00	5.850000e+00	1884	1	2
85	1	3	1	1	3	13	25	4	3	3	2	1	2	2	2.850000e+00	8.700000e+00	2797	1	1
85	1	4	1	1	4	47	29	2	5	5	2	1	2	2	4.220000e+00	1.292000e+01	3746	1	1
85	1	5	1	2	1	26	4	4	5	5	2	1	1	1	2.010000e+00	1.493000e+01	5802	0	1
85	1	6	1	2	2	20	35	3	5	5	2	1	1	1	1.930000e+00	1.686000e+01	2143	0	1
85	1	7	1	1	1	4	16	5	4	4	2	1	2	2	3.690000e+00	2.055000e+01	2975	1	1
85	1	8	1	1	2	28	51	5	3	3	2	1	2	2	3.490000e+00	2.404000e+01	2334	1	1
85	1	9	1	1	3	7	47	4	2	2	2	1	2	2	3.980000e+00	2.802000e+01	3254	1	1
85	1	10	1	1	4	28	47	3	2	2	2	1	2	2	4.180000e+00	3.220000e+01	2688	1	1
85	1	11	1	1	5	37	15	5	2	2	2	1	2	2	3.840000e+00	3.604000e+01	1451	1	1
85	1	12	1	2	1	21	22	3	5	5	2	1	1	1	1.940000e+00	3.798000e+01	1797	0	1
85	1	13	1	2	2	51	48	3	4	4	2	1	1	1	2	3.998000e+01	1627	0	1
85	1	14	1	2	3	12	46	4	2	2	2	1	1	1	1.980000e+00	4.196000e+01	2359	0	1
85	1	15	1	2	4	23	35	4	2	2	2	1	1	1	1.890000e+00	4.385000e+01	2311	0	1
85	1	16	1	2	5	26	37	4	3	2	0	0	0	0	0	4.385000e+01	3352	NaN	NaN
85	1	17	1	1	1	29	47	5	3	3	2	1	2	2	4.610000e+00	4.846000e+01	2645	1	NaN
85	1	18	1	2	1	14	12	4	5	5	2	1	1	1	2.050000e+00	5.051000e+01	1319	0	1
85	1	19	1	1	1	39	23	5	4	4	2	1	2	2	4.600000e+00	5.511000e+01	2135	1	1
85	1	20	1	1	2	54	7	4	3	3	2	1	2	2	3.770000e+00	5.888000e+01	3120	1	1
85	1	21	1	1	3	6	35	4	3	3	2	1	2	2	3.470000e+00	6.235000e+01	2800	1	1
85	1	22	1	2	1	32	5	5	3	3	2	1	1	1	2.100000e+00	6.445000e+01	7510	0	1
85	1	23	1	2	2	6	41	5	2	2	2	1	1	1	2	6.645000e+01	2494	0	1
85	1	24	1	2	3	45	10	3	5	5	2	1	1	1	1.910000e+00	6.836000e+01	4992	0	1
85	1	25	1	1	1	24	45	3	5	5	2	1	2	2	3.960000e+00	7.232000e+01	2206	1	1
85	1	26	1	1	2	6	18	4	5	5	2	1	2	2	3.050000e+00	7.537000e+01	1331	1	1
85	1	27	1	1	3	38	23	3	2	2	2	1	2	2	4.510000e+00	7.988000e+01	2051	1	1
85	1	28	1	1	4	15	8	2	3	3	2	1	2	2	3.540000e+00	8.342000e+01	2038	1	1
85	1	29	1	1	5	30	5	3	4	4	2	1	2	2	3.680000e+00	8.710000e+01	2395	1	1
85	1	30	1	1	6	24	15	2	3	3	2	1	2	2	4.630000e+00	9.173000e+01	1704	1	1
85	1	31	1	2	1	27	29	4	5	5	2	1	1	1	1.890000e+00	9.362000e+01	1705	0	1
85	1	32	1	2	2	17	30	4	2	2	2	1	1	1	1.950000e+00	9.557000e+01	954	0	1
85	1	33	1	2	3	12	2	5	3	3	2	1	1	1	1.940000e+00	9.751000e+01	5426	0	1
85	1	34	1	2	4	46	20	3	2	2	2	1	1	1	2.190000e+00	9.970000e+01	2423	0	1
85	1	35	1	1	1	10	48	2	3	3	2	1	2	2	4.040000e+00	1.037400e+02	3795	1	1
85	1	36	1	1	2	31	19	2	3	3	2	1	2	2	3.490000e+00	1.072300e+02	4384	1	1
85	1	37	1	2	1	46	29	4	5	5	2	1	1	1	1.870000e+00	1.091000e+02	905	0	1
85	1	38	1	2	2	1	33	3	2	2	2	1	1	1	2.200000e+00	1.113000e+02	1784	0	1
85	1	39	1	2	3	9	6	4	2	2	2	1	1	1	2.230000e+00	1.135300e+02	2670	0	1
85	1	40	1	2	4	8	31	2	3	3	2	1	1	1	2.190000e+00	1.157200e+02	1600	0	1
85	1	41	1	2	5	11	35	5	3	3	2	1	1	1	1.850000e+00	1.175700e+02	1566	0	1
85	1	42	1	2	6	50	52	3	5	5	2	1	1	1	1.970000e+00	1.195400e+02	1549	0	1
85	1	43	1	1	1	23	28	2	4	4	2	1	2	2	3.910000e+00	1.234500e+02	900	1	1
85	1	44	1	1	2	29	41	5	4	4	2	1	2	2	4.140000e+00	1.275900e+02	4717	1	1
85	1	45	1	2	1	47	44	3	4	4	2	1	1	1	1.930000e+00	1.295200e+02	2342	0	1
85	1	46	1	2	2	17	25	5	2	2	2	1	1	1	1.880000e+00	1.314000e+02	3206	0	1
85	1	47	1	2	3	26	6	4	3	3	2	1	1	1	1.950000e+00	1.333500e+02	5379	0	1
85	1	48	1	2	4	24	4	5	3	3	2	1	1	1	2.130000e+00	1.354800e+02	6809	0	1
85	1	49	1	1	1	47	4	5	3	3	2	1	2	2	5.120000e+00	1.406000e+02	1183	1	1
85	1	50	1	1	2	46	22	3	4	4	2	1	2	2	4.110000e+00	1.447100e+02	2908	1	1
85	1	51	1	1	3	31	44	4	2	2	2	1	2	2	3.870000e+00	1.485800e+02	2229	1	1
85	1	52	1	1	4	20	45	2	5	5	2	1	2	2	4.330000e+00	1.529100e+02	1985	1	1
85	1	53	1	2	1	18	9	2	4	4	2	1	1	1	1.940000e+00	1.548500e+02	4056	0	1
85	1	54	1	1	1	26	50	4	2	2	2	1	2	2	4.880000e+00	1.597300e+02	987	1	1
85	1	55	1	1	2	39	44	4	5	5	2	1	2	2	4.520000e+00	1.642500e+02	2905	1	1
85	1	56	1	1	3	48	12	2	4	4	2	1	2	2	3.420000e+00	1.676700e+02	1075	1	1
85	1	57	1	1	4	49	51	3	4	4	2	1	2	2	3.680000e+00	1.713500e+02	2005	1	1
85	1	58	1	1	5	44	9	2	5	5	2	1	2	2	4.630000e+00	1.759800e+02	2274	1	1
85	1	59	1	2	1	35	6	5	2	2	2	1	1	1	2.050000e+00	1.780300e+02	2997	0	1
85	1	60	1	2	2	14	26	2	3	3	2	1	1	1	2.050000e+00	1.800800e+02	2003	0	1
85	1	61	1	2	3	9	3	3	4	4	2	1	1	1	1.800000e+00	1.818800e+02	2528	0	1
85	1	62	1	1	1	2	37	5	2	2	2	1	2	2	4.110000e+00	1.859900e+02	1992	1	1
85	1	63	1	2	1	42	16	5	2	2	2	1	1	1	2.080000e+00	1.880700e+02	2614	0	1
