LEDISAS2	Code = 5	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
5	1	1	0	2	1	26	35	5	4	4	2	1	NaN	NaN	0	0	14430	0	NaN
5	1	2	0	2	2	26	8	2	3	2	1	1	NaN	NaN	0	0	5160	1	2
5	1	3	0	2	3	23	42	2	4	4	2	1	NaN	NaN	0	0	5815	0	2
5	1	4	0	2	4	21	1	4	3	3	2	1	NaN	NaN	0	0	5276	0	1
5	1	5	0	2	5	8	54	4	5	4	1	1	NaN	NaN	0	0	8759	1	2
5	1	6	0	1	1	35	28	3	2	3	1	1	NaN	NaN	0	0	3309	0	1
5	1	7	0	2	1	26	10	5	4	4	2	1	NaN	NaN	0	0	5030	0	2
5	1	8	0	2	2	36	5	4	5	4	1	1	NaN	NaN	0	0	10371	1	2
5	1	9	0	2	3	43	36	3	2	3	1	1	NaN	NaN	0	0	4610	1	1
5	1	10	0	1	1	54	53	4	2	2	2	1	NaN	NaN	0	0	5911	1	2
5	1	1	1	2	1	41	16	3	5	3	1	1	2	2	3.800000e+00	3.800000e+00	14455	1	NaN
5	1	2	1	2	2	42	6	4	5	4	1	1	2	2	3.220000e+00	7.020000e+00	6993	1	1
5	1	3	1	2	3	13	51	3	2	2	2	1	1	1	2.010000e+00	9.030000e+00	4839	0	2
5	1	4	1	2	4	2	37	3	4	4	2	1	1	1	2.030000e+00	1.106000e+01	7035	0	1
5	1	5	1	2	5	30	43	5	3	3	2	1	1	1	1.860000e+00	1.292000e+01	6182	0	1
5	1	6	1	1	1	24	4	4	5	4	1	1	1	1	2.140000e+00	1.506000e+01	14724	0	2
5	1	7	1	2	1	41	39	2	4	2	1	1	2	2	4.560000e+00	1.962000e+01	11197	1	1
5	1	8	1	2	2	39	31	3	4	3	1	1	2	2	3.980000e+00	2.360000e+01	4795	1	1
5	1	9	1	2	3	27	10	2	4	2	1	1	2	2	4.150000e+00	2.775000e+01	6993	1	1
5	1	10	1	1	1	16	22	4	2	2	2	1	2	2	4.080000e+00	3.183000e+01	6391	1	2
5	1	11	1	1	2	17	15	2	3	2	1	1	1	1	1.980000e+00	3.381000e+01	8694	0	2
5	1	12	1	2	1	18	49	2	4	2	1	1	2	2	4.340000e+00	3.815000e+01	7990	1	1
5	1	13	1	1	1	8	18	5	3	5	1	1	1	1	1.930000e+00	4.008000e+01	12101	0	1
5	1	14	1	1	2	51	32	2	5	2	1	1	1	1	2.260000e+00	4.234000e+01	5014	0	1
5	1	15	1	1	3	33	26	3	5	3	1	1	1	1	1.980000e+00	4.432000e+01	5482	0	1
5	1	16	1	1	4	51	54	2	4	2	1	1	1	1	2.010000e+00	4.633000e+01	7388	0	1
5	1	17	1	2	1	36	33	3	2	2	2	1	1	1	2.130000e+00	4.846000e+01	3962	0	2
5	1	18	1	2	2	13	42	2	5	2	1	1	2	2	4.030000e+00	5.249000e+01	6290	1	2
5	1	19	1	2	3	32	35	3	5	5	2	1	1	1	1.990000e+00	5.448000e+01	9540	0	2
5	1	20	1	2	4	5	7	4	5	4	1	1	2	2	3.610000e+00	5.809000e+01	6596	1	2
5	1	21	1	1	1	27	12	3	5	3	1	1	1	1	2.030000e+00	6.012000e+01	8953	0	1
5	1	22	1	1	2	50	30	5	2	5	1	1	1	1	1.840000e+00	6.196000e+01	7104	0	1
5	1	23	1	1	3	50	6	4	3	3	2	1	2	2	4.340000e+00	6.630000e+01	6313	1	2
5	1	24	1	1	4	28	54	2	4	4	2	1	2	2	4.770000e+00	7.107000e+01	7058	1	1
5	1	25	1	1	5	14	35	5	2	2	2	1	2	2	3.670000e+00	7.474000e+01	7867	1	1
5	1	26	1	2	1	7	27	4	2	2	2	1	1	1	2.100000e+00	7.684000e+01	1985	0	1
5	1	27	1	2	2	33	30	5	4	4	2	1	1	1	2.150000e+00	7.899000e+01	4551	0	1
5	1	28	1	1	1	40	22	2	4	4	2	1	2	2	3.250000e+00	8.224000e+01	4557	1	1
5	1	29	1	1	2	25	34	2	3	3	2	1	2	2	3.320000e+00	8.556000e+01	5220	1	1
5	1	30	1	1	3	8	54	2	5	5	2	1	2	2	4.270000e+00	8.983000e+01	9865	1	1
5	1	31	1	2	1	44	19	5	4	4	2	1	1	1	1.950000e+00	9.178000e+01	5084	0	1
5	1	32	1	2	2	44	31	5	2	2	2	1	1	1	2.080000e+00	9.386000e+01	8893	0	1
5	1	33	1	2	3	31	21	2	5	5	2	1	1	1	2.100000e+00	9.596000e+01	5063	0	1
5	1	34	1	2	4	29	25	3	2	2	2	1	1	1	2.080000e+00	9.804000e+01	4818	0	1
5	1	35	1	2	5	18	29	4	3	4	1	1	2	2	4.610000e+00	1.026500e+02	11247	1	2
5	1	36	1	2	6	17	41	4	3	3	2	1	1	1	2.080000e+00	1.047300e+02	3273	0	2
5	1	37	1	1	1	18	7	2	3	2	1	1	1	1	2.140000e+00	1.068700e+02	3899	0	2
5	1	38	1	1	2	41	53	4	3	3	2	1	2	2	3.430000e+00	1.103000e+02	9141	1	2
5	1	39	1	1	3	49	10	5	2	2	2	1	2	2	3.990000e+00	1.142900e+02	2756	1	1
5	1	40	1	1	4	29	1	3	4	3	1	1	1	1	1.980000e+00	1.162700e+02	4588	0	2
5	1	41	1	1	5	51	44	4	5	4	1	1	1	1	1.810000e+00	1.180800e+02	3602	0	1
5	1	42	1	1	6	36	37	3	4	4	2	1	2	2	4.120000e+00	1.222000e+02	6040	1	2
5	1	43	1	2	1	40	2	2	5	2	1	1	2	2	3.500000e+00	1.257000e+02	2259	1	2
5	1	44	1	2	2	1	37	2	5	2	1	1	2	2	4.670000e+00	1.303700e+02	4390	1	1
5	1	45	1	2	3	40	47	4	2	2	2	1	1	1	1.910000e+00	1.322800e+02	4373	0	2
5	1	46	1	2	4	39	5	4	3	3	2	1	1	1	2.060000e+00	1.343400e+02	6691	0	1
5	1	47	1	1	1	45	9	4	2	2	2	1	2	2	4.100000e+00	1.384400e+02	3142	1	1
5	1	48	1	1	2	6	9	3	4	4	2	1	2	2	3.570000e+00	1.420100e+02	2581	1	1
5	1	49	1	1	3	39	52	5	3	3	2	1	2	2	2.980000e+00	1.449900e+02	3227	1	1
5	1	50	1	2	1	44	16	3	5	5	2	1	1	1	1.990000e+00	1.469800e+02	6184	0	1
5	1	51	1	2	2	7	24	4	2	2	2	1	1	1	1.880000e+00	1.488600e+02	1502	0	1
5	1	52	1	1	1	44	1	5	2	2	2	1	2	2	4.290000e+00	1.531500e+02	8439	1	1
5	1	53	1	1	2	26	13	3	2	3	1	1	1	1	2.060000e+00	1.552100e+02	1987	0	2
5	1	54	1	1	3	17	46	3	4	4	2	1	2	2	4.800000e+00	1.600100e+02	2577	1	2
