LEDISAS2	Code = 54	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
54	2	1	0	1	1	24	50	5	4	5	1	1	NaN	NaN	0	0	8529	0	NaN
54	2	2	0	1	2	13	22	3	2	3	1	1	NaN	NaN	0	0	3623	0	1
54	2	3	0	1	3	28	32	3	4	5	0	0	NaN	NaN	0	0	3547	NaN	NaN
54	2	4	0	1	4	35	21	2	4	5	0	0	NaN	NaN	0	0	3599	NaN	NaN
54	2	5	0	1	5	32	34	4	3	4	1	1	NaN	NaN	0	0	3376	0	NaN
54	2	6	0	1	6	25	34	5	3	4	0	0	NaN	NaN	0	0	3246	NaN	NaN
54	2	7	0	2	1	13	51	2	5	3	0	0	NaN	NaN	0	0	12766	NaN	NaN
54	2	8	0	2	2	24	4	2	3	3	2	1	NaN	NaN	0	0	3519	0	NaN
54	2	9	0	2	3	50	44	3	4	4	2	1	NaN	NaN	0	0	2640	0	1
54	2	10	0	2	4	14	3	3	5	5	2	1	NaN	NaN	0	0	37300	0	1
54	2	1	1	1	1	28	22	3	2	2	2	1	2	1	3.950000e+00	3.950000e+00	6984	1	NaN
54	2	2	1	1	2	37	10	2	3	3	2	1	2	1	3.800000e+00	7.750000e+00	3418	1	1
54	2	3	1	1	3	2	44	2	5	5	2	1	2	1	4.010000e+00	1.176000e+01	2903	1	1
54	2	4	1	1	4	22	3	3	4	4	2	1	2	1	4.030000e+00	1.579000e+01	2553	1	1
54	2	5	1	1	5	11	20	4	5	5	2	1	2	1	3.860000e+00	1.965000e+01	1576	1	1
54	2	6	1	1	6	24	54	4	5	5	2	1	2	1	4.140000e+00	2.379000e+01	1902	1	1
54	2	7	1	2	1	51	20	5	4	5	1	1	2	1	4.140000e+00	2.793000e+01	8495	1	2
54	2	8	1	2	2	37	50	4	2	4	1	1	2	1	4	3.193000e+01	3033	1	1
54	2	9	1	2	3	7	13	4	2	4	1	1	2	1	4.040000e+00	3.597000e+01	1589	1	1
54	2	10	1	2	4	10	26	4	2	4	1	1	2	1	4.020000e+00	3.999000e+01	4971	1	1
54	2	11	1	1	1	5	49	4	2	4	1	1	1	2	1.910000e+00	4.190000e+01	3218	0	1
54	2	12	1	1	2	19	21	5	2	5	1	1	1	2	2.340000e+00	4.424000e+01	4366	0	1
54	2	13	1	1	3	52	6	5	2	2	2	1	2	1	3.930000e+00	4.817000e+01	5501	1	2
54	2	14	1	1	4	52	51	3	2	2	2	1	2	1	4.260000e+00	5.243000e+01	1982	1	1
54	2	15	1	1	5	54	11	5	3	3	2	1	2	1	3.980000e+00	5.641000e+01	4884	1	1
54	2	16	1	2	1	8	22	2	5	2	1	1	2	1	4.010000e+00	6.042000e+01	2678	1	2
54	2	17	1	2	2	35	54	2	4	2	1	1	2	1	4.130000e+00	6.455000e+01	2089	1	1
54	2	18	1	2	3	35	53	2	4	2	1	1	2	1	4.010000e+00	6.856000e+01	3595	1	1
54	2	19	1	2	4	12	37	4	2	4	1	1	2	1	3.990000e+00	7.255000e+01	1961	1	1
54	2	20	1	2	5	2	35	2	5	2	1	1	2	1	3.900000e+00	7.645000e+01	3752	1	1
54	2	21	1	2	6	51	3	2	3	2	1	1	2	1	4.030000e+00	8.048000e+01	1183	1	1
54	2	22	1	1	1	6	51	3	2	3	1	1	1	2	1.370000e+00	8.185000e+01	4958	0	1
54	2	23	1	2	1	33	31	5	3	5	1	1	2	1	4.080000e+00	8.593000e+01	1981	1	1
54	2	24	1	2	2	34	23	5	4	5	1	1	2	1	4.190000e+00	9.012000e+01	2643	1	1
54	2	25	1	1	1	44	47	5	2	5	1	1	1	2	1.670000e+00	9.179000e+01	4295	0	1
54	2	26	1	1	2	28	9	2	4	4	2	1	2	1	4.100000e+00	9.589000e+01	3577	1	2
54	2	27	1	1	3	53	6	4	5	5	2	1	2	1	4.150000e+00	1.000400e+02	1623	1	1
54	2	28	1	1	4	7	16	5	2	2	2	1	2	1	3.810000e+00	1.038500e+02	3852	1	1
54	2	29	1	2	1	22	32	2	3	2	1	1	2	1	3.830000e+00	1.076800e+02	3543	1	2
54	2	30	1	1	1	30	27	5	3	3	2	1	2	1	4.070000e+00	1.117500e+02	3223	1	2
54	2	31	1	1	2	50	34	4	2	2	2	1	2	1	3.950000e+00	1.157000e+02	2340	1	1
54	2	32	1	2	1	3	49	5	4	5	1	1	2	1	4.080000e+00	1.197800e+02	5932	1	2
54	2	33	1	2	2	48	26	3	5	3	1	1	2	1	4.100000e+00	1.238800e+02	2588	1	1
54	2	34	1	2	3	29	30	3	5	3	1	1	2	1	4.080000e+00	1.279600e+02	1386	1	1
54	2	35	1	1	1	11	19	2	3	3	2	1	2	1	4.150000e+00	1.321100e+02	3320	1	2
54	2	36	1	1	2	31	48	4	5	4	1	1	1	2	2.320000e+00	1.344300e+02	1609	0	2
54	2	37	1	1	3	20	32	5	3	4	0	0	0	0	0	1.344300e+02	1630	NaN	NaN
54	2	38	1	2	1	16	30	3	5	3	1	1	2	1	4.140000e+00	1.385700e+02	3454	1	NaN
54	2	39	1	2	2	9	4	3	5	3	1	1	2	1	3.860000e+00	1.424300e+02	2169	1	1
54	2	40	1	2	3	40	1	2	5	2	1	1	2	1	4	1.464300e+02	4472	1	1
54	2	41	1	2	4	24	15	4	5	4	1	1	2	1	3.980000e+00	1.504100e+02	3946	1	1
54	2	42	1	2	5	51	30	5	2	5	1	1	2	1	3.810000e+00	1.542200e+02	3682	1	1
54	2	43	1	1	1	41	14	3	2	2	2	1	2	1	4.030000e+00	1.582500e+02	3100	1	2
54	2	44	1	1	2	3	42	5	4	4	2	1	2	1	3.880000e+00	1.621300e+02	3518	1	1
54	2	45	1	2	1	18	7	2	3	3	2	1	1	2	2.670000e+00	1.648000e+02	4014	0	1
54	2	46	1	2	2	20	11	4	2	3	0	0	0	0	0	1.648000e+02	2179	NaN	NaN
54	2	47	1	2	3	54	2	4	3	3	2	1	1	2	1.620000e+00	1.664200e+02	4868	0	NaN
54	2	48	1	2	4	49	11	2	5	5	2	1	1	2	2.250000e+00	1.686700e+02	1559	0	1
54	2	49	1	1	1	14	17	5	3	5	1	1	1	2	2.100000e+00	1.707700e+02	10398	0	2
54	2	50	1	1	2	42	10	2	5	2	1	1	1	2	1.570000e+00	1.723400e+02	5180	0	1
