participant_id,best_nll,best_initial_guess,best_parameters,best_EV,best_RT,AIC,BIC
1,83.70346666255645,"[2.9272621921675657, 0.39734324856942616, 40.48512060251869]",[0.19312006 0.20088293 2.38300222],[1.16901383e-05 1.54222468e+01],[0. 0.],173.4069333251129,183.8984380009925
2,95.63835332226809,"[2.383972981435564, 0.6713939117426074, 54.13320231387786]",[0.15560614 0.24353056 2.5268523 ],[ 0.16877321 14.95458055],[0. 0.],197.27670664453618,207.71862341456216
3,164.94977719064445,"[2.1564556456423243, 0.9034965585526022, -93.72679640854598]",[0.04537739 0.1415711  2.20775621],[14.65159417  3.62762886],[0. 0.],335.8995543812889,346.36636755975894
4,169.85502359484687,"[0.7473728784584304, 0.10702412648505304, -4.255346879043202]",[0.03811305 0.71694865 0.17687577],[0.1524129  4.23504178],[0. 0.],345.71004718969374,356.22604179749084
5,105.65683836872856,"[0.4559349797088737, 0.8491179192193166, 13.593767968026611]",[ 0.02828178  0.08044398 -0.32682548],[ 7.24063903 45.16311868],[0. 0.],217.31367673745711,227.79286106747875
6,144.56893434981828,"[3.1154926137947148, 0.37279543884494204, -71.63401334614241]",[ 0.22374454  0.9999     -0.81135772],[3.99333775e+00 1.88182686e-12],[0. 0.],295.13786869963656,305.5922595001085
7,118.21175390581456,"[3.628717306936485, 0.9280317439655681, 85.04741449148545]",[0.14429848 0.07282348 0.3893521 ],[14.4015811   1.89111296],[0. 0.],242.42350781162912,252.96379405012408
8,155.23455051145473,"[0.9586903036884976, 0.9670196027537149, -9.53355764712407]",[ 0.17199115  0.9999     -0.62186072],[1.95000186e-04 4.09047652e+00],[0. 0.],316.46910102290946,326.9482853529311
9,167.54522723741675,"[3.005001576758013, 0.8075201993420472, -7.150677632883173]",[0.00168114 0.00043498 0.02469705],[  10.5004455  -322.39293286],[0. 0.],341.0904544748335,351.5942291064677
10,166.50060259648518,"[0.16775371979332418, 0.5789227549636471, 53.871787829069916]",[0.01494641 0.01314693 0.03049691],[72.4677403  47.00075495],[0. 0.],339.00120519297036,349.51719980076746
11,132.3261247840121,"[4.551733125526653, 0.6609697131750446, 2.8773212862131174]",[0.11234095 0.064199   0.22848103],[22.58681965 17.19906982],[0. 0.],270.6522495680242,281.20460825741833
12,159.1586387118349,"[3.913487971895544, 0.6922362066050464, 21.47682651800102]",[ 0.0856861   0.40462824 -3.00422608],[0.26024345 9.59660452],[0. 0.],324.3172774236698,334.821052055304
13,167.5938912465422,"[3.16984276120782, 0.8924361112776015, 13.761463498920335]",[4.70050373e-03 8.62571176e-01 1.00000000e+02],[ 0.5823891  -0.43077988],[0. 0.],341.1877824930844,351.66696682310607
14,158.18325553837423,"[2.790709014734754, 0.24054279340260643, -12.80093206540107]",[ 2.13464499e-04  1.19085927e-01 -1.00000000e+02],[376.32046458  21.307339  ],[0. 0.],322.36651107674845,332.70672319174736
15,156.909271403978,"[3.386146860698405, 0.7022984935764685, 17.29063097109031]",[0.19921469 0.9999     4.02294063],[3.47129384e+00 1.72665146e-08],[0. 0.],319.818542807956,330.3100474838356
16,168.08792948608283,"[4.582520851253366, 0.9047478103772587, 43.86550252817307]",[ 0.04541734  0.9999     -4.36735482],[1.77768030e+00 4.62641099e-04],[0. 0.],342.17585897216566,352.67963360379986
17,68.23946832507765,"[1.5541605406250445, 0.7293751941734689, 4.664148405449865]",[ 1.00000000e-04  1.43540612e-02 -9.33042429e+00],[  316.7155761 75120.1724656],[0. 0.],142.4789366501553,152.94574982862537
18,152.14158283762936,"[3.7373433293011797, 0.2820349463354762, 84.69822535831597]",[0.09458408 0.21820741 3.66368758],[12.43782033  1.27584996],[0. 0.],310.2831656752587,320.7991602830558
19,169.32534450937987,"[0.3622788832074865, 0.15313330773619555, 27.197635835119357]",[0.0604401  0.9999     1.81504087],[8.84658678e-01 3.88527338e-12],[0. 0.],344.65068901875975,355.16668362655685
