participant_id,best_nll,best_initial_guess,best_parameters,best_EV,best_RT,AIC,BIC
26,149.45827897403905,"[2.1721328306123002, 0.3825227447549884, 3.509133823638062, 0.9724928395865284]",[0.21490069 0.9999     0.3        0.9999    ],[1.48020302e-20 4.22041504e+00],[2.02297581 5.0916749 ],306.9165579480781,320.8888037214403
27,147.37621060956332,"[3.039450658798635, 0.1915696491719043, 8.87843094987092, 0.016504684293955133]",[4.79559556e+00 1.31836994e-03 3.68827796e+00 3.40614952e-01],[523.873725   151.71168382],[3.56472596 3.61034278],302.75242121912663,316.74109412029946
28,150.610978122427,"[1.1256281256138903, 0.3439773470058448, 4.440823397175616, 0.7060712396639698]",[ 0.26619693  0.9999     23.9999      0.8384326 ],[3.75048805e-08 1.90020100e+00],[3.2987715 2.6409587],309.221956244854,323.24328238858345
29,166.3553230130916,"[3.6305619392402773, 0.7670079288170925, 22.51806148556299, 0.1285172973533082]",[1.00000000e-04 2.83889077e-01 2.25189603e+01 9.99900000e-01],[ 0.61938464 13.01139156],[4.63084978 2.49819512],340.7106460261832,354.6165002339093
30,164.75482037647336,"[3.485069653653222, 0.30587282235671714, 15.832320595146253, 0.5492933346129029]",[2.95035021e-02 1.00000000e-04 3.00000000e-01 2.28646266e-01],[576.80207084 194.33264192],[0.35934316 0.3378706 ],337.5096407529467,351.49831365411956
31,115.73702222117358,"[3.6080106522789848, 0.01623228744483421, 17.256292661782503, 0.14993252437485108]",[ 4.08776209  0.02375977 19.59649134  0.2106857 ],[  9.03346785 150.25711927],[7.07801788 2.78373929],239.47404444234715,253.34628500688768
32,151.56870634809044,"[2.8829895526760256, 0.04636086844801966, 23.3628262931867, 0.6483512803693252]",[ 0.65657437  0.12313495 10.50225755  0.21378639],[17.115437    6.41162263],[3.30951827 2.83640301],311.1374126961809,325.1424455383598
33,69.23539296101853,"[4.174190320425199, 0.9306806932412586, 2.3618134895814165, 0.38368007580346114]",[0.56246554 0.42033463 0.3        0.9033571 ],[9.95856246e+00 1.60517895e-07],[3.62383684 2.017971  ],146.47078592203707,160.45945882320987
34,101.43970624830364,"[4.556129115507335, 0.6910265111373141, 13.177401199053588, 0.11521542104977782]",[0.49508955 0.3942173  2.36970013 0.69563284],[2.00129971 6.75715805],[2.40122396 2.79833208],210.87941249660727,224.835163401234
35,153.1073360420686,"[2.8138760991403298, 0.23894032625740796, 8.27890706139156, 0.8024764027555213]",[1.37544528e+00 1.18253529e-03 4.14771888e+00 4.20482287e-01],[293.89180237 272.80795043],[4.13605116 4.20791205],314.2146720841372,328.2522254306491
36,112.02496892757533,"[3.2178349340066634, 0.2333534307212264, 7.9282403356063496, 0.2219012832959278]",[1.92403671 0.00590706 0.3        0.82925723],[ 88.85484572 209.85273369],[0.81613855 2.22440955],232.04993785515066,246.13578152659966
37,158.07240915661632,"[3.062064964991426, 0.88200585706773, 23.482454781294006, 0.5859343827502355]",[ 0.14856881  0.9999     23.57680782  0.9999    ],[4.60038704e+00 2.06018700e-12],[2.3859119  5.05481778],324.14481831323263,338.0673740066006
38,164.17614194067636,"[2.3695521082189717, 0.4302890416272838, 8.907136057437686, 0.3459438897287864]",[0.11257646 0.9999     0.3        0.93974243],[2.22000002e+00 4.60000000e-04],[3.27509417 3.5967638 ],336.3522838813527,350.3080347859795
39,64.24458644615652,"[1.3172292300695374, 0.8965178702809999, 6.897467007105026, 0.40288647716809317]",[ 0.10432663  0.14255243 23.9999      0.9999    ],[ 2.28768181 24.07943485],[3.11102572 2.71310115],136.48917289231304,150.27612237897827
40,92.83909462855242,"[3.765650038773589, 0.08659688710047947, 9.658546804197865, 0.13247687700736688]",[4.83277440e+00 1.94186600e-04 3.47847059e+00 5.44856996e-03],[797.74582811  84.04372114],[3.45464119 3.47712529],193.67818925710483,207.6995154008343
