participant_id,best_nll,best_initial_guess,best_parameters,best_EV,best_RT,AIC,BIC
1,88.1536896611124,"[4.265002904010484, 0.5058786775290233, 90.92592747459682]",[4.49965448e+00 1.00000000e-04 1.91592756e-01],[2.41382258 2.44723148],[0. 0.],182.3073793222248,192.7988839981044
2,99.64571315544681,"[0.6378473698013736, 0.9311225947022528, -16.558680380451804]",[0.69037118 0.04708355 0.1492443 ],[2.07266479 4.02517369],[0. 0.],205.29142631089363,215.7333430809196
3,164.32348962999967,"[1.3985596289277773, 0.7375000042814864, -3.9802188292233467]",[ 0.42236445  0.01404997 -1.41880467],[5.63727835 5.01753076],[0. 0.],334.64697925999934,345.11379243846943
4,168.3510749530985,"[1.8092243471663152, 0.6035138818576217, 18.082597815779707]",[ 3.51976905e+00  1.42642338e-04 -1.52815793e+00],[14.65259774 14.64885178],[0. 0.],342.702149906197,353.2181445139941
5,107.14940899871529,"[3.4119330437794613, 0.388921787864152, -18.169988840468193]",[0.55310419 0.079226   1.24746412],[1.80090798 4.00620393],[0. 0.],220.29881799743058,230.7780023274522
6,162.42255319665713,"[0.8100243060154529, 0.6182244337438696, -48.570057083401586]",[ 0.55903671  0.00903206 -4.29029143],[15.47691813 15.830362  ],[0. 0.],330.84510639331427,341.29949719378624
7,145.42830911282402,"[0.85658005758483, 0.15396111916010538, 63.64594711186356]",[1.28902721 0.01144705 1.27697862],[2.54834937 1.3113272 ],[0. 0.],296.85661822564805,307.396904464143
8,168.06279173661252,"[2.4815929723655517, 0.17344579656409936, 36.34841138520605]",[ 0.02404747  0.19588308 -6.86613408],[2.03994997 5.21318602],[0. 0.],342.12558347322505,352.6047678032467
9,166.93801704000978,"[3.5033934040606365, 0.08753227685435556, -29.19986049830048]",[  0.12871839   0.20662794 -29.87468013],[5.16245006 4.18949315],[0. 0.],339.87603408001956,350.37980871165377
10,164.42379990208508,"[0.18536899575521515, 0.5629575211652602, -45.71108056609727]",[ 0.24399478  0.03471763 -8.36340838],[4.2495663 3.1996721],[0. 0.],334.84759980417016,345.36359441196726
11,127.47849740388871,"[0.44970396230928184, 0.2835293065980078, 35.902204387067826]",[0.34945796 0.02629211 3.52994782],[0.1878815  1.92326853],[0. 0.],260.9569948077774,271.50935349717156
12,156.11458802861873,"[3.232050554178335, 0.285384701892673, 15.172380380923059]",[ 0.31475354  0.02827093 -9.2446393 ],[3.53808364 5.34532667],[0. 0.],318.22917605723745,328.73295068887165
13,165.14210152423135,"[0.6792239799511197, 0.3125094229179832, 9.942676554230573]",[  0.07962163   0.02546121 -24.47007281],[14.88139237 12.79288672],[0. 0.],336.2842030484627,346.76338737848437
14,155.68448320986627,"[1.799478034472943, 0.37044136348073864, 40.97671967186912]",[  0.13267766   0.03999544 -21.31717555],[4.56587694 4.78432439],[0. 0.],317.36896641973254,327.70917853473145
