participant_id,best_initial_guess,best_parameters,best_weight,best_obj_weight,EV_Gau_history,EV_Dir_history,best_nll,AIC,BIC
1,"[1.7556704248659758, 0.2995943344819183, 0.21902904490752792, 0.5269794394936692]",[1.25176166e+00 8.43887149e-02 1.00000000e-04 3.12002128e-02],"[np.float64(0.00012934994242073117), np.float64(0.0003331536670830699), np.float64(0.0004696040680971974), np.float64(0.0005148444630693594), np.float64(0.000580039568274625), np.float64(0.0006356346472504395), np.float64(0.0005296915237186265), np.float64(0.0005969911023141136), np.float64(0.0005088539593081771), np.float64(0.00048048156037128984), np.float64(0.0004692890699427923), np.float64(0.0004655519330793423), np.float64(0.0004466954999689778), np.float64(0.0004300798436622531), np.float64(0.00043809632164008887), np.float64(0.00043447223051243426), np.float64(0.000435080410453103), np.float64(0.0004415615799558412), np.float64(0.00041051379330832104), np.float64(0.0003850435514050206), np.float64(0.00036977781618206535), np.float64(0.00034846768874039987), np.float64(0.0003499198398067968), np.float64(0.0003561219647116402), np.float64(0.00035916087676231517), np.float64(0.0003662920568222235), np.float64(0.0003508863497256103), np.float64(0.0003331016281928025), np.float64(0.0003436380859885983), np.float64(0.00033012854597211795), np.float64(0.0003174752482595014), np.float64(0.0003362984696915695), np.float64(0.0003551975128253025), np.float64(0.00034205671306002995), np.float64(0.0003643377975224857), np.float64(0.00038819254860755987), np.float64(0.00041392184965430317), np.float64(0.00044200661195945435), np.float64(0.0004759563987205295), np.float64(0.00046834748157685677), np.float64(0.00046471703880568253), np.float64(0.00046340173988084334), np.float64(0.0004641148296189329), np.float64(0.0005277440419401674), np.float64(0.0006003600150399743), np.float64(0.0006847903148534745), np.float64(0.0007869477823555705), np.float64(0.0008257049545736805), np.float64(0.0008790172498604901), np.float64(0.000945492060910583), np.float64(0.0010303558483484518), np.float64(0.0011422954754498973), np.float64(0.0012876546353718825), np.float64(0.001736652930873654), np.float64(0.002354502345266635), np.float64(0.003229918059213484), np.float64(0.00450491940375797), np.float64(0.0064347902833513295), np.float64(0.008456374075428227), np.float64(0.01151203710934414), np.float64(0.016267687645029963), np.float64(0.027307904650077444), np.float64(0.04704543563074186), np.float64(0.07455986763679243), np.float64(0.12209901875338863), np.float64(0.20324716875103407), np.float64(0.33322725081806054), np.float64(0.5535959516010858), np.float64(0.7663225350350088), np.float64(0.9032000342685589), np.float64(0.9665915063027727), np.float64(0.9899858272179016), np.float64(0.9973561847764189), np.float64(0.9993826186438365), np.float64(0.999873962151896), np.float64(0.9999755817014349), np.float64(0.9999963714701048), np.float64(0.9999995468892513), np.float64(0.9999999532203779), np.float64(0.9999999960837039), np.float64(0.9999999997391328), np.float64(0.9999999999868471), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0)]","[np.float64(0.5608618220806182), np.float64(0.766910334925275), np.float64(0.8226446918311482), np.float64(0.8356744285417366), np.float64(0.8514078738585708), np.float64(0.8626254449910855), np.float64(0.8395433453001669), np.float64(0.8550175142408617), np.float64(0.83406008363681), np.float64(0.8259625713494817), np.float64(0.8225467256151732), np.float64(0.8213761463419637), np.float64(0.8152262497818928), np.float64(0.8094454184967165), np.float64(0.8122789327597278), np.float64(0.8110084587386739), np.float64(0.8112228632114833), np.float64(0.8134778615610787), np.float64(0.8021568718501338), np.float64(0.7917903584111986), np.float64(0.7850398471740911), np.float64(0.7748501833378619), np.float64(0.7755751032885169), np.float64(0.7786194212399641), np.float64(0.7800811375497803), np.float64(0.7834366299908578), np.float64(0.7760550084011825), np.float64(0.7668823999834905), np.float64(0.7724051867244027), np.float64(0.765275232081934), np.float64(0.7581799694350332), np.float64(0.768586160402972), np.float64(0.7781708994046801), np.float64(0.771593036987579), np.float64(0.7825272998949174), np.float64(0.7931304602416226), np.float64(0.8034662205695673), np.float64(0.8136307279531566), np.float64(0.8245974844071415), np.float64(0.8222532403085914), np.float64(0.8211125209434742), np.float64(0.8206956220555859), np.float64(0.8209218846526845), np.float64(0.8390462681375983), np.float64(0.8557141112145038), np.float64(0.8712220562873758), np.float64(0.8860444623479138), np.float64(0.8908130646719787), np.float64(0.8967564503845443), np.float64(0.9033191920677612), np.float64(0.9105769572510778), np.float64(0.9186352989787817), np.float64(0.9271610093989613), np.float64(0.9449797774171175), np.float64(0.9588476660352793), np.float64(0.9696887678428661), np.float64(0.978106954687337), np.float64(0.9846010883764307), np.float64(0.9882627113177144), np.float64(0.9913776418013501), np.float64(0.9939121095319168), np.float64(0.9964050680572419), np.float64(0.9979524604947566), np.float64(0.998744359611267), np.float64(0.9992722454620461), np.float64(0.9996030878109072), np.float64(0.9997973637893064), np.float64(0.9999183290730675), np.float64(0.9999691141499778), np.float64(0.9999891443888117), np.float64(0.9999964990965297), np.float64(0.9999989754022579), np.float64(0.9999997314974383), np.float64(0.999999937426647), np.float64(0.999999987231983), np.float64(0.9999999975266035), np.float64(0.9999999996324639), np.float64(0.9999999999541043), np.float64(0.9999999999952617), np.float64(0.9999999999996033), np.float64(0.9999999999999736), np.float64(0.9999999999999987), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0)]",[],[],82.63325048459912,173.26650096919823,187.25517387037104
2,"[1.8485264357488569, 0.5213606309820883, 0.1999413294148271, 0.0622023239030019]",[1.26541500e-01 3.47906261e-02 1.00000000e-04 5.76499781e-01],"[np.float64(0.00012771521683135745), np.float64(0.000252353013113725), np.float64(0.00037179882781683484), np.float64(0.0003911710115649532), np.float64(0.000317391134701435), np.float64(0.00032722114512062704), np.float64(0.00034650975623051565), np.float64(0.00036678913679042557), np.float64(0.0003857633058292749), np.float64(0.0004053769301064414), np.float64(0.00042441998816454497), np.float64(0.000444419068553566), np.float64(0.0004283962351024854), np.float64(0.0004283132562419081), np.float64(0.0003791558259101116), np.float64(0.0003559049587137764), np.float64(0.0003529440234674854), np.float64(0.0003419101392220578), np.float64(0.00033100095643820866), np.float64(0.00032913418150308185), np.float64(0.00032976149734537493), np.float64(0.0003365155336599185), np.float64(0.0003283738832006003), np.float64(0.00032747634824630527), np.float64(0.0003275953861059377), np.float64(0.0003269010745125075), np.float64(0.0003268958982995179), np.float64(0.00032778757703384726), np.float64(0.00032947450247488745), np.float64(0.0003314664660995986), np.float64(0.0003249503573403942), np.float64(0.0003233946009348032), np.float64(0.0003240995248403746), np.float64(0.00032525477990944646), np.float64(0.00032588711236164377), np.float64(0.0003271135117422895), np.float64(0.0003284858758608349), np.float64(0.0003152293953745814), np.float64(0.00031712925422050747), np.float64(0.00031886318725886994), np.float64(0.0003134418622710774), np.float64(0.0003148243655355192), np.float64(0.00031665243695319027), np.float64(0.00031854706681536316), np.float64(0.0003200943905132813), np.float64(0.00032216795810541987), np.float64(0.0003241768010856057), np.float64(0.00032659751615997845), np.float64(0.0003290899977909421), np.float64(0.0003319028024276821), np.float64(0.00031587062435084847), np.float64(0.00031778519308334506), np.float64(0.00031995950595172103), np.float64(0.0003220313938442063), np.float64(0.0003243434508022264), np.float64(0.0003267345129590105), np.float64(0.00032922752685377455), np.float64(0.000331765966592027), np.float64(0.0003345909832069451), np.float64(0.00033715106522814087), np.float64(0.0003400583276722489), np.float64(0.0003431192138648631), np.float64(0.0003462432881877278), np.float64(0.0003494351838481103), np.float64(0.00035265294149279666), np.float64(0.00035604326164520556), np.float64(0.0003595208160213378), np.float64(0.00036301415545695736), np.float64(0.0003666082431756263), np.float64(0.00037032151038039166), np.float64(0.0003740642614989971), np.float64(0.0003780144367424704), np.float64(0.00038211653586675754), np.float64(0.0003863677201043328), np.float64(0.0003442630183296384), np.float64(0.0003474924352910887), np.float64(0.0003508937878948424), np.float64(0.00035441181331704095), np.float64(0.00034847323449558205), np.float64(0.00035228134603692353), np.float64(0.00035626767059691124), np.float64(0.00036037207471940625), np.float64(0.0003645253117952441), np.float64(0.00036881426581336884), np.float64(0.0003733498643458765), np.float64(0.00037793042889444503), np.float64(0.00038268581375005986), np.float64(0.0003875660412527866), np.float64(0.00039256711987353365), np.float64(0.0003977303957430723), np.float64(0.00040311455090770063), np.float64(0.0004086151466887212), np.float64(0.00041438578497072023), np.float64(0.00042034117449302026), np.float64(0.00042644062986019757), np.float64(0.0004163850386931491), np.float64(0.0004058087162277825), np.float64(0.00041280853797937), np.float64(0.0004201480742851907), np.float64(0.00042766188808243346), np.float64(0.00043547982874893277), np.float64(0.0004435797320414536), np.float64(0.00045197423389294213), np.float64(0.00046066767399840944), np.float64(0.00046971348543461505), np.float64(0.00047914939823304333), np.float64(0.0004889694896357288), np.float64(0.0004992225348227829), np.float64(0.0005100543665332057), np.float64(0.0005212964729269666), np.float64(0.0005330415176419183), np.float64(0.0005453865140177124), np.float64(0.0005583231497379722), np.float64(0.0005487816686281214), np.float64(0.0005420369302710596), np.float64(0.0005571335141310947), np.float64(0.0005526692372718032), np.float64(0.0005510564282078177), np.float64(0.000568742512140312), np.float64(0.0005642145469767946), np.float64(0.0005838644639899343), np.float64(0.0006046124037060891), np.float64(0.0006265777179472155), np.float64(0.0006499541090866059), np.float64(0.0006747379249276076), np.float64(0.0007011058977354655), np.float64(0.000729297484701948), np.float64(0.0007324808658260165), np.float64(0.000764451750822166), np.float64(0.0007988461387173508), np.float64(0.0008357045690970225), np.float64(0.0008754803720237355), np.float64(0.0009183522871897752), np.float64(0.0009646140524006555), np.float64(0.0010147501981812212), np.float64(0.0010692020477809803), np.float64(0.001128461486185277), np.float64(0.0011931068802934722), np.float64(0.001263848566152701), np.float64(0.0013415136880092556), np.float64(0.0014266755764261816), np.float64(0.0014622940491761268), np.float64(0.0015636699097466222), np.float64(0.0016759762504628248), np.float64(0.001800593787039429), np.float64(0.0019393599715984368), np.float64(0.0020943071811405914), np.float64(0.00218685584879427), np.float64(0.002377599738489549), np.float64(0.0025925199337895563), np.float64(0.0027322474572867247), np.float64(0.0030015420963069393), np.float64(0.003308268179433734), np.float64(0.003659277399081891), np.float64(0.004061621855592054), np.float64(0.004525178791626946), np.float64(0.0050613075570065166), np.float64(0.005683799923469301), np.float64(0.00640974098964238), np.float64(0.006990194120171848), np.float64(0.0079628428334071), np.float64(0.009113017523307431), np.float64(0.01047923857073542), np.float64(0.012111063007311114), np.float64(0.014067790821525655), np.float64(0.01642830700062386), np.float64(0.019287247009828454), np.float64(0.022768230278118074), np.float64(0.02702617758209179), np.float64(0.032260585847823), np.float64(0.038724594227590024), np.float64(0.04673990062961535), np.float64(0.05671283310280644), np.float64(0.06915514600750283), np.float64(0.08470393146221068), np.float64(0.10413421285833441), np.float64(0.12836533360170496), np.float64(0.15843963795614666), np.float64(0.19545516053002143), np.float64(0.24044917568727486), np.float64(0.2940939657988476), np.float64(0.35650617396857054), np.float64(0.4268500440324643), np.float64(0.5030716042292145), np.float64(0.5730540304267434), np.float64(0.644046399820075), np.float64(0.7187458513407894), np.float64(0.7798699356123004), np.float64(0.8372071223671834), np.float64(0.883290689402394), np.float64(0.00034397054624191214), np.float64(0.00035274320032276617), np.float64(0.0003619024726845968), np.float64(0.00037145909113603544), np.float64(0.00038147258581071883), np.float64(0.000391954430452184), np.float64(0.0004029441006509387), np.float64(0.00041448638755375617), np.float64(0.00042663147948144474), np.float64(0.0004394361013227493), np.float64(0.0004529366517586087), np.float64(0.0004672507988207652), np.float64(0.000482357120697529), np.float64(0.0004825964488370081), np.float64(0.0004819753722795013), np.float64(0.0004999651467807967), np.float64(0.0005190666209255762), np.float64(0.0005220705118478406), np.float64(0.0005437324666282822), np.float64(0.0005668757270479999), np.float64(0.0005916234658301716), np.float64(0.0006181681548362361), np.float64(0.0006467091680340826), np.float64(0.0006774962209615741), np.float64(0.0007106458289036061), np.float64(0.0007464910164945015), np.float64(0.0007853431712730746), np.float64(0.0008275224302277061), np.float64(0.000873502724161307), np.float64(0.0009235883919481925), np.float64(0.000978399577918826), np.float64(0.0010384326966012675), np.float64(0.001104380907960107), np.float64(0.001177029020164762), np.float64(0.0012572549164288566), np.float64(0.0013460570277370077), np.float64(0.0014446540338888694), np.float64(0.0015544236222508018), np.float64(0.0016769454087156483), np.float64(0.0018141768573361975), np.float64(0.001968549247697503), np.float64(0.002076630858096161), np.float64(0.0022691979918836), np.float64(0.002487675941301815), np.float64(0.0027363001945331284), np.float64(0.0030204234835682973), np.float64(0.003346105549212507), np.float64(0.0037209440347663963), np.float64(0.0041541033272404606), np.float64(0.004656876128625156)]","[np.float64(0.5608618220806182), np.float64(0.7162246857882438), np.float64(0.7880906612070133), np.float64(0.7964521420256424), np.float64(0.7604561803283232), np.float64(0.7659699316272122), np.float64(0.7760835782999094), np.float64(0.7858154243072392), np.float64(0.7941851481303859), np.float64(0.8021763658395795), np.float64(0.8093632159914207), np.float64(0.8163696210583745), np.float64(0.8107984796657441), np.float64(0.8107687483819034), np.float64(0.7913457345038368), np.float64(0.7806998638765057), np.float64(0.779265688940031), np.float64(0.7737520110799817), np.float64(0.7680231207735859), np.float64(0.7670136110142983), np.float64(0.7673538276046459), np.float64(0.7709548545541602), np.float64(0.7665999375087212), np.float64(0.7661097006101637), np.float64(0.7661748378981094), np.float64(0.7657943999808788), np.float64(0.7657915591033492), np.float64(0.7662799278960509), np.float64(0.7671983029999374), np.float64(0.76827349719617), np.float64(0.7647188802786123), np.float64(0.7638540170650754), np.float64(0.7642466786704544), np.float64(0.7648873721195882), np.float64(0.7652365857971968), np.float64(0.765910933184211), np.float64(0.7666609641985116), np.float64(0.7592086228039912), np.float64(0.7603057352711914), np.float64(0.7612983442881786), np.float64(0.7581671692094263), np.float64(0.7589734304981429), np.float64(0.7600313277406554), np.float64(0.7611179906557481), np.float64(0.7619981855793589), np.float64(0.7631676178981504), np.float64(0.7642896442478112), np.float64(0.7656276805550669), np.float64(0.766989611054485), np.float64(0.7685076925945348), np.float64(0.7595800342604847), np.float64(0.7606822035189306), np.float64(0.7619217145592687), np.float64(0.7630909530686619), np.float64(0.7643822481981543), np.float64(0.7657029509006391), np.float64(0.7670642986269808), np.float64(0.7684342994511474), np.float64(0.7699401507271897), np.float64(0.771287971259723), np.float64(0.7727995582391244), np.float64(0.7743695859345785), np.float64(0.7759498159586681), np.float64(0.7775416633394723), np.float64(0.7791236859910916), np.float64(0.7807663978138651), np.float64(0.782426195082024), np.float64(0.7840684250151084), np.float64(0.785732354507359), np.float64(0.7874247511972366), np.float64(0.7891037577750801), np.float64(0.7908472978644221), np.float64(0.7926276553716114), np.float64(0.7944410301805263), np.float64(0.7749507278314035), np.float64(0.7765754892439605), np.float64(0.7782615892443779), np.float64(0.7799789717191336), np.float64(0.7770643097280534), np.float64(0.778942139326312), np.float64(0.7808742692970756), np.float64(0.7828286710267053), np.float64(0.7847711713413269), np.float64(0.7867410263415938), np.float64(0.7887853278556137), np.float64(0.7908105181699799), np.float64(0.7928723373792408), np.float64(0.7949464702341827), np.float64(0.7970293282343158), np.float64(0.7991358257944674), np.float64(0.8012863884890837), np.float64(0.8034364432409777), np.float64(0.805642628297745), np.float64(0.8078681392715906), np.float64(0.8100952949243825), np.float64(0.8063954669264974), np.float64(0.8023453176676107), np.float64(0.8050445583564149), np.float64(0.8077967776912276), np.float64(0.8105350387098875), np.float64(0.8133025610984446), np.float64(0.8160859350629713), np.float64(0.8188843457540532), np.float64(0.8216940875623368), np.float64(0.8245266864070474), np.float64(0.8273871528943314), np.float64(0.8302667562824412), np.float64(0.8331726049403494), np.float64(0.8361363905952732), np.float64(0.839103150105072), np.float64(0.8420900879796461), np.float64(0.845112418842013), np.float64(0.8481579705820181), np.float64(0.8459234630961211), np.float64(0.8443038551117986), np.float64(0.8478829120649639), np.float64(0.846841774461354), np.float64(0.8464621319565513), np.float64(0.850525237345438), np.float64(0.8495056134727835), np.float64(0.8538326127387202), np.float64(0.8581394645314931), np.float64(0.862430983919193), np.float64(0.8667220723436361), np.float64(0.8709887140502106), np.float64(0.8752382376234695), np.float64(0.8794827541623369), np.float64(0.8799439797793107), np.float64(0.8843877281403002), np.float64(0.8888153656510045), np.float64(0.8931988966629307), np.float64(0.8975577653206622), np.float64(0.9018746373347063), np.float64(0.9061428453292496), np.float64(0.9103685149761445), np.float64(0.9145474016202092), np.float64(0.9186742852240254), np.float64(0.9227448824556912), np.float64(0.9267571699735596), np.float64(0.9307086429196956), np.float64(0.9345794216054488), np.float64(0.9360731953085486), np.float64(0.9399746281413518), np.float64(0.943776698515797), np.float64(0.9474696495028729), np.float64(0.9510507946517668), np.float64(0.9545142893621252), np.float64(0.9563591199985451), np.float64(0.9597265896964684), np.float64(0.9629492217565696), np.float64(0.9647820250161518), np.float64(0.9678485271217285), np.float64(0.9707509736152062), np.float64(0.9734913223468338), np.float64(0.9760638315531794), np.float64(0.9784728397633244), np.float64(0.980719345784115), np.float64(0.9828052201560818), np.float64(0.9847338632280945), np.float64(0.985991841287512), np.float64(0.9876937556263026), np.float64(0.9892425793710388), np.float64(0.9906447252595395), np.float64(0.9919082807529175), np.float64(0.9930396484876213), np.float64(0.9940479853380596), np.float64(0.9949404475933744), np.float64(0.9957258327895021), np.float64(0.9964124405825014), np.float64(0.9970089157008234), np.float64(0.9975235614871095), np.float64(0.9979644483239282), np.float64(0.9983393267359837), np.float64(0.9986556511032695), np.float64(0.9989204758168192), np.float64(0.9991403544003395), np.float64(0.9993213664200234), np.float64(0.9994690737203451), np.float64(0.9995885019366766), np.float64(0.99968417987735), np.float64(0.9997600062279577), np.float64(0.9998195144780376), np.float64(0.9998657302909222), np.float64(0.9999012210193513), np.float64(0.9999254944852038), np.float64(0.9999447292115295), np.float64(0.9999608663801303), np.float64(0.9999717714640645), np.float64(0.9999805536780374), np.float64(0.9999867858405249), np.float64(0.7748024141263127), np.float64(0.7791677378600785), np.float64(0.7835485139595607), np.float64(0.787937892279188), np.float64(0.7923501810269205), np.float64(0.7967764304088998), np.float64(0.8012190122405084), np.float64(0.8056806509855429), np.float64(0.8101641494343458), np.float64(0.8146724995535547), np.float64(0.8191997505884474), np.float64(0.8237644717888305), np.float64(0.8283384521817483), np.float64(0.8284090086795277), np.float64(0.8282257885602378), np.float64(0.8333792138778958), np.float64(0.8385232648707489), np.float64(0.8393034711841848), np.float64(0.8447141961573754), np.float64(0.8501065452449297), np.float64(0.8554734712614146), np.float64(0.8608189600600729), np.float64(0.8661424732144297), np.float64(0.8714467459107931), np.float64(0.8767076134884594), np.float64(0.8819326180681442), np.float64(0.8871181264764576), np.float64(0.8922558887700465), np.float64(0.8973494574251024), np.float64(0.9023770935431816), np.float64(0.9073439075603233), np.float64(0.912235141692324), np.float64(0.9170462735242345), np.float64(0.9217709926063555), np.float64(0.9264008699671497), np.float64(0.9309266593831005), np.float64(0.9353420156947801), np.float64(0.9396386017877549), np.float64(0.9438074172970722), np.float64(0.9478431126699594), np.float64(0.9517429210478622), np.float64(0.9541440930595975), np.float64(0.9578793344546913), np.float64(0.9614440070425156), np.float64(0.964832489894493), np.float64(0.9680436766026574), np.float64(0.9710732168717909), np.float64(0.9739207607942558), np.float64(0.9765863603817223), np.float64(0.9790716003763515)]",[],[],97.59761073269345,203.1952214653869,217.11777715875488
