LeSaS1	Code = 63	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
63	1	1	0	2	1	44	1	4	3	4	1	1	NaN	0	0	4775	1	NaN
63	1	2	0	2	2	9	16	2	4	2	1	1	NaN	0	0	7938	1	1
63	1	3	0	2	3	54	24	3	2	2	2	1	NaN	0	0	3515	0	2
63	1	4	0	1	1	26	12	2	3	2	1	1	NaN	0	0	1335	0	2
63	1	5	0	1	2	35	33	4	5	5	2	1	NaN	0	0	3948	1	2
63	1	6	0	1	3	4	47	4	3	4	1	1	NaN	0	0	5518	0	2
63	1	7	0	2	1	3	30	3	2	3	1	1	NaN	0	0	6507	1	1
63	1	8	0	2	2	14	26	4	5	4	1	1	NaN	0	0	3071	1	1
63	1	9	0	1	1	30	50	3	5	4	0	0	NaN	0	0	1563	NaN	NaN
63	1	10	0	1	2	54	46	4	2	4	1	1	NaN	0	0	1031	0	NaN
63	1	1	1	2	1	53	38	5	3	5	1	1	2	6.200000e-01	6.200000e-01	1698	1	NaN
63	1	2	1	2	2	1	49	3	2	2	2	1	1	1.400000e-01	7.600000e-01	1325	0	2
63	1	3	1	2	3	50	12	2	4	4	2	1	1	3.500000e-01	1.110000e+00	4189	0	1
63	1	4	1	1	1	42	30	3	4	4	2	1	2	7.000000e-01	1.810000e+00	1229	1	1
63	1	5	1	1	2	31	7	5	2	2	2	1	2	5.300000e-01	2.340000e+00	2204	1	1
63	1	6	1	1	3	41	12	2	4	4	2	1	2	8.100000e-01	3.150000e+00	1268	1	1
63	1	7	1	2	1	49	10	4	5	4	1	1	2	8.100000e-01	3.960000e+00	4087	1	2
63	1	8	1	2	2	44	52	2	3	3	2	1	1	3.300000e-01	4.290000e+00	1367	0	2
63	1	9	1	1	1	16	49	3	2	2	2	1	2	7.100000e-01	5	1480	1	1
63	1	10	1	1	2	32	10	5	3	3	2	1	2	6.900000e-01	5.690000e+00	1037	1	1
63	1	11	1	2	1	38	17	5	2	5	1	1	2	6.500000e-01	6.340000e+00	2135	1	2
63	1	12	1	1	1	22	14	4	2	2	2	1	2	7.500000e-01	7.090000e+00	1401	1	2
63	1	13	1	1	2	21	53	2	3	3	2	1	2	6.000000e-01	7.690000e+00	1432	1	1
63	1	14	1	1	3	1	8	3	4	3	1	1	1	5.900000e-01	8.280000e+00	4665	0	2
63	1	15	1	1	4	27	24	2	4	2	1	1	1	3.200000e-01	8.600000e+00	1545	0	1
63	1	16	1	1	5	45	25	5	4	4	2	1	2	6.800000e-01	9.280000e+00	2416	1	2
63	1	17	1	1	6	51	19	5	3	3	2	1	2	7.900000e-01	1.007000e+01	5320	1	1
63	1	18	1	2	1	12	9	3	5	3	1	1	2	6.700000e-01	1.074000e+01	4069	1	2
63	1	19	1	2	2	30	53	5	3	3	2	1	1	3.200000e-01	1.106000e+01	871	0	2
63	1	20	1	2	3	1	38	4	3	4	1	1	2	5.700000e-01	1.163000e+01	3007	1	2
63	1	21	1	2	4	25	12	5	4	4	2	1	1	3.700000e-01	12	6708	0	2
63	1	22	1	2	5	49	1	5	2	2	2	1	1	1.800000e-01	1.218000e+01	1430	0	1
63	1	23	1	2	6	24	25	2	4	2	1	1	2	7.500000e-01	1.293000e+01	2481	1	2
63	1	24	1	1	1	9	30	5	2	2	2	1	2	8.600000e-01	1.379000e+01	1489	1	2
63	1	25	1	1	2	18	32	5	4	4	2	1	2	5.900000e-01	1.438000e+01	985	1	1
63	1	26	1	1	3	13	32	3	5	5	2	1	2	7.700000e-01	1.515000e+01	1024	1	1
63	1	27	1	1	4	18	28	2	3	3	2	1	2	8.100000e-01	1.596000e+01	1416	1	1
63	1	28	1	1	5	44	25	4	5	5	2	1	2	4.800000e-01	1.644000e+01	2521	1	1
63	1	29	1	2	1	35	5	5	2	5	1	1	2	5.000000e-01	1.694000e+01	3650	1	2
63	1	30	1	2	2	40	48	4	5	4	1	1	2	7.300000e-01	1.767000e+01	4502	1	1
63	1	31	1	2	3	32	11	5	4	4	2	1	1	2.900000e-01	1.796000e+01	1665	0	2
63	1	32	1	2	4	21	25	3	2	3	1	1	2	7.500000e-01	1.871000e+01	2414	1	2
63	1	33	1	1	1	53	45	2	3	2	1	1	1	4.300000e-01	1.914000e+01	1248	0	1
63	1	34	1	1	2	3	51	3	4	4	2	1	2	7.500000e-01	1.989000e+01	3760	1	2
63	1	35	1	1	3	17	22	5	4	4	2	1	2	8.200000e-01	2.071000e+01	2760	1	1
63	1	36	1	1	4	45	32	5	4	4	2	1	2	7.500000e-01	2.146000e+01	990	1	1
63	1	37	1	2	1	37	1	4	3	3	2	1	1	4.700000e-01	2.193000e+01	1249	0	1
63	1	38	1	2	2	4	34	3	5	3	1	1	2	5.300000e-01	2.246000e+01	4820	1	2
63	1	39	1	2	3	28	16	4	2	2	2	1	1	3.300000e-01	2.279000e+01	1608	0	2
63	1	40	1	2	4	27	26	3	5	3	1	1	2	6.500000e-01	2.344000e+01	3326	1	2
63	1	41	1	2	5	11	29	3	2	2	2	1	1	1.400000e-01	2.358000e+01	792	0	2
