LeSaS1	Code = 27	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
27	1	1	0	2	1	2	36	5	2	2	2	1	NaN	0	0	3370	0	NaN
27	1	2	0	2	2	30	34	4	5	4	1	1	NaN	0	0	12207	1	2
27	1	3	0	1	1	42	38	3	4	3	1	1	NaN	0	0	3116	0	1
27	1	4	0	1	2	45	36	2	3	3	2	1	NaN	0	0	3724	1	2
27	1	5	0	1	3	9	10	2	3	3	2	1	NaN	0	0	1222	1	1
27	1	6	0	2	1	1	28	5	4	5	1	1	NaN	0	0	3306	1	2
27	1	7	0	2	2	46	52	4	5	4	1	1	NaN	0	0	5579	1	1
27	1	8	0	2	3	39	3	3	4	3	1	1	NaN	0	0	2073	1	1
27	1	9	0	2	4	24	8	3	5	2	0	0	NaN	0	0	1540	NaN	NaN
27	1	10	0	1	1	47	45	2	3	2	1	1	NaN	0	0	1793	0	NaN
27	1	1	1	2	1	51	40	3	4	3	1	1	2	6.200000e-01	6.200000e-01	3304	1	NaN
27	1	2	1	2	2	28	9	3	4	3	1	1	2	4.700000e-01	1.090000e+00	1036	1	1
27	1	3	1	1	1	38	39	4	5	5	2	1	2	6.800000e-01	1.770000e+00	3200	1	2
27	1	4	1	1	2	31	40	4	5	5	2	1	2	7.000000e-01	2.470000e+00	1893	1	1
27	1	5	1	1	3	45	1	3	5	5	2	1	2	5.300000e-01	3	1407	1	1
27	1	6	1	2	1	24	23	5	4	5	1	1	2	8.100000e-01	3.810000e+00	1820	1	2
27	1	7	1	2	2	45	15	2	3	2	1	1	2	8.100000e-01	4.620000e+00	1633	1	1
27	1	8	1	2	3	47	11	3	2	2	2	1	1	3.300000e-01	4.950000e+00	1125	0	2
27	1	9	1	2	4	30	54	2	3	2	1	1	2	7.100000e-01	5.660000e+00	1654	1	2
27	1	10	1	1	1	28	53	4	3	3	2	1	2	6.900000e-01	6.350000e+00	4490	1	2
27	1	11	1	1	2	30	27	4	2	2	2	1	2	6.500000e-01	7	851	1	1
27	1	12	1	2	1	48	10	4	3	3	2	1	1	4.200000e-01	7.420000e+00	839	0	1
27	1	13	1	1	1	9	41	3	4	4	2	1	2	6.000000e-01	8.020000e+00	2635	1	1
27	1	14	1	2	1	41	40	5	3	5	1	1	2	9.200000e-01	8.940000e+00	3390	1	2
27	1	15	1	2	2	23	17	4	2	4	1	1	2	6.500000e-01	9.590000e+00	2620	1	1
27	1	16	1	2	3	32	24	5	2	5	1	1	2	6.800000e-01	1.027000e+01	3569	1	1
27	1	17	1	1	1	15	31	2	3	3	2	1	2	7.900000e-01	1.106000e+01	3032	1	2
27	1	18	1	1	2	19	34	5	3	3	2	1	2	6.700000e-01	1.173000e+01	2444	1	1
27	1	19	1	1	3	7	37	3	4	4	2	1	2	6.600000e-01	1.239000e+01	2193	1	1
27	1	20	1	1	4	21	29	4	5	5	2	1	2	5.700000e-01	1.296000e+01	2198	1	1
