LeSaS1	Code = 100	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
100	2	1	0	1	1	10	19	2	3	3	2	1	NaN	0	0	5826	1	NaN
100	2	2	0	1	2	17	37	4	2	4	1	1	NaN	0	0	11782	0	2
100	2	3	0	1	3	6	39	5	2	5	1	1	NaN	0	0	21965	0	1
100	2	4	0	2	1	22	46	4	2	2	2	1	NaN	0	0	7558	0	2
100	2	5	0	2	2	30	4	5	4	4	2	1	NaN	0	0	6549	0	1
100	2	6	0	2	3	31	52	2	4	4	2	1	NaN	0	0	4674	0	1
100	2	7	0	2	4	15	17	4	3	3	2	1	NaN	0	0	4903	0	1
100	2	8	0	1	1	7	14	4	2	2	2	1	NaN	0	0	2035	1	1
100	2	9	0	2	1	49	33	3	5	3	1	1	NaN	0	0	5831	1	2
100	2	10	0	2	2	48	43	3	5	5	2	1	NaN	0	0	3080	0	2
100	2	1	1	1	1	13	5	5	4	3	0	0	0	0	0	3629	NaN	NaN
100	2	2	1	1	2	23	51	2	3	3	2	1	1	2.800000e-01	2.800000e-01	2713	1	NaN
100	2	3	1	1	3	39	15	5	4	4	2	1	1	1.400000e-01	4.200000e-01	4594	1	1
100	2	4	1	2	1	26	2	2	3	2	1	1	1	3.500000e-01	7.700000e-01	4708	1	2
100	2	5	1	2	2	54	44	2	5	2	1	1	1	3.700000e-01	1.140000e+00	1716	1	1
100	2	6	1	2	3	29	3	5	3	3	2	1	2	5.300000e-01	1.670000e+00	5954	0	2
100	2	7	1	2	4	4	15	3	4	4	2	1	2	8.100000e-01	2.480000e+00	2355	0	1
100	2	8	1	1	1	28	30	5	4	4	2	1	1	4.700000e-01	2.950000e+00	4486	1	1
100	2	9	1	2	1	2	5	2	5	5	2	1	2	6.600000e-01	3.610000e+00	3587	0	1
100	2	10	1	2	2	36	43	5	2	2	2	1	2	7.100000e-01	4.320000e+00	4213	0	1
100	2	11	1	2	3	5	46	5	3	5	1	1	1	3.500000e-01	4.670000e+00	2708	1	2
100	2	12	1	2	4	34	53	3	5	5	2	1	2	6.500000e-01	5.320000e+00	5591	0	2
100	2	13	1	2	5	3	26	4	5	5	2	1	2	7.500000e-01	6.070000e+00	1956	0	1
100	2	14	1	2	6	28	5	3	2	2	2	1	2	6.000000e-01	6.670000e+00	2870	0	1
100	2	15	1	1	1	7	8	3	2	2	2	1	1	5.900000e-01	7.260000e+00	8630	1	1
100	2	16	1	1	2	2	39	3	2	3	1	1	2	6.500000e-01	7.910000e+00	5192	0	2
100	2	17	1	1	3	13	5	5	3	5	1	1	2	6.800000e-01	8.590000e+00	4534	0	1
100	2	18	1	1	4	5	13	4	2	4	1	1	2	7.900000e-01	9.380000e+00	3366	0	1
100	2	19	1	1	5	52	54	4	2	4	1	1	2	6.700000e-01	1.005000e+01	1400	0	1
100	2	20	1	2	1	41	34	5	2	4	0	0	0	0	1.005000e+01	3127	NaN	NaN
100	2	21	1	2	2	34	20	5	2	5	1	1	1	3.200000e-01	1.037000e+01	2140	1	NaN
100	2	22	1	1	1	10	3	4	2	2	2	1	1	2.300000e-01	1.060000e+01	7412	1	2
