LeSaS1	Code = 71	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
71	1	1	0	1	1	28	31	4	3	5	0	0	NaN	0	0	8560	NaN	NaN
71	1	2	0	1	2	44	37	5	2	2	2	1	NaN	0	0	6874	1	NaN
71	1	3	0	1	3	54	11	3	4	3	1	1	NaN	0	0	1914	0	2
71	1	4	0	2	1	51	15	2	5	3	0	0	NaN	0	0	4560	NaN	NaN
71	1	5	0	2	2	34	14	3	2	3	1	1	NaN	0	0	3217	1	NaN
71	1	6	0	2	3	40	49	2	3	2	1	1	NaN	0	0	1356	1	1
71	1	7	0	2	4	47	27	5	2	2	2	1	NaN	0	0	1461	0	2
71	1	8	0	2	5	44	8	3	4	2	0	0	NaN	0	0	1425	NaN	NaN
71	1	9	0	2	6	41	54	2	3	2	1	1	NaN	0	0	2682	1	NaN
71	1	10	0	1	1	36	21	2	4	3	0	0	NaN	0	0	5651	NaN	NaN
71	1	1	1	1	1	41	20	3	4	5	0	0	0	0	0	3440	NaN	NaN
71	1	2	1	1	2	34	20	5	2	3	0	0	0	0	0	8221	NaN	NaN
71	1	3	1	1	3	10	17	2	3	2	1	1	1	2.800000e-01	2.800000e-01	1466	0	NaN
71	1	4	1	2	1	22	30	4	2	2	2	1	1	1.400000e-01	4.200000e-01	2589	0	2
71	1	5	1	2	2	18	12	5	4	3	0	0	0	0	4.200000e-01	7535	NaN	NaN
71	1	6	1	2	3	25	10	4	2	2	2	1	1	3.500000e-01	7.700000e-01	1173	0	NaN
71	1	7	1	2	4	9	5	3	4	3	1	1	2	7.000000e-01	1.470000e+00	2482	1	2
71	1	8	1	2	5	30	44	2	3	2	1	1	2	5.300000e-01	2	5666	1	1
71	1	9	1	2	6	13	52	4	5	3	0	0	0	0	2	15913	NaN	NaN
71	1	10	1	1	1	21	15	2	5	2	1	1	1	4.700000e-01	2.470000e+00	4869	0	NaN
71	1	11	1	1	2	9	45	2	5	2	1	1	1	4.700000e-01	2.940000e+00	1088	0	1
71	1	12	1	1	3	50	10	5	4	5	1	1	1	3.300000e-01	3.270000e+00	6325	0	1
71	1	13	1	1	4	23	12	5	2	2	2	1	2	7.100000e-01	3.980000e+00	4258	1	2
71	1	14	1	2	1	1	53	3	2	3	1	1	2	6.900000e-01	4.670000e+00	4533	1	2
71	1	15	1	2	2	33	24	5	3	3	2	1	1	3.100000e-01	4.980000e+00	4032	0	2
71	1	16	1	1	1	44	18	4	5	5	2	1	2	7.500000e-01	5.730000e+00	10327	1	1
71	1	17	1	1	2	16	50	4	5	5	2	1	2	6.000000e-01	6.330000e+00	3424	1	1
71	1	18	1	2	1	1	24	4	2	2	2	1	1	5.900000e-01	6.920000e+00	3878	0	1
71	1	19	1	2	2	21	19	4	3	5	0	0	0	0	6.920000e+00	3106	NaN	NaN
71	1	20	1	2	3	5	21	2	5	2	1	1	2	6.500000e-01	7.570000e+00	3619	1	NaN
71	1	21	1	2	4	53	25	4	2	2	2	1	1	3.500000e-01	7.920000e+00	3330	0	2
71	1	22	1	1	1	34	24	4	3	5	0	0	0	0	7.920000e+00	3842	NaN	NaN
71	1	23	1	1	2	24	53	5	4	5	1	1	1	4.600000e-01	8.380000e+00	20916	0	NaN
71	1	24	1	1	3	1	45	2	5	2	1	1	1	3.400000e-01	8.720000e+00	1649	0	1
71	1	25	1	1	4	15	4	3	5	3	1	1	1	3.200000e-01	9.040000e+00	3123	0	1
71	1	26	1	1	5	45	23	2	4	2	1	1	1	2.300000e-01	9.270000e+00	6497	0	1
71	1	27	1	1	6	18	12	3	5	3	1	1	1	3.700000e-01	9.640000e+00	3294	0	1
71	1	28	1	2	1	16	11	2	4	2	1	1	2	5.100000e-01	1.015000e+01	3538	1	1
71	1	29	1	2	2	21	19	5	3	3	2	1	1	4.200000e-01	1.057000e+01	11650	0	2
71	1	30	1	2	3	29	31	5	4	5	1	1	2	8.600000e-01	1.143000e+01	8001	1	2
71	1	31	1	2	4	53	42	3	5	3	1	1	2	5.900000e-01	1.202000e+01	6663	1	1
71	1	32	1	2	5	44	8	4	3	5	0	0	0	0	1.202000e+01	8240	NaN	NaN
71	1	33	1	1	1	41	21	4	5	4	1	1	1	4.300000e-01	1.245000e+01	17155	0	NaN
71	1	34	1	2	1	53	46	3	5	3	1	1	2	8.100000e-01	1.326000e+01	7810	1	1
71	1	35	1	1	1	18	53	3	2	2	2	1	2	4.800000e-01	1.374000e+01	2500	1	2
71	1	36	1	1	2	25	26	4	3	3	2	1	2	5.000000e-01	1.424000e+01	2195	1	1
71	1	37	1	1	3	4	9	4	2	2	2	1	2	7.300000e-01	1.497000e+01	1083	1	1
71	1	38	1	1	4	13	37	3	4	3	1	1	1	2.900000e-01	1.526000e+01	4227	0	2
71	1	39	1	1	5	19	6	5	2	2	2	1	2	7.500000e-01	1.601000e+01	6466	1	2
71	1	40	1	2	1	54	22	2	4	4	2	1	1	4.300000e-01	1.644000e+01	3075	0	1
71	1	41	1	2	2	31	30	4	5	5	2	1	1	4.200000e-01	1.686000e+01	1651	0	1
71	1	42	1	2	3	12	21	3	2	3	1	1	2	8.200000e-01	1.768000e+01	2401	1	2
71	1	43	1	1	1	36	37	5	3	5	1	1	1	4.100000e-01	1.809000e+01	2035	0	1
71	1	44	1	1	2	20	50	4	3	4	1	1	1	4.700000e-01	1.856000e+01	1835	0	1
71	1	45	1	1	3	9	13	5	3	5	1	1	1	1.900000e-01	1.875000e+01	1505	0	1
71	1	46	1	1	4	26	49	4	2	4	1	1	1	3.300000e-01	1.908000e+01	6084	0	1
71	1	47	1	2	1	24	29	3	4	4	2	1	1	3.100000e-01	1.939000e+01	5874	0	2
71	1	48	1	2	2	11	34	2	4	4	2	1	1	1.400000e-01	1.953000e+01	4260	0	1
71	1	49	1	2	3	16	43	4	5	4	1	1	2	7.000000e-01	2.023000e+01	4447	1	2
71	1	50	1	2	4	9	30	5	3	5	1	1	2	5.400000e-01	2.077000e+01	2962	1	1
71	1	51	1	2	5	21	52	3	5	3	1	1	2	8.300000e-01	2.160000e+01	1987	1	1
71	1	52	1	1	1	38	36	3	4	3	1	1	1	2.400000e-01	2.184000e+01	2900	0	1
71	1	53	1	1	2	7	12	5	4	4	2	1	2	7.300000e-01	2.257000e+01	7394	1	2
71	1	54	1	1	3	30	8	4	5	4	1	1	1	3.600000e-01	2.293000e+01	4391	0	2
71	1	55	1	2	1	26	37	5	4	5	1	1	2	5.600000e-01	2.349000e+01	1939	1	1
71	1	56	1	2	2	52	10	3	2	2	2	1	1	8.000000e-02	2.357000e+01	1570	0	2
71	1	57	1	2	3	33	8	4	3	3	2	1	1	3.300000e-01	2.390000e+01	2943	0	1
71	1	58	1	2	4	7	6	2	4	4	2	1	1	2.100000e-01	2.411000e+01	4048	0	1
71	1	59	1	2	5	46	10	2	4	4	2	1	1	4.100000e-01	2.452000e+01	1012	0	1
71	1	60	1	2	6	3	38	4	2	4	1	1	2	7.300000e-01	2.525000e+01	1571	1	2
71	1	61	1	1	1	24	3	3	4	4	2	1	2	8.700000e-01	2.612000e+01	1139	1	2
71	1	62	1	2	1	34	44	3	2	2	2	1	1	4.000000e-01	2.652000e+01	1875	0	1
71	1	63	1	2	2	22	37	3	5	5	2	1	1	2.600000e-01	2.678000e+01	3249	0	1
71	1	64	1	2	3	43	7	2	5	5	2	1	1	3.800000e-01	2.716000e+01	1732	0	1
71	1	65	1	1	1	15	44	2	5	2	1	1	1	2.100000e-01	2.737000e+01	3714	0	2
71	1	66	1	1	2	32	47	2	3	2	1	1	1	3.300000e-01	2.770000e+01	1330	0	1
71	1	67	1	2	1	3	43	3	5	3	1	1	2	6.600000e-01	2.836000e+01	4452	1	1
71	1	68	1	2	2	36	53	3	2	3	1	1	2	6.700000e-01	2.903000e+01	2434	1	1
71	1	69	1	1	1	7	23	5	3	5	1	1	1	3.000000e-01	2.933000e+01	2578	0	1
71	1	70	1	1	2	15	1	5	2	5	1	1	1	4.600000e-01	2.979000e+01	3121	0	1
