LeSaS1	Code = 10	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
10	2	1	0	2	1	8	36	2	3	3	2	1	NaN	0	0	2712	0	NaN
10	2	2	0	2	2	19	30	3	5	5	2	1	NaN	0	0	7552	0	1
10	2	3	0	2	3	54	33	2	5	5	2	1	NaN	0	0	5691	0	1
10	2	4	0	2	4	50	46	2	4	4	2	1	NaN	0	0	3760	0	1
10	2	5	0	1	1	21	52	2	4	4	2	1	NaN	0	0	1685	1	1
10	2	6	0	1	2	45	3	2	4	4	2	1	NaN	0	0	1354	1	1
10	2	7	0	1	3	29	53	3	4	4	2	1	NaN	0	0	5432	1	1
10	2	8	0	2	1	39	14	3	4	4	2	1	NaN	0	0	1194	0	1
10	2	9	0	2	2	45	53	3	5	3	1	1	NaN	0	0	7097	1	2
10	2	10	0	2	3	50	43	4	5	4	1	1	NaN	0	0	2771	1	1
10	2	1	1	2	1	19	9	3	2	3	1	1	1	2.800000e-01	2.800000e-01	3605	1	NaN
10	2	2	1	2	2	2	22	4	5	4	1	1	1	1.400000e-01	4.200000e-01	1462	1	1
10	2	3	1	2	3	35	47	3	2	3	1	1	1	3.500000e-01	7.700000e-01	3737	1	1
10	2	4	1	2	4	37	42	2	4	3	0	0	0	0	7.700000e-01	4069	NaN	NaN
10	2	5	1	1	1	23	35	4	2	2	2	1	1	3.700000e-01	1.140000e+00	5906	1	NaN
10	2	6	1	1	2	54	7	2	4	4	2	1	1	2.000000e-01	1.340000e+00	2259	1	1
10	2	7	1	1	3	44	43	2	3	3	2	1	1	4.700000e-01	1.810000e+00	2748	1	1
10	2	8	1	2	1	31	42	3	5	3	1	1	1	4.700000e-01	2.280000e+00	2802	1	2
10	2	9	1	2	2	28	46	3	4	3	1	1	1	3.300000e-01	2.610000e+00	2014	1	1
10	2	10	1	2	3	45	38	4	5	4	1	1	1	3.700000e-01	2.980000e+00	4424	1	1
10	2	11	1	1	1	47	5	4	3	3	2	1	1	3.500000e-01	3.330000e+00	3194	1	2
10	2	12	1	1	2	8	5	5	3	3	2	1	1	3.100000e-01	3.640000e+00	3361	1	1
10	2	13	1	1	3	51	22	5	3	3	2	1	1	4.200000e-01	4.060000e+00	1775	1	1
10	2	14	1	1	4	46	41	2	5	5	2	1	1	2.600000e-01	4.320000e+00	3528	1	1
10	2	15	1	2	1	48	38	3	4	3	1	1	1	5.900000e-01	4.910000e+00	2659	1	2
10	2	16	1	1	1	19	42	3	2	2	2	1	1	3.200000e-01	5.230000e+00	4735	1	2
10	2	17	1	1	2	28	29	5	4	4	2	1	1	3.500000e-01	5.580000e+00	2695	1	1
10	2	18	1	1	3	35	13	5	2	2	2	1	1	4.600000e-01	6.040000e+00	1327	1	1
10	2	19	1	1	4	22	53	4	3	3	2	1	1	3.400000e-01	6.380000e+00	2376	1	1
10	2	20	1	1	5	8	32	5	4	4	2	1	1	3.200000e-01	6.700000e+00	1945	1	1
10	2	21	1	2	1	1	18	2	5	2	1	1	1	2.300000e-01	6.930000e+00	1674	1	2
10	2	22	1	2	2	54	43	4	2	4	1	1	1	3.700000e-01	7.300000e+00	3682	1	1
10	2	23	1	2	3	38	3	5	4	5	1	1	1	1.800000e-01	7.480000e+00	4378	1	1
