LeSaS1	Code = 33	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
33	1	1	0	1	1	15	30	2	4	2	1	1	NaN	0	0	8200	0	NaN
33	1	2	0	1	2	17	31	3	2	2	2	1	NaN	0	0	4620	1	2
33	1	3	0	1	3	42	14	4	2	4	1	1	NaN	0	0	4599	0	2
33	1	4	0	1	4	34	22	5	3	3	2	1	NaN	0	0	8227	1	2
33	1	5	0	1	5	3	8	4	5	4	1	1	NaN	0	0	3313	0	2
33	1	6	0	1	6	26	29	3	5	5	2	1	NaN	0	0	6349	1	2
33	1	7	0	2	1	54	42	5	2	5	1	1	NaN	0	0	3283	1	2
33	1	8	0	2	2	25	35	2	3	2	1	1	NaN	0	0	1293	1	1
33	1	9	0	1	1	8	22	3	5	3	1	1	NaN	0	0	3111	0	1
33	1	10	0	1	2	10	30	2	4	2	1	1	NaN	0	0	1111	0	1
33	1	1	1	1	1	52	49	3	4	3	1	1	1	2.800000e-01	2.800000e-01	3655	0	NaN
33	1	2	1	1	2	21	19	2	3	2	1	1	1	1.400000e-01	4.200000e-01	3110	0	1
33	1	3	1	1	3	54	40	5	3	3	2	1	2	6.800000e-01	1.100000e+00	4878	1	2
33	1	4	1	1	4	54	24	3	5	2	0	0	0	0	1.100000e+00	1632	NaN	NaN
33	1	5	1	1	5	36	14	3	4	3	1	1	1	3.700000e-01	1.470000e+00	2378	0	NaN
33	1	6	1	1	6	37	22	2	4	2	1	1	1	2.000000e-01	1.670000e+00	1709	0	1
33	1	7	1	2	1	18	53	4	3	4	1	1	2	8.100000e-01	2.480000e+00	2111	1	1
33	1	8	1	2	2	12	38	5	4	5	1	1	2	8.100000e-01	3.290000e+00	1457	1	1
33	1	9	1	1	1	27	43	5	2	2	2	1	2	6.600000e-01	3.950000e+00	4624	1	2
33	1	10	1	1	2	26	22	5	3	3	2	1	2	7.100000e-01	4.660000e+00	1242	1	1
33	1	11	1	1	3	47	28	5	3	5	1	1	1	3.500000e-01	5.010000e+00	5694	0	2
33	1	12	1	1	4	8	25	5	4	5	1	1	1	3.100000e-01	5.320000e+00	3918	0	1
33	1	13	1	1	5	49	9	2	4	2	1	1	1	4.200000e-01	5.740000e+00	3409	0	1
33	1	14	1	2	1	3	53	4	5	4	1	1	2	6.000000e-01	6.340000e+00	1328	1	1
33	1	15	1	2	2	49	24	5	2	5	1	1	2	9.200000e-01	7.260000e+00	2595	1	1
33	1	16	1	2	3	8	13	3	4	3	1	1	2	6.500000e-01	7.910000e+00	2037	1	1
