LeSaS1	Code = 41	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
41	1	1	0	2	1	21	6	4	2	4	1	1	NaN	0	0	5715	1	NaN
41	1	2	0	2	2	27	34	2	5	2	1	1	NaN	0	0	1417	1	1
41	1	3	0	2	3	6	27	4	3	4	1	1	NaN	0	0	3404	1	1
41	1	4	0	2	4	41	28	4	5	4	1	1	NaN	0	0	3643	1	1
41	1	5	0	2	5	45	3	3	4	3	1	1	NaN	0	0	4935	1	1
41	1	6	0	2	6	12	47	2	3	2	1	1	NaN	0	0	1513	1	1
41	1	7	0	1	1	23	34	3	4	3	1	1	NaN	0	0	4326	0	1
41	1	8	0	1	2	22	24	3	5	3	1	1	NaN	0	0	1730	0	1
41	1	9	0	1	3	51	4	3	5	3	1	1	NaN	0	0	2595	0	1
41	1	10	0	1	4	45	43	5	4	5	1	1	NaN	0	0	5824	0	1
41	1	1	1	2	1	7	16	2	4	2	1	1	2	6.200000e-01	6.200000e-01	2174	1	NaN
41	1	2	1	2	2	38	35	2	4	2	1	1	2	4.700000e-01	1.090000e+00	2133	1	1
41	1	3	1	2	3	13	36	4	3	4	1	1	2	6.800000e-01	1.770000e+00	2962	1	1
41	1	4	1	2	4	13	53	4	5	4	1	1	2	7.000000e-01	2.470000e+00	781	1	1
41	1	5	1	2	5	45	42	5	3	5	1	1	2	5.300000e-01	3	2050	1	1
41	1	6	1	2	6	46	9	3	5	5	2	1	1	4.700000e-01	3.470000e+00	2637	0	2
41	1	7	1	1	1	32	54	2	5	2	1	1	1	4.700000e-01	3.940000e+00	2658	0	2
41	1	8	1	1	2	12	16	4	2	4	1	1	1	3.300000e-01	4.270000e+00	1437	0	1
41	1	9	1	1	3	15	21	4	5	4	1	1	1	3.700000e-01	4.640000e+00	1020	0	1
41	1	10	1	1	4	54	2	2	4	4	2	1	2	6.900000e-01	5.330000e+00	2819	1	2
41	1	11	1	1	5	23	15	5	3	3	2	1	2	6.500000e-01	5.980000e+00	2588	1	1
41	1	12	1	1	6	31	28	2	4	4	2	1	2	7.500000e-01	6.730000e+00	1247	1	1
41	1	13	1	2	1	49	35	2	5	2	1	1	2	6.000000e-01	7.330000e+00	6650	1	2
41	1	14	1	2	2	9	44	3	2	3	1	1	2	9.200000e-01	8.250000e+00	3303	1	1
41	1	15	1	2	3	14	49	5	2	5	1	1	2	6.500000e-01	8.900000e+00	2055	1	1
41	1	16	1	2	4	43	26	2	3	2	1	1	2	6.800000e-01	9.580000e+00	3062	1	1
41	1	17	1	1	1	52	11	4	2	2	2	1	2	7.900000e-01	1.037000e+01	1780	1	2
41	1	18	1	1	2	25	9	3	4	3	1	1	1	3.400000e-01	1.071000e+01	1908	0	2
41	1	19	1	1	3	45	36	3	2	2	2	1	2	6.600000e-01	1.137000e+01	6325	1	2
41	1	20	1	1	4	4	17	5	4	5	1	1	1	2.300000e-01	1.160000e+01	3660	0	2
41	1	21	1	2	1	2	39	4	2	4	1	1	2	7.000000e-01	1.230000e+01	2293	1	1
41	1	22	1	2	2	24	29	5	2	2	2	1	1	1.800000e-01	1.248000e+01	1941	0	2
41	1	23	1	1	1	48	8	4	2	2	2	1	2	7.500000e-01	1.323000e+01	3036	1	1
41	1	24	1	1	2	54	2	5	3	3	2	1	2	8.600000e-01	1.409000e+01	1759	1	1
41	1	25	1	1	3	39	44	4	3	3	2	1	2	5.900000e-01	1.468000e+01	3661	1	1
41	1	26	1	2	1	2	17	5	4	5	1	1	2	7.700000e-01	1.545000e+01	3640	1	2
41	1	27	1	2	2	31	47	4	3	4	1	1	2	8.100000e-01	1.626000e+01	2117	1	1
41	1	28	1	2	3	54	1	3	5	3	1	1	2	4.800000e-01	1.674000e+01	1518	1	1
41	1	29	1	1	1	46	36	5	3	3	2	1	2	5.000000e-01	1.724000e+01	3493	1	2
41	1	30	1	1	2	26	54	3	4	4	2	1	2	7.300000e-01	1.797000e+01	1931	1	1
41	1	31	1	1	3	33	47	2	4	2	1	1	1	2.900000e-01	1.826000e+01	2616	0	2
41	1	32	1	1	4	33	46	3	4	4	2	1	2	7.500000e-01	1.901000e+01	2725	1	2
41	1	33	1	1	5	2	18	5	2	2	2	1	2	7.600000e-01	1.977000e+01	1476	1	1
41	1	34	1	2	1	15	26	3	4	3	1	1	2	7.500000e-01	2.052000e+01	1787	1	2
41	1	35	1	1	1	54	32	2	5	5	2	1	2	8.200000e-01	2.134000e+01	1608	1	2
41	1	36	1	2	1	16	21	3	5	3	1	1	2	7.500000e-01	2.209000e+01	5041	1	2
41	1	37	1	2	2	44	45	4	2	4	1	1	2	8.100000e-01	2.290000e+01	2759	1	1
41	1	38	1	2	3	30	49	4	5	4	1	1	2	5.300000e-01	2.343000e+01	2005	1	1
41	1	39	1	2	4	43	4	5	4	5	1	1	2	6.600000e-01	2.409000e+01	3237	1	1
41	1	40	1	2	5	52	12	4	3	4	1	1	2	6.500000e-01	2.474000e+01	1940	1	1
41	1	41	1	1	1	30	39	5	4	5	1	1	1	1.400000e-01	2.488000e+01	1169	0	1
41	1	42	1	1	2	29	8	5	3	5	1	1	1	3.600000e-01	2.524000e+01	1124	0	1
41	1	43	1	2	1	42	21	3	5	5	2	1	1	2.100000e-01	2.545000e+01	5572	0	2
41	1	44	1	2	2	26	37	4	2	4	1	1	2	8.300000e-01	2.628000e+01	1372	1	2
41	1	45	1	1	1	32	28	5	4	4	2	1	2	5.700000e-01	2.685000e+01	2117	1	2
41	1	46	1	1	2	34	18	4	5	5	2	1	2	7.300000e-01	2.758000e+01	2518	1	1
41	1	47	1	2	1	51	8	4	2	4	1	1	2	6.900000e-01	2.827000e+01	1749	1	2
41	1	48	1	2	2	11	12	4	5	4	1	1	2	5.600000e-01	2.883000e+01	1619	1	1
41	1	49	1	2	3	30	34	2	5	2	1	1	2	4.100000e-01	2.924000e+01	1565	1	1
41	1	50	1	1	1	52	33	2	5	5	2	1	2	6.600000e-01	2.990000e+01	7770	1	2
41	1	51	1	1	2	47	5	3	2	2	2	1	2	5.500000e-01	3.045000e+01	3031	1	1
41	1	52	1	1	3	14	30	5	3	3	2	1	2	7.400000e-01	3.119000e+01	1580	1	1
41	1	53	1	1	4	43	36	3	5	3	1	1	1	3.900000e-01	3.158000e+01	4376	0	2
41	1	54	1	1	5	40	35	3	2	3	1	1	1	5.300000e-01	3.211000e+01	11141	0	1
41	1	55	1	1	6	13	45	2	3	2	1	1	1	4.000000e-01	3.251000e+01	1903	0	1
41	1	56	1	2	1	37	15	2	3	3	2	1	1	2.600000e-01	3.277000e+01	1946	0	2
41	1	57	1	2	2	2	29	5	2	2	2	1	1	3.800000e-01	3.315000e+01	3562	0	1
41	1	58	1	2	3	33	51	4	5	4	1	1	2	5.500000e-01	3.370000e+01	2429	1	2
41	1	59	1	2	4	15	1	5	4	5	1	1	2	6.600000e-01	3.436000e+01	2495	1	1
41	1	60	1	1	1	10	54	3	4	4	2	1	2	6.600000e-01	3.502000e+01	1502	1	2
41	1	61	1	1	2	43	33	3	2	2	2	1	2	6.700000e-01	3.569000e+01	1964	1	1
41	1	62	1	1	3	18	20	5	2	2	2	1	2	6.300000e-01	3.632000e+01	3259	1	1
41	1	63	1	1	4	4	40	2	4	2	1	1	1	4.600000e-01	3.678000e+01	4718	0	2
41	1	64	1	2	1	14	10	3	5	5	2	1	1	1.100000e-01	3.689000e+01	1749	0	2
41	1	65	1	2	2	50	36	3	4	2	0	0	0	0	3.689000e+01	1501	NaN	NaN
41	1	66	1	2	3	36	6	4	5	4	1	1	2	7.200000e-01	3.761000e+01	4004	1	NaN
41	1	67	1	2	4	21	33	4	3	4	1	1	2	7.700000e-01	3.838000e+01	4518	1	1
41	1	68	1	2	5	19	35	5	2	5	1	1	2	7.500000e-01	3.913000e+01	3701	1	1
41	1	69	1	2	6	35	28	2	5	2	1	1	2	7.400000e-01	3.987000e+01	3773	1	1
41	1	70	1	1	1	38	32	2	5	2	1	1	1	3.400000e-01	4.021000e+01	6299	0	1
