window_id,Group,slope,intercept,r_squared,p_value,upper_ci,lower_ci
27,2,-0.46331594555448863,0.8042766930502329,0.45332024413429495,0.06065687455272151,-0.08573772666360112,0.0019572179551182872
28,1,0.1686239200340525,0.5456439113352131,0.42691122080364674,0.4213735244421396,-0.05802221805831235,0.024705922354869493
28,2,-0.4161098957973065,0.8224499532924288,0.5060411580608848,0.02393953254648834,-0.0875901996023033,-0.006510469722188099
29,1,0.07934384121298754,0.4817806376250886,0.24221738566279982,0.7773380437858832,-0.050076225531044356,0.06654024329154748
29,2,-0.21255182424801877,0.8884637356189362,0.440496454128417,0.009384123593957397,-0.10142773779516959,-0.015037617958588205
30,1,0.1833194656535469,0.38208957844464053,0.26449611671810047,0.3228573414667233,-0.024680865379040448,0.07327960737773526
30,2,-0.4315954152530832,0.8688200825663173,0.5831624285321202,0.0014770295750846211,-0.08937558507842992,-0.0227519972714023
31,1,0.29860514282343137,0.20876521870507544,0.4124346653507859,0.03189915629892925,0.005520742635621773,0.11635030350791613
31,2,-0.3212072509830877,0.9051738749574355,0.4867796031981023,0.010558797926089642,-0.09528812504287082,-0.013331828254154424
32,1,0.033256948378285744,0.5997983038071687,0.3141269009210663,0.8232381421708966,-0.06777714469303046,0.054178724105905664
32,2,-0.4460491045424392,0.9014238897163939,0.7375795066785,0.0037091209031591124,-0.07459199995682843,-0.01541361891349852
33,1,-0.01263985935020471,0.46673105954175065,0.5073232348879453,0.5084704603086188,-0.034662107298416886,0.06892872093745274
33,2,-0.4163839580810835,0.9008486926234572,0.7815923601459591,0.0004029799850560402,-0.08368686096413008,-0.025976620125620662
34,1,0.09696138547385735,0.42620579361380045,0.4202994695503134,0.43704731777530303,-0.03367580256380434,0.07658771858132903
34,2,-0.45921971314008375,0.6588515720645796,0.5562649986288745,0.6746096054304846,-0.05086057482782173,0.033226419416245975
35,1,0.03146791495703396,0.3679212354433054,0.41818077665225817,0.10502002298643792,-0.009143481304857974,0.0931566049028412
35,2,-0.49485629417840366,0.8768583759893002,0.48951022268395394,0.011358449657548095,-0.09280533041268597,-0.012493462640234598
36,1,0.13890452809402745,0.20622443486543926,0.3739730584040334,0.015902264326270874,0.015341385768170915,0.14085669799138822
36,2,-0.36514526352904003,0.702399633621865,0.45404097141297717,0.4356046830169945,-0.05838807788074006,0.02559875202583156
37,1,0.1683037632498851,0.4991715674125295,0.22772139921630163,0.5264849504497991,-0.0454950371152467,0.08768615409711826
37,2,-0.3543920992477634,0.5553162599592573,0.40537548744037377,0.7344095982556273,-0.0427126821539183,0.06013637082090917
38,1,0.25293138332554627,0.5266604997147052,0.38189491919957863,0.6568981157201774,-0.04507703317502443,0.07078930602640897
38,2,-0.4529243533190909,0.9373408439841038,0.5497011503532647,0.003658484062218993,-0.10612686308035939,-0.02201273320508286
39,1,0.26521007830157617,0.374187883483705,0.14540937464179482,0.10801638926842679,-0.011997910004197837,0.11693620209923267
39,2,-0.2404094076513279,0.980439097811653,0.40544961652240374,0.0025492142892670107,-0.1305322294383916,-0.0296533726216288
40,1,0.27311657497176156,0.5647323333858919,0.2936337133800241,0.7590180919250187,-0.04564732530714577,0.062149653713906794
40,2,-0.32367189283279996,0.8623022772748439,0.4142158383125516,0.0315453824180183,-0.10231001507271678,-0.0049660309266642624
41,1,0.19461324478004097,0.3457365115843518,0.2685379879189578,0.2500057071920859,-0.02680263743322181,0.10028988657567209
41,2,-0.3504527851823195,0.6945414938579004,0.35981712160363744,0.31710049375406946,-0.06033000840228457,0.019996972414294992
42,1,0.16944564053348654,0.6024248907488821,0.4490000850721708,0.42420651054377845,-0.08233185928304437,0.035278833131502665
42,2,-0.2862856257120251,0.7861325940799139,0.6634139517953177,0.042407586978841214,-0.07819659492628105,-0.001426051495044947
43,1,0.16352232779036024,0.14332221288512523,0.16385658837883987,0.08917547014542243,-0.012694246996973177,0.1717408720106423
43,2,-0.2209353596783463,0.9257713541608346,0.6170593537243045,0.0010283694274744715,-0.09722933857571027,-0.0263813182529814
44,1,0.15181633888638185,0.45887927347804836,0.16609392875062634,0.6392894765170256,-0.05874282851603205,0.09464538467575598
44,2,-0.27875588424774955,0.8678783576758868,0.5494331402383794,0.002423463195461164,-0.11045382409466686,-0.025385593622841103
45,1,0.18914881055551347,0.2838446702464688,0.26991137087595163,0.11554068737946714,-0.014032283385712198,0.12385892954982972
45,2,-0.233651054874593,0.69993170862758,0.5039873611667883,0.15213218068956552,-0.09334650591906526,0.015000837020560452
46,1,0.0070263460580229755,0.2676155590239802,0.3205461783263277,0.011584135862391853,0.014421102472109551,0.10814340967267103
46,2,-0.1346468684735004,0.966072636276735,0.3363214461206322,0.0010526829451961166,-0.15214826906869136,-0.04112257511227252
47,1,0.18879407748990773,0.35284150030300726,0.2482093261204057,0.1007050033337789,-0.009593282188405383,0.10447375137947738
47,2,-0.2887950193276498,0.6370703110182442,0.44134145642120515,0.45928795796045196,-0.05994265331217354,0.02753654814960712
48,1,0.24120442511784526,0.34597116202579964,0.36958397353053607,0.10582603033692528,-0.008105498524079727,0.08153109240937202
48,2,-0.15925364998061617,0.6876303085574886,0.623986780490926,0.23504662044023714,-0.05596105978961808,0.0141048230648241
49,1,0.15802269841008035,0.35613629799178836,0.22379862821771856,0.2596557924346303,-0.025728454647916857,0.0929495683843508
49,2,-0.4256994898834574,0.6251090295811573,0.382167308775734,0.661217733791456,-0.06056632554246322,0.03881026052324138
50,1,0.16118056300270228,0.3648060724643966,0.35036055753886697,0.47839007131676337,-0.04816654107408691,0.10109645923674965
50,2,-0.5590470065287423,0.639439554155264,0.4876184233653982,0.5110582739923166,-0.04842426461861796,0.024462036484461328
51,1,0.24996915349294682,0.26514002722237046,0.3376117650451197,0.07865525167537565,-0.007136380620110391,0.1265573166550818
51,2,-0.43138563543477715,0.7056797778563672,0.442621130504275,0.29677478882481206,-0.09013831455389365,0.02815910297761244
52,1,0.11090468155902371,0.16978784050833626,0.415653232728057,0.0745795234518396,-0.006785308731219394,0.13782004038644102
52,2,-0.45842692371349786,0.6762293416535257,0.5670499027443628,0.859661590215246,-0.05578424828250249,0.046737329137254466
53,1,0.03568944985440039,0.11451515030146052,0.3093258821478875,0.013725529252788714,0.01737149921022578,0.1440527800983883
53,2,-0.33831474967957964,0.7963277748570141,0.3943533748183552,0.2209092500890416,-0.07668014041411204,0.018212902143838125
54,1,0.05239541009657746,0.42172094274965094,0.18219682166105433,0.31184638844213436,-0.028210821706043308,0.08634158045306464
54,2,-0.27838058209268435,0.993486025973665,0.5626783576079749,0.0004412759244855761,-0.11042011749583092,-0.03388324438455468
55,1,0.3179502410133779,0.0910605458890931,0.4694484257491167,0.006951372878691029,0.021929560794749052,0.1299861737681141
55,2,-0.27471904834118965,0.8650988294036733,0.6157311811421338,0.0019412896356261324,-0.0929855856031008,-0.022427100682670252
56,1,0.09850556940829525,0.5020708713405931,0.16319245317427888,0.8532504351636998,-0.05707226735276427,0.06867553874906307
56,2,-0.24273590368119213,0.7945019893364585,0.5066118887587312,0.037278779032472946,-0.09461375832145841,-0.0030090282571588814
57,1,0.1526330125140962,0.19705349217590248,0.4722688798312108,0.03666583218288392,0.004148242827634034,0.12367200712027965
57,2,-0.10451689793231851,0.8083177932622329,0.5124126584693561,0.0048120616735193395,-0.09210909692245611,-0.01763350484177143
58,1,0.2833176072798974,0.3830697778668621,0.4243888113271457,0.594875771529212,-0.06820140399369429,0.11754982555960725
58,2,-0.2130758057015821,0.8030453991193482,0.6223061581012218,0.0003665070458437915,-0.10508086891487878,-0.03300139771832952
59,1,0.047152678000763844,0.42663087386145965,0.34439271359056967,0.2515156705897456,-0.024448129797668396,0.09096859417184724
59,2,-0.2845174841957078,0.7676427680530914,0.6449095119952298,0.0014366309539540602,-0.09707240060401477,-0.02483961481649867
60,1,0.1288319467658773,0.42593095377762663,0.2677735551040862,0.5568823225363753,-0.06346491878050357,0.11622085956469937
60,2,-0.3051084263895215,0.9493986977038866,0.6466234413549474,0.00013385931718608247,-0.1261931763073261,-0.04416888218576744
61,1,0.20626268362624134,0.198961277141449,0.3664354104514359,0.15709840895060426,-0.02313141026200996,0.13865999085276168
61,2,-0.4354426296804125,0.8838144436883134,0.5120783464636864,0.0009977058725946701,-0.11091440415749335,-0.030244869627515138
62,1,0.20992988678358715,0.38721862282640024,0.3960471082568755,0.43379746383719153,-0.031072682012967052,0.07110424880898829
62,2,-0.45338848422403283,0.8312966998324636,0.6291952909916583,0.013666438076100431,-0.09260577698218582,-0.011183863472472785
63,1,-0.0714154954768509,0.6707650341764109,0.12654400170167002,0.8211697616298452,-0.12004243136778095,0.09571139745686344
63,2,-0.49091281799203607,0.8920731330909615,0.5527022834737336,0.0015827458416120955,-0.10874671118840229,-0.027321977657186518
64,1,0.07710576779566353,0.5059091121782403,0.47004314067873354,0.946342253411797,-0.07266746116771819,0.0777154126000178
64,2,-0.4179705772050512,0.8918548389642165,0.5504371922604043,0.005480075843887718,-0.09640150504931091,-0.01769298743844363
65,1,0.06589812729567408,0.28009377880250186,0.416974139290365,0.187901815884316,-0.0246050174382764,0.12155052763049631
65,2,-0.4146984211434028,0.6968099466625717,0.46669296504048474,0.24245470570906416,-0.063933870102579,0.01660332160663599
66,1,0.19378627608544824,0.331667461207402,0.5026316162881721,0.1817565944355367,-0.021659033871687265,0.1106666987712453
66,2,-0.3983247064769858,0.8092342267771975,0.49830309444391907,0.04931979350211356,-0.12146267859546489,-0.00018959694655368287
67,1,0.050201258403419706,0.2950674002555293,0.23879806957996919,0.06687700388244427,-0.004250151949690632,0.12088928135873608
67,2,-0.5539163137384489,0.6316036803970461,0.5046719673492079,0.511390992324358,-0.06537007226290266,0.03306492119086607
68,1,0.07126336656616868,0.5608962458701396,0.19317369947517926,0.6949656221811203,-0.04484856436193822,0.06663518364823943
68,2,-0.5718540857104484,0.7736067893806162,0.45585534954437024,0.1694855592215313,-0.11171148874434339,0.020281913078179066
69,1,0.0672012044066338,0.3075420620142072,0.30474147769029325,0.04720330116252781,0.0007960873558774118,0.12172305173474877
69,2,-0.1964905699136106,0.8440738915190358,0.46550712989284815,0.011949584273783497,-0.112310532543985,-0.014782268682560454
70,1,0.17144334788818455,0.5353685289961915,0.17482157092878847,0.8278218821781874,-0.07583108300216983,0.09416521933428816
70,2,-0.1814777007042554,0.7410113550637688,0.6173791504774021,0.22533967142513098,-0.08170811206144835,0.019921183401994676
71,1,0.17149297577820544,0.5461230479931685,0.30195412966386137,0.9976466802102408,-0.08784669580437166,0.08759216158108951
71,2,-0.17157588135116528,0.7848468170280618,0.3222459650894589,0.14058948188354622,-0.12336552536429535,0.018371786538580126
72,1,0.04092395036190907,0.5153790716554231,0.3394201701258125,0.9325365983039107,-0.07158176127260438,0.07760728426602254
72,2,-0.37095845431705265,0.8639036549518672,0.7103800755552437,0.0019698533880893785,-0.12838102641788102,-0.03348982500825576
73,1,0.2536397452181566,0.7140533094246853,0.14217537077770181,0.5838663315655197,-0.16562916168777578,0.09913860756373735
73,2,-0.10269156219111426,0.9687024033057571,0.7570735111976385,0.01672168690174437,-0.1597916158224903,-0.01930721759691824
74,1,0.11675277168968892,0.23346602444047193,0.5217878584646629,0.5224990352802747,-0.14763469912262925,0.2610203892907928
76,1,0.061740388479378766,0.3222577423281484,0.1798305252453184,0.2993944709715849,-0.03755987789097291,0.11928555846303894
76,2,-0.4352771522040985,0.7259387782448318,0.437649716606196,0.052865809527314525,-0.0843730519086206,0.0005420863452375579
77,1,0.06465616864574705,0.15344608740106186,0.3652933828567657,0.03793304765500746,0.005286327416819558,0.17617351258613428
77,2,-0.28539022300203915,0.7683098347238987,0.3718367404948353,0.07136326893153279,-0.08382922532004658,0.003639994487441435
78,1,0.12956403030081567,0.36503089065272093,0.3141038214660129,0.22388024487712316,-0.02397627210066792,0.09965260954524474
78,2,-0.03149424590606755,0.7937594373402339,0.37761256148741495,0.03270426014956824,-0.09917583166445668,-0.004467830097610162
79,1,-0.06136184377995078,0.20877791908207505,0.40560167231680655,0.004526906927080279,0.02441480082193572,0.12515140236827066
79,2,-0.31153269608056694,0.7940234078120576,0.4538648501027166,0.01895905422779347,-0.09888102173642324,-0.00935931698494874
80,1,-0.01316530972170725,0.3563201417977276,0.35041520705535845,0.17810490362148657,-0.015791252331699167,0.08260560860485008
80,2,-0.18070226462023403,0.7830382466724259,0.5574778551774524,0.04920807604412955,-0.09261097160982262,-0.00016824532172209083
81,1,0.09428773894117459,0.34430074583031617,0.2928582641458979,0.4030021681985819,-0.04374810510205781,0.10684547673855666
81,2,-0.13650106359389086,0.8303168963805468,0.5067508722062937,0.00028990485640849025,-0.10133690667750452,-0.032779894345639674
82,1,0.10260002738343936,0.2990922286920088,0.3832897230103621,0.32293300249841994,-0.04171764785014476,0.12383750514480149
82,2,-0.1693784021758156,0.9870590478308453,0.660143558835669,0.00011155356309058776,-0.11497212317029204,-0.0410124393448646
83,1,-0.10547758566622228,0.5322437250927172,0.3743384722344112,0.9050747354062887,-0.05299349826661681,0.04704010469054115
83,2,-0.31915183014259213,0.8030056475729751,0.601819747670467,0.04363755037665818,-0.08560351779454269,-0.0012979088215371165
84,1,-0.015706274353738385,0.5191094642647367,0.23577853868623833,0.9204615612496417,-0.05626890691961179,0.05092725733584439
84,2,-0.13833995770429047,0.8199592900885029,0.4586172124734774,0.11928289781240652,-0.11277314700492856,0.013360559610434183
85,1,-0.0656837152265714,0.506351516836798,0.46435091862920674,0.5829163549162765,-0.035044681151468596,0.061563453188195116
85,2,-0.2610156169847583,0.7283783973179463,0.6549326118766929,0.1482804017403287,-0.06986752022991331,0.010906554566581489
86,1,0.17149098833275472,0.4947903420966138,0.17928607876802216,0.6803946980323122,-0.055471008244502754,0.08421162191603697
86,2,-0.33184434637088656,0.8771257078867211,0.4730048560653395,0.005750301531749453,-0.11480823016519912,-0.020758124663098954
87,1,-0.04323893971521103,0.20726506784152188,0.29700636100520206,0.016412425963358408,0.015484928562197312,0.14555772973016073
87,2,-0.20162738563319696,0.7837336640735095,0.6024458424056471,0.0011795288814084872,-0.10899048602671971,-0.028941684056134398
88,1,0.0308235262829079,0.5716427941314106,0.1807594651993184,0.7878505897861922,-0.06699102039495287,0.08778377028500521
88,2,-0.3183903386838851,0.8849071199461337,0.6810695795446786,0.004542973654710409,-0.11686768906864475,-0.022807600204426078
89,1,-0.0268616844134876,0.571756184692291,0.29258562736752824,0.8293126457850587,-0.061030239123670026,0.07574872466856974
89,2,-0.1636867831243818,0.9141579445102209,0.6452024761040962,6.54392045900125e-05,-0.12785399883042106,-0.047764747402261526
90,1,0.1107077534832665,0.587777531574663,0.43022971169883706,0.9597861621578274,-0.07091245750858699,0.07457311257998633
90,2,0.008595335353541424,0.7609897045474986,0.549551378510712,0.018503508575772695,-0.10134178563547762,-0.009798329271554024
91,1,0.15706172585010283,0.1639098637074161,0.33247568371501,0.024797679376437957,0.010606394890225301,0.1490583696382768
91,2,-0.3427285682298635,0.6341391402068318,0.27820314609377284,0.29146741533325626,-0.0935319897399058,0.028764509389663184
92,1,0.025978378844240667,0.5582702760539273,0.3462177492544204,0.9125415380693995,-0.07495799448926073,0.06716776588229871
92,2,-0.451411333311692,0.791971467174389,0.5089894583708595,0.055441328283074215,-0.09381371849273298,0.0011269978106160164
93,1,0.031488219979966266,0.4391155758675102,0.1555179732257841,0.333162072293661,-0.032074926379484905,0.09261724437079659
93,2,-0.47946837237119067,0.8511375452213148,0.6752540673145818,0.0021183179487994017,-0.10073642922389199,-0.023889692590353534
94,1,-0.05988844364855045,0.4772459799953969,0.2646655662516654,0.5270047987232573,-0.04565256075627791,0.08791156558617252
94,2,-0.21545696238141882,0.8462635215550066,0.6245664494548214,0.0035667256553044645,-0.10637809825171993,-0.022250926696602523
95,1,0.19068353996431586,0.12908965936329758,0.5618356198359062,0.014510124340595424,0.016122387027139376,0.13881983737650866
95,2,-0.39470338450114184,0.7400458742926181,0.6404894441833084,0.024647249083669134,-0.09036407327077903,-0.006487248966090153
96,1,0.07556889235742191,0.2926968389950635,0.5402316279126937,0.03887737311727601,0.003106992871013181,0.11319206133240882
96,2,-0.3285604813727908,0.8996473264248304,0.5485636859760674,0.0013395502509292046,-0.11575696025636167,-0.030052783957959232
97,1,0.22656058629995127,0.20780689903527047,0.3168419585256492,0.0382780876895617,0.004408309174004407,0.1516600574796067
97,2,-0.2498097269668947,0.8281198223493023,0.5369997539015692,0.014303168931921365,-0.0966034417640487,-0.011341685966503708
98,1,0.20522982685856006,0.2642058159373557,0.2063531649439725,0.056239558522473046,-0.0018398960649897295,0.1343162987025266
98,2,-0.17518862582857198,0.7964968524281169,0.49522249312717703,0.013822993088018211,-0.11446874104052218,-0.013741592540367435
99,1,0.08288266181062827,0.44268286545968905,0.20747209399608613,0.08886774786835293,-0.006348277919168525,0.08654212271612094
99,2,-0.24056744161511345,0.6445087872831033,0.6281324849271348,0.09315115366973782,-0.06488779559206728,0.0052059122664431905
100,1,0.12124129845774552,0.2857762567623576,0.35713448771783707,0.0031340561068896365,0.025242935383533865,0.11683758164629224
100,2,-0.24860345135798417,0.9326387360784942,0.5429291703538806,0.010013916089894406,-0.14206279637925506,-0.020440348950902618
101,1,0.11582361226747225,0.3200412462425061,0.2139107441621313,0.014405127909604326,0.013910712470367674,0.11919644347303865
101,2,-0.33778561249217653,0.8819728605900536,0.6302722713523876,0.0008356841463355907,-0.10504684373256074,-0.02951490878868456
102,1,0.1256908678244401,0.45661313706444434,0.4626650815588128,0.345690003334741,-0.02366388170067281,0.06613733933523444
102,2,-0.49092163066830596,0.7925503270178292,0.6228697224263149,0.12811457305482576,-0.08900817391928548,0.011604510804100854
103,1,0.02343547659157501,0.291478455407459,0.2556216509701713,0.10698365271847363,-0.013282972094812127,0.1314892987654542
103,2,-0.5662960703160164,0.978054469763176,0.5538661655922001,0.002672489360325198,-0.14745921620302443,-0.0331807234888779
104,1,0.09368483979820509,0.3532117984814286,0.3942515078139487,0.030783577519076847,0.005216757542736046,0.10246159293273757
104,2,-0.5804727281225271,0.854637550172569,0.6046716617329645,0.005772760541594485,-0.10785640633443744,-0.01947491646565789
105,1,0.04533254686877486,0.5108950402109801,0.11379719500067342,0.43052134681761556,-0.030903897952599874,0.07122048434818636
105,2,-0.5723139997127088,0.7421564145762751,0.6338449165890165,0.2515737494970141,-0.08208147366752211,0.022064421675283757
106,1,0.05650596505860288,0.1842359655524713,0.304058941272459,0.027522380372161724,0.00922895950015161,0.14990614617245185
106,2,-0.25022537016461266,0.8160064819997593,0.6072331759349445,0.047515223715172326,-0.11083502533286395,-0.0006388569764336077
107,1,0.1888942156154805,0.021535804262707226,0.35490423162587637,0.0055348860736670205,0.034807188845763046,0.1902866263984172
107,2,-0.2177667401104345,0.8476082554794965,0.5582545769074796,0.06333293000254969,-0.12085878609497856,0.0034066736451986296
108,1,0.18920533709047338,0.3848081173608007,0.19839176459758345,0.2655975422076516,-0.0339155124002672,0.12007244993475365
108,2,-0.4476927152565302,0.9563243858534745,0.5802414381203103,0.0029285241838922596,-0.1301266308091099,-0.028639541403807187
109,1,0.021838769139416826,0.3565753355765544,0.2721806110391959,0.006562730920035099,0.018763815377875533,0.1089718777671061
109,2,-0.17478650594228248,0.8696197894458079,0.6086430991585468,0.0034087275984578417,-0.10554077846119701,-0.022344702288843235
110,1,0.14175639355408481,0.2744415676987364,0.41876801426877797,0.004966836809134866,0.017901087292979748,0.09444682460873177
110,2,-0.04608107881415039,0.7895119717236807,0.666042565455665,0.009148179776923622,-0.1152164604002886,-0.01730931701881172
111,1,0.14479060686509349,0.4563344786881777,0.4085123970997977,0.7115659622594691,-0.04006151061540273,0.058207617872182725
111,2,-0.2512415300177124,0.8297479140267116,0.6936392349847247,0.02377676698608569,-0.11161463268670373,-0.008374157094842058
112,1,0.12011890520640242,0.5607449687473627,0.14180905107393915,0.8999934918070257,-0.05290234189347874,0.05998206935929695
112,2,-0.33129121178114407,0.9231313434225724,0.6469766748657416,5.152679882271146e-05,-0.11318566907546324,-0.04310171646786573
113,1,0.10359991106668112,0.38503162750355263,0.43414402549698483,0.047196409398359854,0.0006080060632489559,0.09338413766929207
113,2,-0.1949372175397891,0.7473625793995681,0.5866480500866815,0.007348236035500179,-0.09848400994236628,-0.01625638558761862
114,1,0.2176173807267799,0.40533058044581205,0.3763767566479018,0.25381524189183247,-0.028196025705302732,0.10409294481659366
114,2,-0.22287764230228885,0.8548466047216046,0.4890088352158718,0.002924882595170187,-0.12887621697600363,-0.02837304879784678
115,1,0.20244937440658103,0.0791137202253999,0.47342056821718725,0.0006553061625993215,0.04741090263832093,0.1630144307014249
115,2,-0.2864694368065874,0.9118411981097225,0.5163210336519606,0.0013262343997902473,-0.15092074320307255,-0.03925290420463315
116,1,0.3318636470829485,0.28079748897827644,0.33658665523144604,0.017490568660736953,0.013163603641939699,0.13005407950990852
116,2,-0.11358748603410111,0.461328440184402,0.6393899307803119,0.9118997907975416,-0.05620858399549341,0.06277495568914035
117,1,-0.014553356030076254,0.4404904390207293,0.370147655952049,0.20328506838960228,-0.017073750684000334,0.07799428492267779
117,2,-0.08618173646862616,0.9202446854659803,0.5669378950698428,0.0018020961790543492,-0.13180779790640162,-0.032330940480350435
118,1,-0.07743413143265039,0.27262940795573015,0.3527325193174268,0.02599131638472326,0.007525661950489343,0.11254457882060226
118,2,-0.22821248250334997,0.7594304174022402,0.48986216668595894,0.05910356158052519,-0.10239843311610733,0.0020157634928520754
