LeSaS1	Code = 82	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
82	2	1	0	2	1	26	37	4	5	5	2	1	NaN	0	0	6022	0	NaN
82	2	2	0	2	2	2	28	2	4	2	1	1	NaN	0	0	3488	1	2
82	2	3	0	2	3	11	52	2	5	5	2	1	NaN	0	0	4418	0	2
82	2	4	0	2	4	33	3	2	4	4	2	1	NaN	0	0	3662	0	1
82	2	5	0	2	5	44	27	5	4	5	1	1	NaN	0	0	4747	1	2
82	2	6	0	1	1	32	44	4	2	2	2	1	NaN	0	0	3562	1	2
82	2	7	0	1	2	5	53	3	5	5	2	1	NaN	0	0	4152	1	1
82	2	8	0	1	3	27	30	5	4	5	1	1	NaN	0	0	4080	0	2
82	2	9	0	2	1	15	53	5	4	4	2	1	NaN	0	0	4027	0	2
82	2	10	0	2	2	36	38	5	2	5	1	1	NaN	0	0	4999	1	2
82	2	1	1	2	1	14	11	5	4	5	1	1	1	2.600000e-01	2.600000e-01	6054	1	NaN
82	2	2	1	2	2	42	9	2	4	4	2	1	2	6.800000e-01	9.400000e-01	1136	0	2
82	2	3	1	2	3	20	6	5	3	3	2	1	2	6.400000e-01	1.580000e+00	5184	0	1
82	2	4	1	2	4	21	14	4	2	2	2	1	2	6.300000e-01	2.210000e+00	1662	0	1
82	2	5	1	2	5	37	27	4	5	5	2	1	2	5.800000e-01	2.790000e+00	1657	0	1
82	2	6	1	1	1	12	46	4	5	5	2	1	1	3.300000e-01	3.120000e+00	2372	1	1
82	2	7	1	1	2	39	3	5	2	2	2	1	1	1.600000e-01	3.280000e+00	5987	1	1
82	2	8	1	1	3	51	47	3	5	3	1	1	2	7.400000e-01	4.020000e+00	4257	0	2
82	2	9	1	2	1	2	39	4	2	4	1	1	1	1.800000e-01	4.200000e+00	5749	1	1
82	2	10	1	2	2	40	14	5	3	5	1	1	1	2.600000e-01	4.460000e+00	3084	1	1
82	2	11	1	2	3	3	53	2	4	2	1	1	1	3.200000e-01	4.780000e+00	2061	1	1
82	2	12	1	1	1	2	50	5	2	5	1	1	2	7.000000e-01	5.480000e+00	3593	0	1
82	2	13	1	1	2	31	15	5	3	5	1	1	2	6.600000e-01	6.140000e+00	1767	0	1
82	2	14	1	1	3	2	8	3	4	4	2	1	1	5.400000e-01	6.680000e+00	2429	1	2
82	2	15	1	1	4	10	36	5	2	5	1	1	2	8.600000e-01	7.540000e+00	857	0	2
82	2	16	1	1	5	31	9	2	5	2	1	1	2	7.400000e-01	8.280000e+00	4421	0	1
82	2	17	1	2	1	23	54	5	3	5	1	1	1	3.400000e-01	8.620000e+00	4209	1	1
82	2	18	1	1	1	39	11	2	5	2	1	1	2	5.700000e-01	9.190000e+00	9398	0	1
82	2	19	1	1	2	9	42	4	5	4	1	1	2	6.100000e-01	9.800000e+00	5724	0	1
82	2	20	1	1	3	18	51	5	4	5	1	1	2	5.000000e-01	1.030000e+01	2548	0	1
82	2	21	1	1	4	49	13	5	4	4	2	1	1	2.900000e-01	1.059000e+01	1836	1	2
82	2	22	1	2	1	37	19	3	5	5	2	1	2	6.100000e-01	1.120000e+01	3504	0	1
82	2	23	1	2	2	48	14	2	5	5	2	1	2	8.700000e-01	1.207000e+01	1697	0	1
82	2	24	1	2	3	2	40	2	4	2	1	1	1	4.200000e-01	1.249000e+01	2155	1	2
82	2	25	1	2	4	38	20	4	3	3	2	1	2	6.700000e-01	1.316000e+01	2914	0	2
82	2	26	1	2	5	14	26	2	3	3	2	1	2	6.300000e-01	1.379000e+01	2427	0	1
82	2	27	1	2	6	53	35	2	4	2	1	1	1	3.400000e-01	1.413000e+01	7464	1	2
82	2	28	1	1	1	33	5	3	5	5	2	1	1	4.200000e-01	1.455000e+01	4090	1	2
82	2	29	1	2	1	9	24	4	5	4	1	1	1	6.000000e-01	1.515000e+01	3012	1	2
82	2	30	1	2	2	17	19	5	3	3	2	1	2	7.100000e-01	1.586000e+01	4266	0	2
82	2	31	1	1	1	36	1	2	4	2	1	1	2	7.700000e-01	1.663000e+01	6572	0	2
82	2	32	1	1	2	9	53	4	5	5	2	1	1	4.100000e-01	1.704000e+01	2803	1	2
82	2	33	1	2	1	31	5	5	4	5	1	1	1	4.000000e-01	1.744000e+01	2176	1	2
82	2	34	1	2	2	46	6	3	4	3	1	1	1	4.500000e-01	1.789000e+01	2295	1	1
82	2	35	1	2	3	13	11	2	3	3	2	1	2	8.200000e-01	1.871000e+01	1672	0	2
82	2	36	1	2	4	13	11	2	4	2	1	1	1	3.400000e-01	1.905000e+01	5395	1	2
82	2	37	1	1	1	49	25	5	3	3	2	1	1	3.000000e-01	1.935000e+01	4472	1	2
82	2	38	1	1	2	24	15	2	5	5	2	1	1	3.600000e-01	1.971000e+01	3011	1	1
82	2	39	1	1	3	24	50	4	2	4	1	1	2	7.800000e-01	2.049000e+01	1673	0	2
82	2	40	1	1	4	17	14	3	2	2	2	1	1	4.800000e-01	2.097000e+01	2707	1	2
82	2	41	1	1	5	35	33	4	3	4	1	1	2	6.000000e-01	2.157000e+01	4629	0	2
82	2	42	1	1	6	14	48	4	5	5	2	1	1	4.400000e-01	2.201000e+01	8713	1	2
82	2	43	1	2	1	44	7	2	5	2	1	1	1	3.100000e-01	2.232000e+01	4394	1	2
82	2	44	1	2	2	28	53	2	3	3	2	1	2	6.300000e-01	2.295000e+01	2120	0	2
82	2	45	1	2	3	54	8	5	4	5	1	1	1	4.000000e-01	2.335000e+01	2353	1	2
82	2	46	1	1	1	11	38	3	4	4	2	1	1	4.400000e-01	2.379000e+01	3376	1	2
82	2	47	1	1	2	50	54	2	3	2	1	1	2	6.000000e-01	2.439000e+01	3766	0	2
82	2	48	1	1	3	21	20	5	3	5	1	1	2	4.900000e-01	2.488000e+01	4941	0	1
82	2	49	1	1	4	31	17	4	2	4	1	1	2	6.600000e-01	2.554000e+01	4405	0	1
82	2	50	1	1	5	45	24	3	4	4	2	1	1	4.000000e-01	2.594000e+01	2898	1	2
82	2	51	1	2	1	34	48	3	2	3	1	1	1	3.400000e-01	2.628000e+01	3932	1	2
82	2	52	1	2	2	8	21	5	4	5	1	1	1	5.200000e-01	2.680000e+01	4396	1	1
82	2	53	1	2	3	52	44	4	3	4	1	1	1	2.900000e-01	2.709000e+01	2602	1	1
82	2	54	1	2	4	16	6	2	3	2	1	1	1	4.300000e-01	2.752000e+01	2735	1	1
82	2	55	1	2	5	32	34	5	4	5	1	1	1	2.400000e-01	2.776000e+01	6863	1	1
82	2	56	1	2	6	21	8	3	5	3	1	1	1	1.800000e-01	2.794000e+01	4522	1	1
82	2	57	1	1	1	6	2	3	2	2	2	1	1	4.100000e-01	2.835000e+01	3458	1	2
82	2	58	1	1	2	12	41	2	3	2	1	1	2	5.000000e-01	2.885000e+01	870	0	2
82	2	59	1	1	3	13	32	4	3	4	1	1	2	5.100000e-01	2.936000e+01	5297	0	1
82	2	60	1	1	4	20	28	2	4	2	1	1	2	6.000000e-01	2.996000e+01	1754	0	1
82	2	61	1	2	1	15	30	3	2	2	2	1	2	4.900000e-01	3.045000e+01	4545	0	2
82	2	62	1	1	1	9	52	2	3	3	2	1	1	4.000000e-01	3.085000e+01	2073	1	1
82	2	63	1	1	2	21	36	5	2	2	2	1	1	3.000000e-01	3.115000e+01	2996	1	1
82	2	64	1	2	1	31	29	3	5	5	2	1	2	5.100000e-01	3.166000e+01	4762	0	1
82	2	65	1	2	2	21	26	4	2	4	1	1	1	2.300000e-01	3.189000e+01	9593	1	2
82	2	66	1	2	3	23	22	5	2	2	2	1	2	5.500000e-01	3.244000e+01	2423	0	2
82	2	67	1	2	4	34	40	3	2	2	2	1	2	6.600000e-01	3.310000e+01	3811	0	1
82	2	68	1	1	1	6	15	2	5	2	1	1	2	3.800000e-01	3.348000e+01	2233	0	2
82	2	69	1	1	2	50	27	2	5	5	2	1	1	2.500000e-01	3.373000e+01	3373	1	2
82	2	70	1	1	3	20	27	3	5	3	1	1	2	5.000000e-01	3.423000e+01	4483	0	2
82	2	71	1	1	4	37	18	4	3	3	2	1	1	3.700000e-01	3.460000e+01	5309	1	2
82	2	72	1	1	5	22	29	3	2	3	1	1	2	7.400000e-01	3.534000e+01	2535	0	2
82	2	73	1	1	6	23	34	3	4	4	2	1	1	3.500000e-01	3.569000e+01	3535	1	2
82	2	74	1	2	1	8	44	5	2	2	2	1	2	6.600000e-01	3.635000e+01	4175	0	1
82	2	75	1	2	2	45	30	3	4	4	2	1	2	3.600000e-01	3.671000e+01	1269	0	1
82	2	76	1	1	1	19	45	4	3	3	2	1	1	3.400000e-01	3.705000e+01	2176	1	1
82	2	77	1	2	1	2	10	4	2	2	2	1	2	5.600000e-01	3.761000e+01	4807	0	1
