LeSaS1	Code = 79	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
79	1	1	0	2	1	16	49	4	5	2	0	0	NaN	0	0	6903	NaN	NaN
79	1	2	0	2	2	28	19	5	3	3	2	1	NaN	0	0	7233	0	NaN
79	1	3	0	2	3	52	27	2	3	3	2	1	NaN	0	0	1300	0	1
79	1	4	0	2	4	30	42	4	3	3	2	1	NaN	0	0	2373	0	1
79	1	5	0	2	5	23	19	3	2	2	2	1	NaN	0	0	8944	0	1
79	1	6	0	2	6	30	48	3	5	3	1	1	NaN	0	0	8029	1	2
79	1	7	0	1	1	32	39	3	5	5	2	1	NaN	0	0	7948	1	2
79	1	8	0	1	2	1	24	5	4	4	2	1	NaN	0	0	4706	1	1
79	1	9	0	1	3	24	33	3	4	4	2	1	NaN	0	0	5492	1	1
79	1	10	0	1	4	33	1	3	4	3	1	1	NaN	0	0	5333	0	2
79	1	1	1	2	1	41	34	4	2	3	0	0	0	0	0	1597	NaN	NaN
79	1	2	1	2	2	5	37	2	5	2	1	1	2	6.200000e-01	6.200000e-01	8021	1	NaN
79	1	3	1	2	3	24	45	2	3	2	1	1	2	4.700000e-01	1.090000e+00	2905	1	1
79	1	4	1	2	4	22	23	2	5	2	1	1	2	6.800000e-01	1.770000e+00	2832	1	1
79	1	5	1	2	5	25	18	4	2	4	1	1	2	7.000000e-01	2.470000e+00	1838	1	1
79	1	6	1	2	6	16	38	5	3	5	1	1	2	5.300000e-01	3	1629	1	1
79	1	7	1	1	1	54	32	5	4	4	2	1	2	8.100000e-01	3.810000e+00	2842	1	2
79	1	8	1	1	2	46	7	4	5	5	2	1	2	8.100000e-01	4.620000e+00	8666	1	1
79	1	9	1	1	3	38	20	5	2	3	0	0	0	0	4.620000e+00	2626	NaN	NaN
79	1	10	1	1	4	12	20	3	4	4	2	1	2	6.600000e-01	5.280000e+00	3944	1	NaN
79	1	11	1	1	5	31	45	3	4	4	2	1	2	7.100000e-01	5.990000e+00	5075	1	1
79	1	12	1	2	1	24	54	3	2	3	1	1	2	6.900000e-01	6.680000e+00	6784	1	2
79	1	13	1	2	2	39	5	5	4	3	0	0	0	0	6.680000e+00	3822	NaN	NaN
79	1	14	1	2	3	42	21	5	3	3	2	1	1	3.100000e-01	6.990000e+00	4228	0	NaN
79	1	15	1	1	1	10	27	3	2	2	2	1	2	7.500000e-01	7.740000e+00	4572	1	1
79	1	16	1	1	2	27	49	5	2	2	2	1	2	6.000000e-01	8.340000e+00	1007	1	1
79	1	17	1	1	3	6	40	5	3	5	1	1	1	5.900000e-01	8.930000e+00	4257	0	2
79	1	18	1	2	1	8	32	4	3	4	1	1	2	6.500000e-01	9.580000e+00	4189	1	1
79	1	19	1	2	2	51	33	3	4	5	0	0	0	0	9.580000e+00	2035	NaN	NaN
79	1	20	1	2	3	11	52	3	5	5	2	1	1	3.500000e-01	9.930000e+00	2823	0	NaN
79	1	21	1	2	4	24	10	4	3	3	2	1	1	4.600000e-01	1.039000e+01	1714	0	1
79	1	22	1	1	1	35	27	3	2	2	2	1	2	6.700000e-01	1.106000e+01	870	1	1
79	1	23	1	2	1	36	2	5	2	2	2	1	1	3.200000e-01	1.138000e+01	4640	0	1
79	1	24	1	2	2	51	44	2	5	2	1	1	2	5.700000e-01	1.195000e+01	1614	1	2
79	1	25	1	2	3	51	11	2	3	3	2	1	1	3.700000e-01	1.232000e+01	4307	0	2
79	1	26	1	2	4	5	10	2	3	3	2	1	1	1.800000e-01	1.250000e+01	1281	0	1
79	1	27	1	2	5	44	6	4	5	5	2	1	1	4.200000e-01	1.292000e+01	5746	0	1
79	1	28	1	1	1	28	9	2	3	3	2	1	2	8.600000e-01	1.378000e+01	1521	1	1
79	1	29	1	1	2	21	22	4	3	3	2	1	2	5.900000e-01	1.437000e+01	3139	1	1
79	1	30	1	2	1	7	3	3	5	5	2	1	1	4.300000e-01	1.480000e+01	8454	0	1
79	1	31	1	2	2	23	16	3	5	5	2	1	1	4.800000e-01	1.528000e+01	10978	0	1
79	1	32	1	1	1	39	41	2	5	5	2	1	2	4.800000e-01	1.576000e+01	3761	1	1
79	1	33	1	1	2	37	17	3	5	5	2	1	2	5.000000e-01	1.626000e+01	2485	1	1
79	1	34	1	1	3	52	22	4	5	5	2	1	2	7.300000e-01	1.699000e+01	2724	1	1
79	1	35	1	1	4	33	37	2	3	3	2	1	2	6.200000e-01	1.761000e+01	2418	1	1
79	1	36	1	1	5	26	6	5	2	3	0	0	0	0	1.761000e+01	1267	NaN	NaN
79	1	37	1	1	6	29	40	2	4	2	1	1	1	4.100000e-01	1.802000e+01	2082	0	NaN
79	1	38	1	2	1	33	53	2	4	4	2	1	1	4.300000e-01	1.845000e+01	1553	0	2
79	1	39	1	1	1	6	29	5	4	4	2	1	2	7.500000e-01	1.920000e+01	4385	1	1
79	1	40	1	1	2	37	29	5	3	3	2	1	2	8.200000e-01	2.002000e+01	2779	1	1
79	1	41	1	1	3	41	47	4	3	3	2	1	2	7.500000e-01	2.077000e+01	3348	1	1
79	1	42	1	1	4	24	6	2	4	4	2	1	2	8.100000e-01	2.158000e+01	1579	1	1
79	1	43	1	2	1	4	34	5	4	5	1	1	2	5.300000e-01	2.211000e+01	1730	1	2
79	1	44	1	1	1	54	12	5	2	5	1	1	1	3.300000e-01	2.244000e+01	3347	0	1
79	1	45	1	1	2	22	26	4	2	4	1	1	1	3.100000e-01	2.275000e+01	3907	0	1
79	1	46	1	1	3	54	33	4	2	2	2	1	2	4.800000e-01	2.323000e+01	2486	1	2
79	1	47	1	1	4	15	52	5	3	3	2	1	2	7.000000e-01	2.393000e+01	6161	1	1
79	1	48	1	1	5	30	3	4	5	4	1	1	1	2.100000e-01	2.414000e+01	1450	0	2
79	1	49	1	1	6	33	26	4	2	4	1	1	1	5.000000e-01	2.464000e+01	2148	0	1
79	1	50	1	2	1	40	48	2	5	5	2	1	1	2.400000e-01	2.488000e+01	4161	0	2
79	1	51	1	2	2	3	43	2	3	3	2	1	1	4.000000e-01	2.528000e+01	3873	0	1
79	1	52	1	2	3	24	20	3	4	4	2	1	1	3.600000e-01	2.564000e+01	1906	0	1
79	1	53	1	2	4	12	14	2	4	4	2	1	1	2.200000e-01	2.586000e+01	1987	0	1
79	1	54	1	2	5	22	18	2	3	3	2	1	1	8.000000e-02	2.594000e+01	10594	0	1
79	1	55	1	1	1	23	37	3	2	3	1	1	1	3.300000e-01	2.627000e+01	3826	0	2
79	1	56	1	1	2	30	23	4	5	4	1	1	1	2.100000e-01	2.648000e+01	1601	0	1
79	1	57	1	1	3	28	46	4	5	5	2	1	2	7.400000e-01	2.722000e+01	4706	1	2
79	1	58	1	1	4	39	18	5	3	5	1	1	1	3.900000e-01	2.761000e+01	5187	0	2
79	1	59	1	1	5	33	42	4	5	5	2	1	2	8.700000e-01	2.848000e+01	4081	1	2
79	1	60	1	2	1	2	35	3	2	2	2	1	1	4.000000e-01	2.888000e+01	4035	0	1
79	1	61	1	2	2	13	54	2	4	4	2	1	1	2.600000e-01	2.914000e+01	2611	0	1
79	1	62	1	1	1	22	28	3	4	4	2	1	2	7.100000e-01	2.985000e+01	4402	1	1
79	1	63	1	1	2	4	46	3	2	2	2	1	2	5.500000e-01	3.040000e+01	6386	1	1
79	1	64	1	2	1	45	47	3	4	4	2	1	1	3.300000e-01	3.073000e+01	4109	0	1
79	1	65	1	2	2	54	39	3	2	3	1	1	2	6.600000e-01	3.139000e+01	3074	1	2
79	1	66	1	2	3	11	32	3	5	3	1	1	2	6.700000e-01	3.206000e+01	1569	1	1
79	1	67	1	2	4	44	49	5	2	2	2	1	1	3.000000e-01	3.236000e+01	5011	0	2
79	1	68	1	2	5	39	47	4	2	2	2	1	1	4.600000e-01	3.282000e+01	1105	0	1
79	1	69	1	2	6	39	6	5	2	2	2	1	1	1.100000e-01	3.293000e+01	1842	0	1
79	1	70	1	1	1	48	36	3	4	4	2	1	2	7.200000e-01	3.365000e+01	1107	1	1
79	1	71	1	1	2	25	28	3	5	3	1	1	1	4.400000e-01	3.409000e+01	2177	0	2
79	1	72	1	1	3	5	22	3	5	3	1	1	1	4.200000e-01	3.451000e+01	5684	0	1
79	1	73	1	2	1	35	15	4	3	4	1	1	2	7.400000e-01	3.525000e+01	5623	1	1
79	1	74	1	2	2	19	22	5	4	5	1	1	2	6.700000e-01	3.592000e+01	3041	1	1
79	1	75	1	2	3	3	13	5	3	3	2	1	1	4.100000e-01	3.633000e+01	4897	0	2
79	1	76	1	2	4	14	12	2	4	2	1	1	2	7.300000e-01	3.706000e+01	2912	1	2
79	1	77	1	1	1	13	1	4	2	2	2	1	2	6.400000e-01	3.770000e+01	7362	1	2
79	1	78	1	1	2	21	1	2	4	2	1	1	1	2.900000e-01	3.799000e+01	3730	0	2
79	1	79	1	1	3	32	29	2	5	2	1	1	1	3.000000e-01	3.829000e+01	4354	0	1
79	1	80	1	1	4	14	10	5	4	4	2	1	2	4.900000e-01	3.878000e+01	1234	1	2
79	1	81	1	2	1	31	37	4	3	4	1	1	2	6.400000e-01	3.942000e+01	2469	1	2
79	1	82	1	2	2	45	11	2	5	5	2	1	1	3.500000e-01	3.977000e+01	1282	0	2
79	1	83	1	2	3	36	2	5	4	4	2	1	1	3.700000e-01	4.014000e+01	1632	0	1
79	1	84	1	1	1	30	22	4	3	3	2	1	2	8.400000e-01	4.098000e+01	2340	1	1
79	1	1	2	1	1	17	33	4	5	5	2	1	2	6.300000e-01	4.161000e+01	5253	1	NaN
79	1	2	2	1	2	24	37	5	2	2	2	1	2	7.400000e-01	4.235000e+01	2193	1	1
79	1	3	2	1	3	26	39	2	3	3	2	1	2	7.600000e-01	4.311000e+01	3459	1	1
79	1	4	2	1	4	40	49	4	5	5	2	1	2	7.800000e-01	4.389000e+01	4746	1	1
79	1	5	2	1	5	47	12	4	5	4	1	1	1	2.200000e-01	4.411000e+01	7025	0	2
79	1	6	2	2	1	15	35	2	3	3	2	1	1	3.600000e-01	4.447000e+01	3553	0	2
79	1	7	2	2	2	15	10	2	3	3	2	1	1	3.600000e-01	4.483000e+01	1375	0	1
79	1	8	2	1	1	46	9	3	4	3	1	1	1	2.100000e-01	4.504000e+01	5201	0	2
79	1	9	2	1	2	39	16	4	3	4	1	1	1	2.500000e-01	4.529000e+01	3139	0	1
79	1	10	2	2	1	26	34	4	3	4	1	1	2	7.900000e-01	4.608000e+01	1170	1	1
79	1	11	2	2	2	35	25	2	5	2	1	1	2	6.500000e-01	4.673000e+01	2514	1	1
79	1	12	2	2	3	51	54	4	2	4	1	1	2	7.100000e-01	4.744000e+01	1473	1	1
79	1	13	2	2	4	32	1	3	5	2	0	0	0	0	4.744000e+01	2241	NaN	NaN
79	1	14	2	2	5	4	2	2	3	2	1	1	2	6.800000e-01	4.812000e+01	3577	1	NaN
79	1	15	2	2	6	44	40	2	4	2	1	1	2	5.900000e-01	4.871000e+01	9829	1	1
79	1	16	2	1	1	42	35	5	4	4	2	1	2	6.000000e-01	4.931000e+01	3507	1	2
79	1	17	2	2	1	45	22	2	4	4	2	1	1	3.900000e-01	4.970000e+01	4627	0	1
79	1	18	2	2	2	26	2	3	4	4	2	1	1	2.200000e-01	4.992000e+01	6284	0	1
79	1	19	2	2	3	33	38	3	4	3	1	1	2	7.600000e-01	5.068000e+01	2257	1	2
