LeSaS1	Code = 24	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
24	2	1	0	2	1	1	45	4	5	4	1	1	NaN	0	0	4011	1	NaN
24	2	2	0	2	2	32	45	5	3	5	1	1	NaN	0	0	9494	1	1
24	2	3	0	2	3	44	25	2	5	2	1	1	NaN	0	0	3151	1	1
24	2	4	0	1	1	16	28	3	4	3	1	1	NaN	0	0	4878	0	1
24	2	5	0	2	1	8	32	4	5	5	2	1	NaN	0	0	1970	0	2
24	2	6	0	2	2	29	39	3	5	3	1	1	NaN	0	0	3008	1	2
24	2	7	0	2	3	18	41	5	4	4	2	1	NaN	0	0	9949	0	2
24	2	8	0	2	4	52	13	4	3	3	2	1	NaN	0	0	5972	0	1
24	2	9	0	2	5	8	26	4	2	3	0	0	NaN	0	0	5123	NaN	NaN
24	2	10	0	2	6	14	22	5	2	5	1	1	NaN	0	0	6008	1	NaN
24	2	1	1	2	1	7	12	5	4	3	0	0	0	0	0	1466	NaN	NaN
24	2	2	1	2	2	40	2	3	4	4	2	1	2	6.200000e-01	6.200000e-01	1404	0	NaN
24	2	3	1	2	3	11	28	2	3	3	2	1	2	4.700000e-01	1.090000e+00	1631	0	1
24	2	4	1	1	1	11	14	4	3	2	0	0	0	0	1.090000e+00	1363	NaN	NaN
24	2	5	1	2	1	6	5	3	5	3	1	1	1	3.500000e-01	1.440000e+00	2651	1	NaN
24	2	6	1	2	2	35	37	3	5	5	2	1	2	7.000000e-01	2.140000e+00	10758	0	2
24	2	7	1	2	3	21	23	4	2	2	2	1	2	5.300000e-01	2.670000e+00	3653	0	1
24	2	8	1	2	4	7	11	4	5	5	2	1	2	8.100000e-01	3.480000e+00	2569	0	1
24	2	9	1	2	5	30	37	3	2	2	2	1	2	8.100000e-01	4.290000e+00	4047	0	1
24	2	10	1	2	6	52	37	4	5	4	1	1	1	3.300000e-01	4.620000e+00	3458	1	2
24	2	11	1	1	1	41	16	5	4	5	1	1	2	7.100000e-01	5.330000e+00	4973	0	1
24	2	12	1	1	2	34	5	5	2	2	2	1	1	3.500000e-01	5.680000e+00	2564	1	2
24	2	13	1	1	3	9	3	4	3	3	2	1	1	3.100000e-01	5.990000e+00	1634	1	1
24	2	14	1	1	4	47	24	3	4	4	2	1	1	4.200000e-01	6.410000e+00	3638	1	1
24	2	15	1	2	1	44	1	2	4	4	2	1	2	6.000000e-01	7.010000e+00	2051	0	1
24	2	16	1	2	2	12	47	2	3	2	1	1	1	5.900000e-01	7.600000e+00	3302	1	2
24	2	17	1	2	3	33	53	3	2	3	1	1	1	3.200000e-01	7.920000e+00	3839	1	1
24	2	18	1	2	4	53	25	4	5	4	1	1	1	3.500000e-01	8.270000e+00	1891	1	1
