LeSaS1	Code = 55	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
55	1	1	0	1	1	2	22	4	5	5	2	1	NaN	0	0	8562	1	NaN
55	1	2	0	1	2	17	22	5	3	5	1	1	NaN	0	0	4036	0	2
55	1	3	0	1	3	24	4	3	2	4	0	0	NaN	0	0	6391	NaN	NaN
55	1	4	0	1	4	44	50	2	5	3	0	0	NaN	0	0	3607	NaN	NaN
55	1	5	0	1	5	28	30	5	4	5	1	1	NaN	0	0	20809	0	NaN
55	1	6	0	1	6	10	28	5	4	5	1	1	NaN	0	0	1917	0	1
55	1	7	0	2	1	54	40	4	3	3	2	1	NaN	0	0	5954	0	2
55	1	8	0	2	2	22	10	5	4	4	2	1	NaN	0	0	2427	0	1
55	1	9	0	2	3	17	24	5	3	3	2	1	NaN	0	0	2018	0	1
55	1	10	0	2	4	54	2	5	2	2	2	1	NaN	0	0	4229	0	1
55	1	1	1	1	1	12	32	5	3	5	1	1	1	5.000000e-02	5.000000e-02	5038	0	NaN
55	1	2	1	1	2	38	46	5	2	5	1	1	1	4.500000e-01	5.000000e-01	1378	0	1
55	1	3	1	1	3	51	5	5	4	5	1	1	1	3.600000e-01	8.600000e-01	5151	0	1
55	1	4	1	1	4	35	38	3	2	2	2	1	2	7.000000e-01	1.560000e+00	8461	1	2
55	1	5	1	1	5	51	20	3	4	3	1	1	1	4.800000e-01	2.040000e+00	8348	0	2
55	1	6	1	1	6	36	25	5	2	3	0	0	0	0	2.040000e+00	5646	NaN	NaN
55	1	7	1	2	1	16	14	5	2	2	2	1	1	3.000000e-01	2.340000e+00	3994	0	NaN
55	1	8	1	2	2	49	4	5	4	4	2	1	1	3.200000e-01	2.660000e+00	4720	0	1
55	1	9	1	2	3	9	23	5	2	4	0	0	0	0	2.660000e+00	5187	NaN	NaN
55	1	10	1	2	4	11	10	3	5	3	1	1	2	5.200000e-01	3.180000e+00	9596	1	NaN
55	1	11	1	1	1	52	25	4	3	4	1	1	1	1.400000e-01	3.320000e+00	4014	0	1
55	1	12	1	1	2	36	52	2	5	2	1	1	1	2.500000e-01	3.570000e+00	5841	0	1
55	1	13	1	1	3	13	53	5	3	3	2	1	2	7.000000e-01	4.270000e+00	2865	1	2
55	1	14	1	1	4	3	1	2	3	2	1	1	1	2.700000e-01	4.540000e+00	5392	0	2
55	1	15	1	2	1	25	48	5	3	3	2	1	1	1.800000e-01	4.720000e+00	9247	0	2
55	1	16	1	2	2	40	17	4	3	4	1	1	2	7.900000e-01	5.510000e+00	11649	1	2
55	1	17	1	2	3	1	22	4	5	4	1	1	2	5.800000e-01	6.090000e+00	5551	1	1
55	1	18	1	2	4	40	19	5	4	5	1	1	2	6.700000e-01	6.760000e+00	3726	1	1
55	1	19	1	2	5	8	12	3	4	3	1	1	2	6.700000e-01	7.430000e+00	1939	1	1
55	1	20	1	1	1	19	42	3	5	5	2	1	2	6.400000e-01	8.070000e+00	18308	1	2
55	1	21	1	1	2	28	35	2	4	2	1	1	1	3.800000e-01	8.450000e+00	3328	0	2
55	1	22	1	1	3	30	31	3	2	3	1	1	1	3.000000e-01	8.750000e+00	2481	0	1
55	1	23	1	1	4	30	40	2	4	2	1	1	1	1.400000e-01	8.890000e+00	19088	0	1
55	1	24	1	1	5	45	21	3	2	2	2	1	2	5.500000e-01	9.440000e+00	4305	1	2
55	1	25	1	2	1	47	24	5	2	5	1	1	2	7.000000e-01	1.014000e+01	2257	1	2
55	1	26	1	2	2	44	48	4	3	4	1	1	2	5.200000e-01	1.066000e+01	3267	1	1
55	1	27	1	2	3	38	18	5	3	4	0	0	0	0	1.066000e+01	3744	NaN	NaN
55	1	28	1	1	1	28	24	4	5	4	1	1	1	2.900000e-01	1.095000e+01	9483	0	NaN
55	1	29	1	2	1	26	31	4	2	4	1	1	2	5.600000e-01	1.151000e+01	3328	1	1
55	1	30	1	2	2	32	35	3	5	3	1	1	2	5.300000e-01	1.204000e+01	6336	1	1
55	1	31	1	1	1	46	13	4	5	5	2	1	2	5.500000e-01	1.259000e+01	11183	1	2
55	1	32	1	1	2	33	2	4	3	3	2	1	2	6.200000e-01	1.321000e+01	3552	1	1
55	1	33	1	2	1	42	32	4	2	3	0	0	0	0	1.321000e+01	4593	NaN	NaN
55	1	34	1	1	1	9	17	3	5	3	1	1	1	3.500000e-01	1.356000e+01	13374	0	NaN
