LeSaS1	Code = 36	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
36	2	1	0	2	1	32	11	5	2	2	2	1	NaN	0	0	1301	0	NaN
36	2	2	0	2	2	13	17	3	2	4	0	0	NaN	0	0	2580	NaN	NaN
36	2	3	0	2	3	3	40	2	4	2	1	1	NaN	0	0	2010	1	NaN
36	2	4	0	2	4	27	14	3	4	3	1	1	NaN	0	0	3251	1	1
36	2	5	0	2	5	9	46	4	5	4	1	1	NaN	0	0	3490	1	1
36	2	6	0	1	1	54	10	2	5	5	2	1	NaN	0	0	8713	1	2
36	2	7	0	2	1	37	47	5	3	3	2	1	NaN	0	0	3506	0	1
36	2	8	0	2	2	39	16	3	4	4	2	1	NaN	0	0	3138	0	1
36	2	9	0	2	3	28	17	3	4	4	2	1	NaN	0	0	2804	0	1
36	2	10	0	2	4	18	10	5	2	5	1	1	NaN	0	0	6915	1	2
36	2	1	1	2	1	16	20	4	5	4	1	1	1	2.800000e-01	2.800000e-01	3559	1	NaN
36	2	2	1	2	2	10	48	3	5	3	1	1	1	1.400000e-01	4.200000e-01	2996	1	1
36	2	3	1	2	3	2	48	5	2	5	1	1	1	3.500000e-01	7.700000e-01	3007	1	1
36	2	4	1	2	4	40	52	4	3	3	2	1	2	7.000000e-01	1.470000e+00	10158	0	2
36	2	5	1	2	5	13	51	2	4	4	2	1	2	5.300000e-01	2	1502	0	1
36	2	6	1	1	1	22	12	3	5	3	1	1	2	8.100000e-01	2.810000e+00	2888	0	2
36	2	7	1	2	1	47	53	4	2	3	0	0	0	0	2.810000e+00	4782	NaN	NaN
36	2	8	1	2	2	51	10	4	3	4	1	1	1	4.700000e-01	3.280000e+00	4639	1	NaN
36	2	9	1	2	3	13	7	3	2	2	2	1	2	6.600000e-01	3.940000e+00	3425	0	2
36	2	10	1	2	4	39	36	4	3	3	2	1	2	7.100000e-01	4.650000e+00	3313	0	1
36	2	11	1	2	5	20	3	5	2	5	1	1	1	3.500000e-01	5	2143	1	2
36	2	12	1	2	6	51	34	5	3	5	1	1	1	3.100000e-01	5.310000e+00	2381	1	1
36	2	13	1	1	1	5	51	2	5	3	0	0	0	0	5.310000e+00	1585	NaN	NaN
36	2	14	1	1	2	39	49	2	5	5	2	1	1	4.200000e-01	5.730000e+00	2189	1	NaN
36	2	15	1	1	3	26	10	4	2	2	2	1	1	2.600000e-01	5.990000e+00	1311	1	1
36	2	16	1	1	4	27	2	4	5	5	2	1	1	5.900000e-01	6.580000e+00	1092	1	1
36	2	17	1	2	1	1	45	3	4	4	2	1	2	6.500000e-01	7.230000e+00	5138	0	1
36	2	18	1	2	2	12	8	3	5	3	1	1	1	3.500000e-01	7.580000e+00	3490	1	2
36	2	19	1	2	3	23	27	5	2	3	0	0	0	0	7.580000e+00	1619	NaN	NaN
36	2	20	1	1	1	48	21	2	3	2	1	1	2	7.900000e-01	8.370000e+00	7102	0	NaN
36	2	21	1	1	2	5	34	5	3	5	1	1	2	6.700000e-01	9.040000e+00	3042	0	1
36	2	22	1	1	3	48	16	2	5	5	2	1	1	3.200000e-01	9.360000e+00	5237	1	2
36	2	23	1	1	4	30	34	5	2	5	1	1	2	5.700000e-01	9.930000e+00	8963	0	2
36	2	24	1	1	5	25	13	4	2	2	2	1	1	3.700000e-01	1.030000e+01	2131	1	2
36	2	25	1	2	1	44	28	4	5	5	2	1	2	5.100000e-01	1.081000e+01	2958	0	1
36	2	26	1	2	2	47	4	3	4	4	2	1	2	7.500000e-01	1.156000e+01	2580	0	1
36	2	27	1	1	1	33	17	2	3	3	2	1	1	5.200000e-01	1.208000e+01	5142	1	1
36	2	28	1	1	2	21	34	3	5	5	2	1	1	2.500000e-01	1.233000e+01	2195	1	1
36	2	29	1	1	3	6	52	5	2	5	1	1	2	7.700000e-01	1.310000e+01	1587	0	2
36	2	30	1	1	4	20	33	2	4	4	2	1	1	4.800000e-01	1.358000e+01	1538	1	2
36	2	31	1	1	5	51	29	3	5	3	1	1	2	4.800000e-01	1.406000e+01	4225	0	2
36	2	32	1	1	6	25	39	4	2	4	1	1	2	5.000000e-01	1.456000e+01	1891	0	1
36	2	33	1	2	1	43	48	4	3	3	2	1	2	7.300000e-01	1.529000e+01	3523	0	2
36	2	34	1	2	2	19	23	2	4	4	2	1	2	6.200000e-01	1.591000e+01	2866	0	1
36	2	35	1	2	3	19	20	2	5	3	0	0	0	0	1.591000e+01	4245	NaN	NaN
36	2	36	1	2	4	51	42	5	4	5	1	1	1	4.100000e-01	1.632000e+01	1860	1	NaN
36	2	37	1	1	1	39	33	3	4	4	2	1	1	4.300000e-01	1.675000e+01	4576	1	2
36	2	38	1	1	2	22	12	5	4	4	2	1	1	4.200000e-01	1.717000e+01	5379	1	1
36	2	39	1	2	1	51	47	4	5	5	2	1	2	8.200000e-01	1.799000e+01	3742	0	1
36	2	40	1	1	1	15	38	3	4	3	1	1	2	7.500000e-01	1.874000e+01	2372	0	2
36	2	41	1	1	2	5	26	3	2	2	2	1	1	4.700000e-01	1.921000e+01	2289	1	2
